iShares STOXX Europe 600 Insurance UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:55,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXIPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,34.4181,2022-01-14 00:00:00,Max,--,--,Advancing,0,Up days,1887.0,Up,0.202567326048259,2020-02-12 00:00:00,0.140515917341525,2008-09-19
Low,7.5488,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1759.0,Down,-0.149081985607213,2020-03-12 00:00:00,-0.113277833565482,2009-03-05
Average,22.9722185083631,,Average,--,,,,Unchanged,0.0,Period,0.164644278934092,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXIPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2022-02-16 00:00:00,33.4981,33.5529,--,33.7546,33.3826,0.161797323478229,0.0542000000000016,0.163591367868626,0.0548000000000002,,,,,
2022-02-15 00:00:00,33.1265,33.4987,--,33.5586,32.9119,1.12845623684903,0.373800000000003,1.1235717627881,0.372199999999999,,,,,
2022-02-14 00:00:00,33.385,33.1249,--,33.825,32.7326,-2.38289595827134,-0.808600000000006,-0.779092406769511,-0.260100000000001,,,,,
2022-02-11 00:00:00,33.9022,33.9335,--,33.9773,33.6853,0.0870103822557773,0.0294999999999987,0.0923243919273724,0.0313000000000017,,,,,
2022-02-10 00:00:00,34.1116,33.904,--,34.3601,33.8238,-0.598100152456883,-0.203999999999994,-0.608590626062686,-0.207599999999999,,,,,
2022-02-09 00:00:00,33.8978,34.108,--,34.2199,33.8978,0.612975734656429,0.207799999999999,0.620099239478669,0.2102,,,,,
2022-02-08 00:00:00,33.5194,33.9002,--,34.0229,33.5194,1.11554545400312,0.373999999999995,1.13605852133392,0.380800000000001,,,,,
2022-02-07 00:00:00,33.121,33.5262,--,33.5797,33.121,1.20811447201596,0.400200000000005,1.22339301349597,0.405200000000001,,,,,
2022-02-04 00:00:00,33.8313,33.126,--,33.9432,32.935,-2.03060397603262,-0.686600000000006,-2.08475583261655,-0.705300000000001,,,,,
2022-02-03 00:00:00,34.0914,33.8126,--,34.1971,33.7856,-0.817801556990903,-0.278799999999997,-0.817801556990903,-0.278799999999997,,,,,
2022-02-02 00:00:00,33.9225,34.0914,--,34.1766,33.9225,0.477165888091492,0.161900000000003,0.49789962414327,0.168900000000001,,,,,
2022-02-01 00:00:00,33.7791,33.9295,--,34.1014,33.7791,0.394720100840022,0.133399999999995,0.445245728867843,0.150399999999998,,,,,
2022-01-31 00:00:00,33.7624,33.7961,--,34.056,33.7057,0.0728424855277364,0.0245999999999995,0.0998151790157192,0.0337000000000032,,,,,
2022-01-28 00:00:00,34.0575,33.7715,--,34.0575,33.4519,-0.845870180507111,-0.2881,-0.839756294501928,-0.285999999999994,,,,,
2022-01-27 00:00:00,33.5837,34.0596,--,34.2165,33.3345,1.40950747628492,0.473400000000005,1.41705648871328,0.475900000000003,,,,,
2022-01-26 00:00:00,32.9101,33.5862,--,33.7425,32.9101,2.08230119965593,0.685099999999998,2.05438452025366,0.676099999999998,,,,,
2022-01-25 00:00:00,32.4852,32.9011,--,33.0679,32.4852,1.30584721495213,0.424100000000003,1.28027532537894,0.415900000000001,,,,,
2022-01-24 00:00:00,33.4301,32.477,--,33.436,32.2374,-2.85712576498108,-0.955200000000005,-2.85102347884094,-0.953100000000006,,,,,
2022-01-21 00:00:00,34.026,33.4322,--,34.026,33.1533,-1.74975608035829,-0.595399999999998,-1.74513607241522,-0.593800000000002,,,,,
2022-01-20 00:00:00,33.9723,34.0276,--,34.0602,33.6602,0.155704097460761,0.0529000000000011,0.162779676383414,0.0553000000000026,,,,,
2022-01-19 00:00:00,34.1673,33.9747,--,34.1673,33.8781,-0.590755078035855,-0.201900000000002,-0.563696868058052,-0.192599999999999,,,,,
2022-01-18 00:00:00,34.2096,34.1766,--,34.2161,33.8883,-0.0862419276093993,-0.0294999999999987,-0.0964641504139225,-0.0330000000000013,,,,,
2022-01-17 00:00:00,34.0858,34.2061,--,34.2241,34.0562,-0.103383321408241,-0.0354000000000028,0.352932892876213,0.1203,,,,,
2022-01-14 00:00:00,34.4181,34.2415,--,34.4181,34.1422,-0.497201606388345,-0.171099999999996,-0.513102117781053,-0.176600000000001,,,,,
2022-01-13 00:00:00,34.0747,34.4126,--,34.4151,34.0323,0.962607636902402,0.328099999999999,0.991644827393925,0.337899999999998,,,,,
2022-01-12 00:00:00,33.9413,34.0845,--,34.1078,33.8871,0.453572881116161,0.1539,0.421904876949322,0.1432,,,,,
2022-01-11 00:00:00,33.6735,33.9306,--,34.0029,33.6735,0.760216899384106,0.256,0.763508396810552,0.257100000000001,,,,,
2022-01-10 00:00:00,33.6949,33.6746,--,33.8308,33.5802,-0.0729987655493291,-0.0245999999999995,-0.0602465061478113,-0.0202999999999989,,,,,
2022-01-07 00:00:00,33.3461,33.6992,--,33.7017,33.3145,1.07738452309536,0.359199999999994,1.05889444342816,0.353099999999998,,,,,
2022-01-06 00:00:00,33.2857,33.34,--,33.4073,32.9439,0.156513327665617,0.0521000000000029,0.163133117224529,0.0543000000000049,,,,,
2022-01-05 00:00:00,33.2695,33.2879,--,33.4003,33.248,0.0541029579289408,0.0180000000000007,0.0553059108192181,0.0183999999999998,,,,,
2022-01-04 00:00:00,32.5879,33.2699,--,33.3001,32.5879,2.08403010674825,0.679200000000002,2.09280131582582,0.682000000000002,,,,,
2022-01-03 00:00:00,32.2791,32.5907,--,32.6276,32.2791,0.856285201460662,0.276699999999998,0.965330507975744,0.311599999999999,,,,,
2021-12-30 00:00:00,32.3469,32.314,--,32.3945,32.2677,-0.0887371802601533,-0.0287000000000006,-0.101709901103345,-0.0328999999999979,,,,,
2021-12-29 00:00:00,32.4056,32.3427,--,32.5476,32.2268,0.703683753312137,0.225999999999999,-0.194102253931416,-0.0628999999999991,,,,,
2021-12-27 00:00:00,31.9854,32.1167,--,32.1521,31.9539,0.41615077727336,0.133100000000002,0.410499790529439,0.131300000000003,,,,,
2021-12-23 00:00:00,31.56,31.9836,--,32.0219,31.56,1.3248683685301,0.418199999999999,1.34220532319392,0.4236,,,,,
2021-12-22 00:00:00,31.4358,31.5654,--,31.5666,31.2745,0.393107264851248,0.1236,0.412268814536293,0.1296,,,,,
2021-12-21 00:00:00,30.9172,31.4418,--,31.4528,30.9172,1.69218528652655,0.523199999999999,1.69679013623485,0.5246,,,,,
2021-12-20 00:00:00,31.0575,30.9186,--,31.4335,30.5496,-2.21605158874484,-0.700699999999998,-0.447234967399178,-0.1389,,,,,
2021-12-17 00:00:00,31.7406,31.6193,--,31.7639,31.3812,-0.357046066190613,-0.113300000000002,-0.38216038764233,-0.121300000000002,,,,,
2021-12-16 00:00:00,31.2896,31.7326,--,31.8257,31.2896,1.43558105710679,0.449100000000001,1.41580589077521,0.443000000000001,,,,,
2021-12-15 00:00:00,31.2225,31.2835,--,31.4243,31.207,0.223940846297769,0.0699000000000005,0.19537192729602,0.0609999999999999,,,,,
2021-12-14 00:00:00,31.2088,31.2136,--,31.4462,31.1795,0.0314064312679817,0.00979999999999848,0.0153802773576667,0.00479999999999947,,,,,
2021-12-13 00:00:00,31.392,31.2038,--,31.6076,31.1905,-0.616611566562836,-0.1936,-0.599515800203868,-0.188199999999998,,,,,
2021-12-10 00:00:00,31.493,31.3974,--,31.6507,31.348,-0.277910998605676,-0.0874999999999986,-0.303559521163425,-0.0955999999999975,,,,,
2021-12-09 00:00:00,31.6424,31.4849,--,31.7161,31.4155,-0.529814296455899,-0.1677,-0.497749854625436,-0.157499999999999,,,,,
2021-12-08 00:00:00,31.7807,31.6526,--,31.8568,31.4034,-0.391164651051555,-0.124300000000002,-0.403074822140481,-0.1281,,,,,
2021-12-07 00:00:00,31.5147,31.7769,--,31.921,31.5147,0.841912184719278,0.2653,0.831992689126027,0.2622,,,,,
2021-12-06 00:00:00,31.0127,31.5116,--,31.6146,31.0127,1.65032258064517,0.511600000000001,1.60869579236894,0.498900000000003,,,,,
2021-12-03 00:00:00,30.9682,31,--,31.3421,30.9112,0.104302224575927,0.0322999999999993,0.102685981103198,0.0318000000000005,,,,,
2021-12-02 00:00:00,31.1531,30.9677,--,31.1531,30.7366,-0.621283450947168,-0.1936,-0.595125364730951,-0.185399999999998,,,,,
2021-12-01 00:00:00,30.4571,31.1613,--,31.2657,30.4571,2.30941726120318,0.703400000000002,2.31210456675127,0.7042,,,,,
2021-11-30 00:00:00,30.5171,30.4579,--,30.6538,30.0918,-0.220146698946112,-0.0671999999999997,-0.193989599273852,-0.0592000000000006,,,,,
2021-11-29 00:00:00,30.3632,30.5251,--,30.9448,30.3632,0.531886864535156,0.161499999999997,0.533211255730619,0.161899999999999,,,,,
2021-11-26 00:00:00,31.325,30.3636,--,31.5366,30.3253,-4.89441273938019,-1.5626,-3.06911412609736,-0.961399999999998,,,,,
2021-11-25 00:00:00,31.9221,31.9262,--,32.0082,31.8422,-0.00970895071298112,-0.00309999999999988,0.0128437665441844,0.0041000000000011,,,,,
2021-11-24 00:00:00,31.7787,31.9293,--,32.1327,31.7787,0.472953837439823,0.150300000000001,0.473902330806486,0.150600000000001,,,,,
2021-11-23 00:00:00,31.846,31.779,--,31.9203,31.5483,-0.207253886010359,-0.0659999999999989,-0.210387489794637,-0.0670000000000002,,,,,
2021-11-22 00:00:00,31.7431,31.845,--,31.9004,31.6376,0.295737785462544,0.0938999999999979,0.321014645702532,0.101900000000001,,,,,
2021-11-19 00:00:00,32.0668,31.7511,--,32.1734,31.4745,-0.972463501429996,-0.311799999999998,-0.984507340925816,-0.3157,,,,,
2021-11-18 00:00:00,32.2793,32.0629,--,32.3172,32.0409,-0.671321825549273,-0.216700000000003,-0.670398676551227,-0.2164,,,,,
2021-11-17 00:00:00,32.2285,32.2796,--,32.3538,32.2285,0.120033870022235,0.0386999999999986,0.158555315947082,0.0511000000000053,,,,,
2021-11-16 00:00:00,32.3017,32.2409,--,32.4477,32.2283,-0.207688498204768,-0.0670999999999964,-0.188225387518283,-0.0607999999999933,,,,,
2021-11-15 00:00:00,32.1977,32.308,--,32.3186,32.0826,0.297714212982079,0.0959000000000003,0.342571053211882,0.110300000000002,,,,,
2021-11-12 00:00:00,32.1695,32.2121,--,32.2264,32.0748,0.104728637844007,0.0336999999999961,0.132423568908439,0.0426000000000002,,,,,
2021-11-11 00:00:00,32.2388,32.1784,--,32.3932,32.117,-0.187971090914711,-0.0605999999999938,-0.187351886546628,-0.0603999999999942,,,,,
2021-11-10 00:00:00,31.9996,32.239,--,32.246,31.9078,0.74435639109022,0.238199999999999,0.748134351679384,0.239399999999996,,,,,
2021-11-09 00:00:00,32.2498,32.0008,--,32.2498,31.9781,-0.771482436991475,-0.248800000000003,-0.772097811459303,-0.249000000000002,,,,,
2021-11-08 00:00:00,32.2434,32.2496,--,32.3182,32.0423,0.00434132757798526,0.00140000000000384,0.0192287413858333,0.00619999999999976,,,,,
2021-11-05 00:00:00,32.1546,32.2482,--,32.4113,32.0806,0.283296690310996,0.0910999999999973,0.291093653785135,0.093599999999995,,,,,
2021-11-04 00:00:00,32.3385,32.1571,--,32.5295,32.0642,-0.545256607718327,-0.176299999999998,-0.560941292886199,-0.181400000000004,,,,,
2021-11-03 00:00:00,32.1938,32.3334,--,32.3719,32.0531,0.545119270106132,0.1753,0.433623865464762,0.139599999999994,,,,,
2021-11-02 00:00:00,32.1344,32.1581,--,32.1721,31.9445,0.103969842519931,0.0334000000000003,0.0737527384983011,0.0236999999999981,,,,,
2021-11-01 00:00:00,31.9971,32.1247,--,32.2277,31.9971,0.439279394200874,0.140499999999996,0.398786139993929,0.127599999999997,,,,,
2021-10-29 00:00:00,31.7473,31.9842,--,31.9848,31.6354,0.728437402567957,0.231300000000001,0.746205189102702,0.236900000000002,,,,,
2021-10-28 00:00:00,31.7714,31.7529,--,31.7714,31.5592,-0.0704950071281816,-0.0224000000000011,-0.0582284696299172,-0.0184999999999995,,,,,
2021-10-27 00:00:00,31.7907,31.7753,--,31.7907,31.6026,-0.0327191158288069,-0.0103999999999971,-0.0484418399091547,-0.0153999999999996,,,,,
2021-10-26 00:00:00,31.2886,31.7857,--,31.8564,31.2886,1.56473670756646,0.489699999999999,1.58875756665367,0.4971,,,,,
2021-10-25 00:00:00,31.2563,31.296,--,31.361,31.2292,0.101713781257798,0.0318000000000005,0.12701439389819,0.0396999999999998,,,,,
2021-10-22 00:00:00,31.1664,31.2642,--,31.3911,31.0826,0.31540882823855,0.0982999999999983,0.313799476359154,0.0977999999999994,,,,,
2021-10-21 00:00:00,31.2219,31.1659,--,31.2562,30.9769,-0.188312457765801,-0.058799999999998,-0.179361281664476,-0.0560000000000009,,,,,
2021-10-20 00:00:00,31.1232,31.2247,--,31.252,31.0266,0.309041553560241,0.0961999999999996,0.326123277812043,0.101499999999998,,,,,
2021-10-19 00:00:00,30.8786,31.1285,--,31.1671,30.7069,0.806033756913947,0.248899999999999,0.809298349018415,0.2499,,,,,
2021-10-18 00:00:00,31.0888,30.8796,--,31.0921,30.7788,-0.544948597047229,-0.1692,-0.672911144849589,-0.209199999999999,,,,,
2021-10-15 00:00:00,30.8545,31.0488,--,31.1986,30.8545,0.0699388598998913,0.0216999999999992,0.629729861122359,0.194299999999998,,,,,
2021-10-14 00:00:00,30.7568,31.0271,--,31.1266,30.7493,0.839814486799903,0.258400000000002,0.878830047339133,0.270300000000002,,,,,
2021-10-13 00:00:00,31.0812,30.7687,--,31.0812,30.6128,-1.00447541737852,-0.312200000000001,-1.00543093574251,-0.3125,,,,,
2021-10-12 00:00:00,31.1714,31.0809,--,31.1714,30.8384,-0.291289855862855,-0.0908000000000015,-0.290330238616163,-0.0904999999999987,,,,,
2021-10-11 00:00:00,31.1997,31.1717,--,31.2505,31.035,-0.0702067090685227,-0.0218999999999987,-0.0897444526710151,-0.0279999999999987,,,,,
2021-10-08 00:00:00,31.1656,31.1936,--,31.2763,31.0668,0.106224226183794,0.033100000000001,0.0898426470210703,0.0279999999999987,,,,,
2021-10-07 00:00:00,30.7844,31.1605,--,31.2747,30.7844,1.23093016607323,0.378899999999998,1.22172269071347,0.376099999999997,,,,,
2021-10-06 00:00:00,31.0141,30.7816,--,31.0141,30.3488,-0.740377670003089,-0.229599999999998,-0.749659026055885,-0.232499999999998,,,,,
2021-10-05 00:00:00,30.5942,31.0112,--,31.0519,30.5942,1.37228109860941,0.419799999999999,1.36300344509743,0.416999999999998,,,,,
2021-10-04 00:00:00,30.5662,30.5914,--,30.8808,30.4134,0.0307370348571036,0.00939999999999941,0.0824440067787349,0.0252000000000017,,,,,
2021-10-01 00:00:00,30.5965,30.582,--,30.6313,30.0436,-0.0424906030397062,-0.0129999999999981,-0.0473910414589845,-0.0144999999999982,,,,,
2021-09-30 00:00:00,30.5464,30.595,--,30.7792,30.4782,0.146316075455884,0.0446999999999989,0.159102218264674,0.0486000000000004,,,,,
2021-09-29 00:00:00,30.2867,30.5503,--,30.6121,30.2867,0.862356425248683,0.261199999999999,0.870349031092857,0.2636,,,,,
2021-09-28 00:00:00,30.7615,30.2891,--,30.8982,30.2551,-1.54304734785689,-0.474699999999999,-1.53568584106757,-0.4724,,,,,
2021-09-27 00:00:00,30.3538,30.7638,--,30.8445,30.3538,1.34906751267531,0.409500000000001,1.35073697527163,0.41,,,,,
2021-09-24 00:00:00,30.4049,30.3543,--,30.4301,30.1691,-0.156240748903035,-0.047500000000003,-0.166420544057053,-0.0506000000000029,,,,,
2021-09-23 00:00:00,30.2798,30.4018,--,30.5722,30.2798,0.407219644302064,0.1233,0.402908869939695,0.122,,,,,
2021-09-22 00:00:00,29.7061,30.2785,--,30.3207,29.7061,1.9354556350072,0.5749,1.92687697139645,0.572400000000002,,,,,
2021-09-21 00:00:00,29.3435,29.7036,--,29.8869,29.3435,1.23201815820955,0.361500000000003,1.22718830405372,0.360100000000003,,,,,
2021-09-20 00:00:00,30.4577,29.3421,--,30.4577,29.21,-3.69630074536486,-1.1262,-3.66278478020337,-1.1156,,,,,
2021-09-17 00:00:00,30.8025,30.4683,--,31.002,30.4119,-1.119646386463,-0.345000000000002,-1.08497686876065,-0.334199999999999,,,,,
2021-09-16 00:00:00,30.6869,30.8133,--,30.9395,30.6869,0.364805399119913,0.112000000000002,0.411902147170292,0.1264,,,,,
2021-09-15 00:00:00,30.7821,30.7013,--,30.9305,30.6841,-0.253741138553705,-0.0780999999999992,-0.262490213468217,-0.0808,,,,,
2021-09-14 00:00:00,31.0486,30.7794,--,31.0486,30.719,-0.761552251125241,-0.2362,-0.867027820900142,-0.269200000000001,,,,,
2021-09-13 00:00:00,30.7105,31.0156,--,31.1626,30.7105,0.998404376567129,0.3066,0.993471288321582,0.305099999999999,,,,,
2021-09-10 00:00:00,30.9032,30.709,--,31.0888,30.6731,-0.625519783317102,-0.193300000000001,-0.62841388594061,-0.194199999999999,,,,,
2021-09-09 00:00:00,30.9721,30.9023,--,30.9987,30.6101,-0.261431158075478,-0.0809999999999995,-0.225364118028809,-0.0698000000000008,,,,,
2021-09-08 00:00:00,31.132,30.9833,--,31.159,30.6848,-0.492027042217339,-0.153200000000002,-0.477643582166265,-0.148700000000002,,,,,
2021-09-07 00:00:00,31.2917,31.1365,--,31.2917,31.075,-0.493752197117378,-0.154499999999999,-0.495978166734301,-0.155199999999997,,,,,
2021-09-06 00:00:00,31.0581,31.291,--,31.3624,31.0581,0.743073128956034,0.230800000000002,0.749884893151869,0.232900000000001,,,,,
2021-09-03 00:00:00,31.2254,31.0602,--,31.231,30.9593,-0.4700883458466,-0.146700000000003,-0.529056473255754,-0.165200000000002,,,,,
2021-09-02 00:00:00,31.1741,31.2069,--,31.2245,31.0353,0.266353939082387,0.0829000000000022,0.105215547521827,0.0328000000000017,,,,,
2021-09-01 00:00:00,31.0325,31.124,--,31.3974,31.0325,0.2997002997003,0.093,0.294852171110932,0.0914999999999999,,,,,
2021-08-31 00:00:00,31.1537,31.031,--,31.1537,30.8039,-0.386179709996053,-0.1203,-0.393853699560572,-0.122700000000002,,,,,
2021-08-30 00:00:00,31.2977,31.1513,--,31.3011,31.0939,-0.488750746702537,-0.153000000000002,-0.467766001974586,-0.1464,,,,,
2021-08-27 00:00:00,31.265,31.3043,--,31.3255,31.0938,0.120896166823919,0.0378000000000007,0.125699664161205,0.0393000000000008,,,,,
2021-08-26 00:00:00,31.4838,31.2665,--,31.4838,31.1901,-0.625806492623173,-0.196899999999999,-0.690196227901327,-0.217299999999998,,,,,
2021-08-25 00:00:00,31.4565,31.4634,--,31.5114,31.391,0.0139864585651178,0.0044000000000004,0.0219350531686668,0.00690000000000168,,,,,
2021-08-24 00:00:00,31.3211,31.459,--,31.4754,31.2854,0.439316250231468,0.137599999999999,0.440278278859933,0.137899999999998,,,,,
2021-08-23 00:00:00,31.0927,31.3214,--,31.3904,31.0927,0.742022534069681,0.230700000000002,0.735542426357312,0.2287,,,,,
2021-08-20 00:00:00,31.0338,31.0907,--,31.1351,30.8758,0.211118703505526,0.0654999999999966,0.183348478110959,0.0568999999999988,,,,,
2021-08-19 00:00:00,31.4728,31.0252,--,31.4728,30.7699,-1.37329450809353,-0.431999999999999,-1.42218042246002,-0.447599999999998,,,,,
2021-08-18 00:00:00,31.2603,31.4572,--,31.458,31.1428,0.609274403758632,0.1905,0.629872394058916,0.196899999999999,,,,,
2021-08-17 00:00:00,31.3794,31.2667,--,31.3794,31.0699,-0.354707119637963,-0.1113,-0.359152820002933,-0.1127,,,,,
2021-08-16 00:00:00,31.5674,31.378,--,31.5674,31.2211,-0.55052501133061,-0.1737,-0.599986061569845,-0.189399999999999,,,,,
2021-08-13 00:00:00,31.3928,31.5517,--,31.6359,31.3593,0.515772639519842,0.161899999999999,0.506167019189111,0.158899999999999,,,,,
2021-08-12 00:00:00,31.0956,31.3898,--,31.5239,31.094,1.05173018790785,0.326700000000002,0.946114562832041,0.2942,,,,,
2021-08-11 00:00:00,30.7835,31.0631,--,31.0942,30.7106,0.9204088395636,0.283299999999997,0.908278785713121,0.279599999999999,,,,,
2021-08-10 00:00:00,30.5334,30.7798,--,30.8182,30.5114,0.797411605204301,0.243500000000001,0.80698513758704,0.246400000000001,,,,,
2021-08-09 00:00:00,30.3708,30.5363,--,30.569,30.3701,0.531690743642757,0.1615,0.544931315605784,0.165500000000002,,,,,
2021-08-06 00:00:00,29.9338,30.3748,--,30.4681,29.9338,1.50512625148709,0.450400000000002,1.47325097381555,0.440999999999999,,,,,
2021-08-05 00:00:00,29.7,29.9244,--,29.9881,29.68,0.736561456425718,0.218799999999998,0.755555555555553,0.224399999999999,,,,,
2021-08-04 00:00:00,29.5296,29.7056,--,29.7735,29.4928,0.589199366102749,0.173999999999999,0.596012136974432,0.176000000000002,,,,,
2021-08-03 00:00:00,29.4789,29.5316,--,29.7053,29.3366,0.195426477573457,0.0576000000000008,0.178771935180762,0.0527000000000015,,,,,
2021-08-02 00:00:00,29.6987,29.474,--,29.9634,29.4622,-0.751920208234413,-0.223299999999998,-0.756598773683692,-0.224699999999999,,,,,
2021-07-30 00:00:00,29.9397,29.6973,--,29.9397,29.6285,-0.796704948589989,-0.238500000000002,-0.809627350975461,-0.2424,,,,,
2021-07-29 00:00:00,29.7205,29.9358,--,30.0282,29.7205,0.723060203425872,0.2149,0.724415807271073,0.215299999999999,,,,,
2021-07-28 00:00:00,29.6936,29.7209,--,29.8812,29.6558,0.082501582683422,0.0244999999999997,0.0919390036910322,0.0273000000000003,,,,,
2021-07-27 00:00:00,29.8453,29.6964,--,29.8453,29.4062,-0.49723905001876,-0.148399999999999,-0.498906025404339,-0.148900000000001,,,,,
2021-07-26 00:00:00,29.6937,29.8448,--,29.8775,29.3215,0.495324553753315,0.147099999999998,0.5088621492101,0.1511,,,,,
2021-07-23 00:00:00,29.5385,29.6977,--,29.8006,29.5377,0.506973422815167,0.149800000000003,0.538957631565591,0.159200000000002,,,,,
2021-07-22 00:00:00,29.4349,29.5479,--,29.8885,29.4349,0.374349898259711,0.110199999999999,0.383898025812894,0.113,,,,,
2021-07-21 00:00:00,28.7336,29.4377,--,29.4921,28.7336,2.48468179919231,0.713699999999999,2.4504412952084,0.7041,,,,,
2021-07-20 00:00:00,28.4392,28.724,--,28.9367,28.3392,0.932937435212676,0.265499999999999,1.00143463951166,0.284800000000001,,,,,
2021-07-19 00:00:00,29.4989,28.4585,--,29.4989,28.2933,-3.50630327607603,-1.0341,-3.52691117295899,-1.0404,,,,,
2021-07-16 00:00:00,29.6757,29.4926,--,29.877,29.3816,-0.539581689295374,-0.16,-0.617003137246972,-0.1831,,,,,
2021-07-15 00:00:00,29.7589,29.6526,--,29.8198,29.5443,-3.29549197569717,-1.0105,-0.357204063322236,-0.106300000000001,,,,,
2021-07-14 00:00:00,30.7448,30.6631,--,30.8363,30.585,-0.281304472253301,-0.0865000000000009,-0.265735994379542,-0.0817000000000014,,,,,
2021-07-13 00:00:00,30.8007,30.7496,--,30.9172,30.7195,-0.154235301375777,-0.0474999999999994,-0.165905320333623,-0.0510999999999981,,,,,
2021-07-12 00:00:00,30.6542,30.7971,--,30.8835,30.4023,0.467150998730994,0.1432,0.466167768201424,0.142900000000001,,,,,
2021-07-09 00:00:00,30.0381,30.6539,--,30.6539,30.0381,2.0171193897723,0.606100000000001,2.05006308654675,0.6158,,,,,
2021-07-08 00:00:00,30.675,30.0478,--,30.675,29.8549,-2.04242639603838,-0.6265,-2.04466177669112,-0.627200000000002,,,,,
2021-07-07 00:00:00,30.4947,30.6743,--,30.7618,30.4947,0.569167265013591,0.1736,0.588954801981974,0.179599999999997,,,,,
2021-07-06 00:00:00,30.9086,30.5007,--,30.9086,30.3904,-1.3158661032633,-0.406700000000001,-1.31969743048861,-0.407900000000001,,,,,
