iShares STOXX Europe 600 Industrial Goods & Services UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:48,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Industrial Goods & Services UCITS (DE) ETF iNAV,SXNPNAV.DE,Last,62.3173,EUR,-0.3417,-0.0055,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXNPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,81.8797,2022-01-04 00:00:00,Max,--,--,Advancing,0,Up days,1932.0,Up,0.184246326863777,2020-02-12 00:00:00,0.103703342437248,2008-10-13
Low,14.8466,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1715.0,Down,-0.116859508349386,2020-03-12 00:00:00,-0.54742873651772,2008-04-29
Average,42.8858792214912,,Average,--,,,,Unchanged,0.0,Period,0.846400531125054,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXNPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2022-02-14 00:00:00,72.4865,71.0957,--,72.4865,69.8729,-1.91586051619383,-1.3887,-1.91870210315026,-1.39080000000001,,,,,
2022-02-11 00:00:00,73.288,72.4844,--,73.288,72.1006,-0.916277423050073,-0.670300000000012,-1.09649601571881,-0.803600000000003,,,,,
2022-02-10 00:00:00,73.06,73.1547,--,74.1295,72.6098,0.159231308462411,0.11630000000001,0.12961949082946,0.0947000000000031,,,,,
2022-02-09 00:00:00,71.2393,73.0384,--,73.3167,71.2393,2.50068414811279,1.78189999999999,2.52543188942058,1.7991,,,,,
2022-02-08 00:00:00,71.1481,71.2565,--,71.7477,70.772,0.152217484068465,0.1083,0.152358249904078,0.108400000000003,,,,,
2022-02-07 00:00:00,70.5533,71.1482,--,71.3448,70.4248,0.813185536377986,0.573900000000009,0.843192309927402,0.59490000000001,,,,,
2022-02-04 00:00:00,72.0284,70.5743,--,72.4414,70.4129,-1.97932204990597,-1.4251,-2.01878703400327,-1.45410000000001,,,,,
2022-02-03 00:00:00,74.0422,71.9994,--,74.0422,71.9816,-2.74885357502246,-2.0351,-2.75896718357909,-2.0428,,,,,
2022-02-02 00:00:00,73.7321,74.0345,--,74.5972,73.7321,0.38780449771858,0.285999999999987,0.410133442557572,0.302399999999992,,,,,
2022-02-01 00:00:00,72.524,73.7485,--,74.0627,72.524,1.6634547254135,1.20670000000001,1.68840659643705,1.22450000000001,,,,,
2022-01-31 00:00:00,71.5522,72.5418,--,72.9689,71.5522,1.35400788289389,0.969099999999997,1.38304622359619,0.989599999999996,,,,,
2022-01-28 00:00:00,72.7329,71.5727,--,72.7329,70.6859,-1.61070817822403,-1.1717,-1.59515157514688,-1.1602,,,,,
2022-01-27 00:00:00,72.8153,72.7444,--,73.0742,71.3176,-0.117808271843282,-0.0858000000000061,-0.0973696462144558,-0.0708999999999946,,,,,
2022-01-26 00:00:00,71.2117,72.8302,--,73.2998,71.2117,2.29506630971878,1.634,2.27280067741679,1.61850000000001,,,,,
2022-01-25 00:00:00,71.0557,71.1962,--,72.0346,70.6099,0.260945854791304,0.185299999999998,0.197732201639,0.140500000000003,,,,,
2022-01-24 00:00:00,74.5675,71.0109,--,74.5675,70.6424,-4.76912740337225,-3.55619999999999,-4.76963824722565,-3.55659999999999,,,,,
2022-01-21 00:00:00,76.2911,74.5671,--,76.2911,73.8114,-2.25707506980037,-1.72190000000001,-2.25976555587743,-1.724,,,,,
2022-01-20 00:00:00,75.674,76.289,--,76.3337,75.3094,0.811630820299488,0.614199999999997,0.812696566852545,0.614999999999995,,,,,
2022-01-19 00:00:00,75.463,75.6748,--,76.3306,74.78,0.259675564529375,0.195999999999998,0.280667346911746,0.211800000000011,,,,,
2022-01-18 00:00:00,76.7717,75.4788,--,76.7717,75.1824,-1.68088243722742,-1.29039999999999,-1.68408410911832,-1.29289999999999,,,,,
2022-01-17 00:00:00,76.3383,76.7692,--,76.9713,76.1238,0.358585997236413,0.274299999999997,0.564461089649618,0.430899999999994,,,,,
2022-01-14 00:00:00,78.2824,76.4949,--,78.2824,76.4083,-2.26579598636995,-1.7734,-2.28339958917968,-1.78749999999999,,,,,
2022-01-13 00:00:00,78.7676,78.2683,--,78.7676,77.933,-0.653313532107187,-0.514700000000005,-0.633890076630499,-0.499300000000005,,,,,
2022-01-12 00:00:00,77.8492,78.783,--,78.9488,77.8492,1.2291458939383,0.956599999999995,1.19949851764694,0.933800000000005,,,,,
2022-01-11 00:00:00,76.9918,77.8264,--,78.1222,76.9918,1.0626154910977,0.818300000000008,1.08401154408652,0.834600000000009,,,,,
2022-01-10 00:00:00,79.4496,77.0081,--,79.7139,76.7931,-3.09314286217645,-2.458,-3.0730173594329,-2.4415,,,,,
2022-01-07 00:00:00,80.2149,79.4661,--,80.2149,79.0831,-0.936950323930998,-0.751599999999996,-0.933492406024321,-0.748800000000003,,,,,
2022-01-06 00:00:00,81.6877,80.2177,--,81.6877,79.9499,-1.84603751052292,-1.5087,-1.79953652753109,-1.47000000000001,,,,,
2022-01-05 00:00:00,81.5199,81.7264,--,81.8083,81.4274,0.287881725523305,0.2346,0.25331238139398,0.206499999999991,,,,,
2022-01-04 00:00:00,80.5845,81.4918,--,81.8797,80.5845,1.10068159881693,0.887199999999993,1.12589890115344,0.907299999999992,,,,,
2022-01-03 00:00:00,79.9559,80.6046,--,80.9201,79.9559,0.533069251607696,0.427400000000006,0.81132224138557,0.648700000000005,,,,,
2021-12-30 00:00:00,80.1549,80.1772,--,80.4182,80.0323,0.0266980056340276,0.0213999999999999,0.0278211313344553,0.0223000000000013,,,,,
2021-12-29 00:00:00,80.0146,80.1558,--,80.4464,79.827,0.855733261864942,0.680099999999996,0.176467794627478,0.141199999999998,,,,,
2021-12-27 00:00:00,78.9511,79.4757,--,79.5629,78.7329,0.692009958253883,0.546199999999999,0.664461926432952,0.524600000000007,,,,,
2021-12-23 00:00:00,77.785,78.9295,--,79.0116,77.785,1.47345063342565,1.1461,1.47136337340105,1.14450000000001,,,,,
2021-12-22 00:00:00,76.6047,77.7834,--,77.7871,76.6047,1.536690241782,1.1772,1.53867843617951,1.17870000000001,,,,,
2021-12-21 00:00:00,75.4241,76.6062,--,76.6099,75.4241,1.57023357937152,1.18430000000001,1.56727093859921,1.18210000000001,,,,,
2021-12-20 00:00:00,75.07,75.4219,--,75.8231,74.3747,-1.14851988644555,-0.876300000000001,0.468762488344213,0.351900000000001,,,,,
2021-12-17 00:00:00,76.9876,76.2982,--,76.9876,75.7219,-0.856706623785858,-0.659300000000002,-0.895468880702874,-0.689400000000006,,,,,
2021-12-16 00:00:00,77.695,76.9575,--,77.695,76.6425,1.21299082530196,0.922299999999993,-0.949224531823151,-0.737499999999997,,,,,
2021-12-15 00:00:00,75.7706,76.0352,--,76.2703,75.7706,0.400756882520793,0.3035,0.349211963479241,0.264600000000002,,,,,
2021-12-14 00:00:00,77.2147,75.7317,--,77.806,75.7254,-1.90855020128178,-1.4735,-1.92061874228611,-1.48299999999999,,,,,
2021-12-13 00:00:00,77.3902,77.2052,--,78.2557,77.16,-0.263792252620483,-0.2042,-0.239048354959656,-0.184999999999988,,,,,
2021-12-10 00:00:00,77.956,77.4094,--,77.956,77.2815,-0.696578937915949,-0.542999999999992,-0.701164759607981,-0.546599999999998,,,,,
2021-12-09 00:00:00,78.0417,77.9524,--,78.3892,77.7631,-0.156133324282122,-0.121899999999997,-0.114426005584205,-0.0893000000000086,,,,,
2021-12-08 00:00:00,78.3995,78.0743,--,79.1643,78.0681,-0.390531306295963,-0.306100000000001,-0.414798563766363,-0.325200000000009,,,,,
2021-12-07 00:00:00,76.0446,78.3804,--,78.4836,76.0446,3.11772305441609,2.3698,3.07161849756589,2.33579999999999,,,,,
2021-12-06 00:00:00,74.7391,76.0106,--,76.1344,74.7391,1.72398102844663,1.2882,1.7012514199395,1.2715,,,,,
2021-12-03 00:00:00,75.5076,74.7224,--,76.1367,74.5173,-1.06361145941051,-0.803300000000007,-1.03989532179543,-0.785200000000003,,,,,
2021-12-02 00:00:00,76.2652,75.5257,--,76.2652,74.8036,-0.993659195870147,-0.757999999999996,-0.969642772850517,-0.739499999999993,,,,,
2021-12-01 00:00:00,74.5727,76.2837,--,76.3767,74.5727,2.33928092299435,1.74369999999999,2.29440532527319,1.711,,,,,
2021-11-30 00:00:00,75.2512,74.54,--,75.5566,73.8756,-0.940098927006106,-0.707399999999993,-0.94510120768837,-0.711199999999991,,,,,
2021-11-29 00:00:00,74.8158,75.2474,--,75.9955,74.8158,0.513739801343265,0.384600000000006,0.576883492524311,0.431600000000003,,,,,
2021-11-26 00:00:00,78.0123,74.8628,--,78.6,74.5967,-4.01835968050054,-3.13420000000001,-4.03718387997791,-3.1495,,,,,
2021-11-25 00:00:00,77.4695,77.997,--,78.1261,77.4695,0.650900860211174,0.504400000000004,0.680913133555791,0.527500000000003,,,,,
2021-11-24 00:00:00,77.6488,77.4926,--,78.2612,76.86,-0.211957165594442,-0.164600000000007,-0.201162155757717,-0.156199999999998,,,,,
2021-11-23 00:00:00,79.1691,77.6572,--,79.1691,77.5342,-1.90611649921305,-1.509,-1.90970972260642,-1.5119,,,,,
2021-11-22 00:00:00,79.363,79.1662,--,79.9266,79.1614,-0.313290939998744,-0.248800000000003,-0.247974496931815,-0.196799999999996,,,,,
2021-11-19 00:00:00,79.3317,79.415,--,79.7779,79.1115,0.1023523391039,0.0812000000000097,0.105002161809224,0.0833000000000084,,,,,
2021-11-18 00:00:00,79.644,79.3338,--,79.8979,79.1872,-0.386231281720321,-0.307600000000008,-0.389483200241084,-0.310200000000009,,,,,
2021-11-17 00:00:00,79.5663,79.6414,--,79.8748,79.4345,0.0591750916837014,0.0471000000000004,0.0943866938641185,0.0751000000000062,,,,,
2021-11-16 00:00:00,79.2326,79.5943,--,79.6888,79.1928,0.446235331086172,0.3536,0.456504014761599,0.361699999999999,,,,,
2021-11-15 00:00:00,78.9815,79.2407,--,79.2511,78.8724,0.301509445903619,0.238200000000006,0.328178117660474,0.259200000000007,,,,,
2021-11-12 00:00:00,78.7333,79.0025,--,79.0281,78.4537,0.316813327746242,0.249499999999998,0.34191377727086,0.269199999999998,,,,,
2021-11-11 00:00:00,78.2798,78.753,--,78.8471,78.0986,0.620179997853516,0.485399999999999,0.604498223040945,0.473200000000006,,,,,
2021-11-10 00:00:00,78.3282,78.2676,--,78.5315,77.6724,-0.0663946189714867,-0.0519999999999925,-0.0773667721203778,-0.0605999999999938,,,,,
2021-11-09 00:00:00,78.5974,78.3196,--,78.8288,78.283,-0.353193243525223,-0.277600000000007,-0.353446806128446,-0.277799999999999,,,,,
2021-11-08 00:00:00,78.2704,78.5972,--,78.6682,78.1413,0.430101481460664,0.336600000000004,0.41752693227581,0.326800000000006,,,,,
2021-11-05 00:00:00,78.2582,78.2606,--,78.4496,77.9788,0.0127794547262141,0.00999999999999091,0.00306677127763532,0.00239999999999441,,,,,
2021-11-04 00:00:00,77.4489,78.2506,--,78.3347,77.4489,1.04752877734073,0.811199999999999,1.03513413360294,0.801700000000011,,,,,
2021-11-03 00:00:00,76.9589,77.4394,--,77.4739,76.8823,0.610370847711313,0.469800000000006,0.624359235903848,0.480500000000006,,,,,
2021-11-02 00:00:00,76.455,76.9696,--,77.1984,76.2385,0.707586668899688,0.540800000000004,0.673075665424108,0.514600000000002,,,,,
2021-11-01 00:00:00,76.1156,76.4288,--,76.6656,76.1156,0.405147634536854,0.308399999999992,0.411479381362027,0.313199999999995,,,,,
2021-10-29 00:00:00,76.1143,76.1204,--,76.1643,75.1498,-0.0164186573741482,-0.0125000000000028,0.00801426276009048,0.00610000000000355,,,,,
2021-10-28 00:00:00,75.9311,76.1329,--,76.1941,75.6734,0.254412382456086,0.193200000000004,0.265767254787572,0.201800000000006,,,,,
2021-10-27 00:00:00,76.3248,75.9397,--,76.4936,75.8999,-0.461517489428737,-0.352099999999993,-0.504554220908531,-0.385099999999994,,,,,
2021-10-26 00:00:00,75.3718,76.2918,--,76.3388,75.3718,1.20141511498804,0.905699999999996,1.22061566792886,0.920000000000002,,,,,
2021-10-25 00:00:00,75.88,75.3861,--,76.1297,75.0909,-0.668044921079789,-0.507000000000005,-0.650896151818656,-0.493899999999996,,,,,
2021-10-22 00:00:00,75.4375,75.8931,--,76.2161,75.3516,0.623684911836885,0.470399999999998,0.603943661971836,0.455600000000004,,,,,
2021-10-21 00:00:00,75.9725,75.4227,--,75.9725,75.1015,-0.706953818932924,-0.536999999999992,-0.723682911579836,-0.549799999999991,,,,,
2021-10-20 00:00:00,75.879,75.9597,--,76.0585,75.4972,0.0923710231704957,0.0700999999999965,0.106353536551606,0.0806999999999931,,,,,
2021-10-19 00:00:00,75.4473,75.8896,--,75.9742,75.4473,0.584637202860237,0.441100000000006,0.586237015771278,0.442300000000003,,,,,
2021-10-18 00:00:00,75.9621,75.4485,--,75.9621,75.1987,-0.672465386068596,-0.510800000000003,-0.676126647367583,-0.513600000000011,,,,,
2021-10-15 00:00:00,75.4715,75.9593,--,75.9956,75.3437,0.43501083560424,0.328999999999994,0.646336696633819,0.487799999999993,,,,,
2021-10-14 00:00:00,74.5065,75.6303,--,75.6685,74.5065,1.49334049048882,1.11280000000001,1.50832477703288,1.1238,,,,,
2021-10-13 00:00:00,73.7583,74.5175,--,74.6352,73.345,1.00945063763337,0.744699999999995,1.0293078880614,0.759199999999993,,,,,
2021-10-12 00:00:00,73.7193,73.7728,--,73.8431,72.7728,0.0720295931752308,0.0531000000000006,0.0725725827564826,0.0534999999999997,,,,,
2021-10-11 00:00:00,74.0495,73.7197,--,74.0495,73.0393,-0.429914368297352,-0.318299999999994,-0.445377754069901,-0.329799999999992,,,,,
2021-10-08 00:00:00,74.556,74.038,--,74.639,73.961,-0.687853114922977,-0.512799999999999,-0.694779762862816,-0.518000000000001,,,,,
2021-10-07 00:00:00,73.3342,74.5508,--,74.5876,73.3342,1.67034885306713,1.2248,1.65898039386807,1.2166,,,,,
2021-10-06 00:00:00,74.308,73.326,--,74.308,72.4428,-1.32033143535411,-0.981100000000012,-1.32152661893741,-0.982000000000014,,,,,
2021-10-05 00:00:00,73.2234,74.3071,--,74.327,73.2164,1.47236951531432,1.07820000000001,1.47999136887936,1.08370000000001,,,,,
2021-10-04 00:00:00,74.0545,73.2289,--,74.2905,73.1919,-1.18157466820504,-0.875600000000006,-1.11485460032815,-0.825600000000009,,,,,
2021-10-01 00:00:00,74.6157,74.1045,--,74.6157,73.0226,-0.701878509895032,-0.523799999999994,-0.685110506233946,-0.511200000000002,,,,,
2021-09-30 00:00:00,74.9868,74.6283,--,75.6987,74.4773,-0.468527439463546,-0.351300000000009,-0.478084142809143,-0.358500000000006,,,,,
2021-09-29 00:00:00,74.691,74.9796,--,75.8173,74.691,0.206749357499984,0.154700000000005,0.386391934771261,0.288600000000002,,,,,
2021-09-28 00:00:00,77.0015,74.8249,--,77.0015,74.4429,-2.83754987982095,-2.18519999999999,-2.82669818120425,-2.17659999999999,,,,,
2021-09-27 00:00:00,77.5577,77.0101,--,78.3301,76.8603,-0.713991947284767,-0.55380000000001,-0.706054975843795,-0.547600000000003,,,,,
2021-09-24 00:00:00,78.605,77.5639,--,78.605,77.5151,-1.30726937968961,-1.0274,-1.32447045353349,-1.0411,,,,,
2021-09-23 00:00:00,77.9948,78.5913,--,78.9882,77.9948,0.770867071589863,0.601200000000006,0.764794576048667,0.596500000000006,,,,,
2021-09-22 00:00:00,76.9152,77.9901,--,78.0239,76.9152,1.39039477071162,1.06950000000001,1.39751310534199,1.0749,,,,,
2021-09-21 00:00:00,76.1897,76.9206,--,77.3284,76.1897,0.9617012675241,0.732699999999994,0.959316023031973,0.730899999999991,,,,,
2021-09-20 00:00:00,77.9766,76.1879,--,77.9766,75.584,-2.34323728465956,-1.82810000000001,-2.29389329619399,-1.78870000000001,,,,,
2021-09-17 00:00:00,78.8548,78.016,--,79.5681,77.8445,-1.09784234679648,-0.866,-1.06372725566483,-0.838799999999992,,,,,
2021-09-16 00:00:00,77.8351,78.882,--,79.1491,77.8351,1.33070250147406,1.0359,1.34502300376052,1.04690000000001,,,,,
2021-09-15 00:00:00,78.3618,77.8461,--,78.5089,77.782,-0.666087349316867,-0.521999999999991,-0.658101268730421,-0.515699999999995,,,,,
2021-09-14 00:00:00,78.2105,78.3681,--,78.5736,77.9794,0.230342252007976,0.180099999999996,0.201507470224589,0.157600000000002,,,,,
2021-09-13 00:00:00,78.1465,78.188,--,78.6686,78.1202,0.0465761417552557,0.0364000000000004,0.0531053853979375,0.0414999999999992,,,,,
2021-09-10 00:00:00,77.982,78.1516,--,78.5348,77.982,0.210161345955834,0.163899999999998,0.217486086532793,0.169600000000003,,,,,
2021-09-09 00:00:00,77.5188,77.9877,--,78.284,77.0004,0.570894319427432,0.442700000000002,0.60488552454373,0.468900000000005,,,,,
2021-09-08 00:00:00,78.8231,77.545,--,78.8231,77.4161,-1.63470698444953,-1.28869999999999,-1.621478982684,-1.27809999999999,,,,,
2021-09-07 00:00:00,79.2353,78.8337,--,79.2353,78.7408,-0.503705536091119,-0.399100000000004,-0.506844802758369,-0.401600000000002,,,,,
2021-09-06 00:00:00,78.5219,79.2328,--,79.2447,78.5219,0.932603148761734,0.732100000000003,0.905352519488188,0.710899999999995,,,,,
2021-09-03 00:00:00,78.9228,78.5007,--,78.9648,78.2184,-0.479216822792465,-0.378,-0.534826437987502,-0.4221,,,,,
2021-09-02 00:00:00,78.4278,78.8787,--,78.9022,78.353,0.582618608601167,0.45689999999999,0.574923687773965,0.45089999999999,,,,,
2021-09-01 00:00:00,78.2973,78.4218,--,78.8343,78.1137,0.151078815123213,0.118300000000005,0.159009314497432,0.124499999999998,,,,,
2021-08-31 00:00:00,78.6463,78.3035,--,79.1822,78.0826,-0.425620118466595,-0.334699999999998,-0.435875559307936,-0.342799999999997,,,,,
2021-08-30 00:00:00,78.4112,78.6382,--,78.6811,78.3822,0.268655764878394,0.210700000000003,0.289499459260927,0.227000000000004,,,,,
2021-08-27 00:00:00,77.8776,78.4275,--,78.429,77.6897,0.71360877750354,0.555700000000002,0.706108046472919,0.549899999999994,,,,,
2021-08-26 00:00:00,78.0777,77.8718,--,78.0777,77.4264,-0.24863608822803,-0.194100000000006,-0.263711661588392,-0.2059,,,,,
2021-08-25 00:00:00,78.0956,78.0659,--,78.3024,77.9231,-0.0408462210203199,-0.0319000000000074,-0.0380303115668557,-0.0297000000000054,,,,,
2021-08-24 00:00:00,77.8618,78.0978,--,78.2728,77.7512,0.305677641093349,0.238,0.303101135601802,0.236000000000004,,,,,
2021-08-23 00:00:00,77.1591,77.8598,--,77.9169,77.1591,0.913485840191829,0.704800000000006,0.908123604344804,0.700700000000012,,,,,
2021-08-20 00:00:00,77.0064,77.155,--,77.2783,76.5031,0.192710754662581,0.148399999999995,0.192970973841138,0.148600000000002,,,,,
2021-08-19 00:00:00,77.9386,77.0066,--,77.9386,76.1913,-1.19479892940266,-0.93119999999999,-1.19581311442596,-0.931999999999988,,,,,
2021-08-18 00:00:00,77.7502,77.9378,--,77.9898,77.5829,0.238578151385863,0.18549999999999,0.241285552963194,0.187599999999989,,,,,
2021-08-17 00:00:00,77.6211,77.7523,--,77.8495,77.1092,0.157026113481331,0.121900000000011,0.169026205503409,0.131200000000007,,,,,
2021-08-16 00:00:00,77.9254,77.6304,--,77.9254,77.337,-0.389943837309116,-0.303899999999999,-0.378567193751975,-0.295000000000002,,,,,
2021-08-13 00:00:00,77.9564,77.9343,--,78.1465,77.8315,-0.0207824196124617,-0.016200000000012,-0.0283491797979497,-0.0221000000000089,,,,,
2021-08-12 00:00:00,77.7502,77.9505,--,78.0487,77.6447,0.260972685973586,0.2029,0.257619916090246,0.200299999999999,,,,,
2021-08-11 00:00:00,77.1194,77.7476,--,77.7495,77.1194,0.821379201236619,0.633400000000009,0.814581026304674,0.628200000000007,,,,,
2021-08-10 00:00:00,76.8061,77.1142,--,77.2125,76.8061,0.388069688515807,0.298099999999991,0.401140013618705,0.308099999999996,,,,,
2021-08-09 00:00:00,77.2302,76.8161,--,77.2777,76.7598,-0.545589901278513,-0.421399999999991,-0.536189210956324,-0.414099999999991,,,,,
2021-08-06 00:00:00,77.5195,77.2375,--,77.6062,77.2295,-0.338452486328992,-0.262299999999996,-0.363779436141869,-0.281999999999996,,,,,
2021-08-05 00:00:00,76.9171,77.4998,--,77.6504,76.9075,0.751936392213334,0.578399999999988,0.757568863100648,0.582699999999988,,,,,
2021-08-04 00:00:00,76.3803,76.9214,--,77.1049,76.3803,0.696168064762748,0.531800000000004,0.708428744060969,0.5411,,,,,
2021-08-03 00:00:00,76.5771,76.3896,--,76.6186,76.1645,-0.229216705783705,-0.1755,-0.244851267546042,-0.1875,,,,,
2021-08-02 00:00:00,75.9157,76.5651,--,76.926,75.9157,0.859939693567444,0.652799999999999,0.855422527882902,0.6494,,,,,
2021-07-30 00:00:00,76.4459,75.9123,--,76.4459,75.5112,-0.684108892238122,-0.522899999999993,-0.698009965217223,-0.533599999999993,,,,,
2021-07-29 00:00:00,76.2855,76.4352,--,76.8279,76.2855,0.19531710846785,0.149000000000001,0.196236506282315,0.149699999999996,,,,,
2021-07-28 00:00:00,75.7976,76.2862,--,76.2923,75.6612,0.647532699873598,0.490799999999993,0.644611438884597,0.488599999999991,,,,,
2021-07-27 00:00:00,76.2529,75.7954,--,76.2529,75.2884,-0.597109272439458,-0.455299999999994,-0.599977181195726,-0.457499999999996,,,,,
2021-07-26 00:00:00,76.3958,76.2507,--,76.4531,76.0432,-0.211745460494028,-0.1618,-0.189931907251445,-0.145099999999999,,,,,
2021-07-23 00:00:00,75.4292,76.4125,--,76.4518,75.4292,1.28373363024229,0.968499999999992,1.30360656085442,0.9833,,,,,
2021-07-22 00:00:00,74.4366,75.444,--,75.8447,74.4366,1.34193028410237,0.999000000000009,1.35336648906587,1.0074,,,,,
2021-07-21 00:00:00,73.1651,74.445,--,74.5722,73.1651,1.76922193605537,1.29419999999999,1.74933130686625,1.2799,,,,,
2021-07-20 00:00:00,72.4847,73.1508,--,73.4908,72.4847,0.849525605710938,0.616200000000006,0.918952551366013,0.6661,,,,,
2021-07-19 00:00:00,74.372,72.5346,--,74.372,72.1151,-2.45442087582388,-1.82510000000001,-2.4705534340881,-1.8374,,,,,
2021-07-16 00:00:00,74.6383,74.3597,--,74.9471,74.0273,-0.377804899941985,-0.281999999999996,-0.373266808059665,-0.278599999999997,,,,,
2021-07-15 00:00:00,75.3597,74.6417,--,75.3597,74.4946,-1.52355319836667,-1.15479999999999,-0.952763877775527,-0.718000000000004,,,,,
2021-07-14 00:00:00,75.9832,75.7965,--,75.9889,75.4475,-0.263038775520945,-0.1999,-0.245712210067491,-0.186700000000002,,,,,
2021-07-13 00:00:00,75.8549,75.9964,--,76.0291,75.6667,0.200013975927113,0.151699999999991,0.186540355336298,0.141499999999994,,,,,
2021-07-12 00:00:00,75.4663,75.8447,--,75.9321,75.0125,0.496754993388079,0.374899999999997,0.501415863769655,0.378399999999999,,,,,
2021-07-09 00:00:00,74.3053,75.4698,--,75.4987,74.3053,1.53261240996306,1.1392,1.56718296003112,1.1645,,,,,
2021-07-08 00:00:00,75.3584,74.3306,--,75.3584,73.7575,-1.36296622641082,-1.02709999999999,-1.36388246034948,-1.0278,,,,,
2021-07-07 00:00:00,74.7216,75.3577,--,75.4933,74.7216,0.852778019419025,0.637199999999993,0.851293334189845,0.636099999999999,,,,,
2021-07-06 00:00:00,75.0707,74.7205,--,75.3313,74.5094,-0.474845824953044,-0.356499999999997,-0.466493585380183,-0.350200000000001,,,,,
2021-07-05 00:00:00,74.7684,75.077,--,75.1866,74.4072,0.407369564170728,0.304599999999994,0.412741211527863,0.308599999999998,,,,,
2021-07-02 00:00:00,74.2109,74.7724,--,74.895,74.2109,0.733008838946871,0.5441,0.756627395706034,0.561500000000009,,,,,
2021-07-01 00:00:00,73.7833,74.2283,--,74.6645,73.5086,0.597527491143473,0.440899999999999,0.603117507620298,0.445000000000007,,,,,
2021-06-30 00:00:00,74.3761,73.7874,--,74.4279,73.3225,-0.678409614033375,-0.503999999999991,-0.791517705284344,-0.588699999999989,,,,,
