iShares STOXX Europe 600 Chemicals UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:54,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Chemicals UCITS (DE) ETF iNAV,SX4PNAV.DE,Last,112.1906,EUR,-0.6368,-0.0056,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SX4PNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,138.7547,2022-01-05 00:00:00,Max,--,--,Advancing,0,Up days,1928.0,Up,0.154526137129081,2020-02-12 00:00:00,0.123864350306017,2008-10-29
Low,26.392,2008-10-28 00:00:00,Min,--,--,Declining,0,Down days,1718.0,Down,-0.0935729915066331,2020-03-12 00:00:00,-0.279536236364313,2008-04-29
Average,76.8165891966001,,Average,--,,,,Unchanged,0.0,Period,1.19389027310537,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SX4PNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2022-02-11 00:00:00,125.1443,123.3283,--,125.1443,123.2684,-1.45222728387792,-1.81740000000001,-1.45112482150606,-1.816,,,,,
2022-02-10 00:00:00,123.6523,125.1457,--,125.9771,123.3649,1.2114247079204,1.4979,1.20774138451125,1.49340000000001,,,,,
2022-02-09 00:00:00,122.5205,123.6478,--,124.2938,122.5205,0.915478416435359,1.1217,0.920090923559735,1.12730000000001,,,,,
2022-02-08 00:00:00,122.4624,122.5261,--,124.0056,121.7248,0.0471141943554394,0.057699999999997,0.0520159657168218,0.0636999999999972,,,,,
2022-02-07 00:00:00,122.7127,122.4684,--,123.3811,121.6249,-0.208760101886657,-0.256199999999993,-0.199082898510094,-0.244299999999996,,,,,
2022-02-04 00:00:00,126.1318,122.7246,--,126.3286,122.3174,-2.68834000713634,-3.3904,-2.70130133717271,-3.4072,,,,,
2022-02-03 00:00:00,129.2453,126.115,--,129.2453,126.105,-2.41956761767257,-3.1271,-2.42198362338901,-3.13029999999999,,,,,
2022-02-02 00:00:00,127.6622,129.2421,--,129.4869,127.6622,1.22987125593024,1.5702,1.23756288079008,1.5799,,,,,
2022-02-01 00:00:00,127.0558,127.6719,--,128.9048,127.0558,0.468299485035811,0.595099999999988,0.484905057462933,0.616099999999989,,,,,
2022-01-31 00:00:00,126.5589,127.0768,--,128.2851,126.2495,0.394541205618071,0.499400000000009,0.409216578209839,0.517900000000012,,,,,
2022-01-28 00:00:00,128.8239,126.5774,--,128.8239,125.3684,-1.74644659943972,-2.24990000000001,-1.74385343092393,-2.24650000000001,,,,,
2022-01-27 00:00:00,125.99,128.8273,--,129.1869,125.8054,0.632569765852321,0.809799999999996,2.2520041273117,2.83730000000001,,,,,
2022-01-26 00:00:00,125.6448,128.0175,--,129.028,125.6448,1.89660977421048,2.38280000000002,1.88841878056235,2.37270000000001,,,,,
2022-01-25 00:00:00,124.6123,125.6347,--,126.3199,124.6123,0.824429367758253,1.0273,0.820464753479384,1.02239999999999,,,,,
2022-01-24 00:00:00,129.1743,124.6074,--,129.1999,124.3012,-3.54016005499278,-4.5732,-3.53545558210882,-4.56689999999999,,,,,
2022-01-21 00:00:00,131.6852,129.1806,--,131.6852,127.9241,-1.90367346938776,-2.5069,-1.90196012915651,-2.50460000000001,,,,,
2022-01-20 00:00:00,131.1749,131.6875,--,131.6875,129.9574,0.385572072933949,0.505799999999994,0.390775979246023,0.512599999999992,,,,,
2022-01-19 00:00:00,129.9573,131.1817,--,131.9768,128.9804,0.930583617111982,1.20950000000002,0.942155615729169,1.2244,,,,,
2022-01-18 00:00:00,132.0176,129.9722,--,132.0176,129.9688,-1.5481456793116,-2.0438,-1.54933887602865,-2.0454,,,,,
2022-01-17 00:00:00,131.2247,132.016,--,132.4809,130.9989,0.357670919947841,0.470499999999987,0.603011475735878,0.791299999999978,,,,,
2022-01-14 00:00:00,133.6642,131.5455,--,133.6642,131.0294,-1.58339811120446,-2.1164,-1.58509159520649,-2.11869999999999,,,,,
2022-01-13 00:00:00,134.3272,133.6619,--,134.3272,133.2799,-0.488838097507043,-0.656599999999997,-0.495283159330353,-0.665300000000002,,,,,
2022-01-12 00:00:00,133.5403,134.3185,--,134.6684,133.5403,0.589976687009058,0.787800000000004,0.582745433401002,0.778199999999998,,,,,
2022-01-11 00:00:00,132.8432,133.5307,--,134.5096,132.8432,0.511852779097142,0.680000000000007,0.517527430835752,0.6875,,,,,
2022-01-10 00:00:00,134.8101,132.8507,--,135.5308,132.44,-1.46668130257618,-1.97750000000002,-1.45345192978866,-1.95940000000002,,,,,
2022-01-07 00:00:00,135.792,134.8282,--,135.792,134.2027,-0.707202745446035,-0.96029999999999,-0.709761988924231,-0.963799999999992,,,,,
2022-01-06 00:00:00,138.6089,135.7885,--,138.6089,135.6953,-2.03125597475974,-2.81540000000001,-2.034789973804,-2.82040000000001,,,,,
2022-01-05 00:00:00,137.2026,138.6039,--,138.7547,137.2026,1.02406068853322,1.405,1.0213363303611,1.40130000000002,,,,,
2022-01-04 00:00:00,135.6251,137.1989,--,137.2043,134.9298,1.15391591181549,1.5651,1.160404674356,1.57380000000001,,,,,
2022-01-03 00:00:00,135.4959,135.6338,--,137.0957,135.4302,-0.0458377549817165,-0.06219999999999,0.101774297229659,0.137900000000002,,,,,
2021-12-30 00:00:00,135.1317,135.696,--,135.8708,135.0378,0.424949934059486,0.574199999999991,0.417592615204281,0.564300000000003,,,,,
2021-12-29 00:00:00,135.2175,135.1218,--,135.5467,134.8638,0.830391988597797,1.11280000000002,-0.0707748627211668,-0.0956999999999937,,,,,
2021-12-27 00:00:00,133.2073,134.009,--,134.1702,132.6595,0.602145984930207,0.802099999999996,0.601843892939788,0.801699999999983,,,,,
2021-12-23 00:00:00,131.6529,133.2069,--,133.2135,131.6529,1.16869613824456,1.53879999999998,1.18037658114633,1.554,,,,,
2021-12-22 00:00:00,131.2432,131.6681,--,131.6695,130.3191,0.317482327807566,0.41670000000002,0.323750106672199,0.424900000000008,,,,,
2021-12-21 00:00:00,130.2617,131.2514,--,131.7534,130.2617,0.748950111187266,0.975699999999989,0.759778200345918,0.989699999999999,,,,,
2021-12-20 00:00:00,132.752,130.2757,--,132.752,129.5837,-1.8666146404959,-2.47800000000001,-1.8653579607087,-2.47630000000001,,,,,
2021-12-17 00:00:00,134.23,132.7537,--,134.4792,132.1761,-1.09201799441809,-1.4657,-1.09982865231318,-1.47629999999998,,,,,
2021-12-16 00:00:00,134.9,134.2194,--,135.0937,133.2499,1.11443339277279,1.4793,-0.504521868050406,-0.680599999999998,,,,,
2021-12-15 00:00:00,131.9138,132.7401,--,132.8945,131.8955,0.621588370536424,0.820000000000022,0.626393902684938,0.826300000000003,,,,,
2021-12-14 00:00:00,132.8272,131.9201,--,133.8731,131.9133,-0.680449828682954,-0.903800000000018,-0.682917354276845,-0.907100000000014,,,,,
2021-12-13 00:00:00,133.19,132.8239,--,133.905,132.4017,-0.280635476438398,-0.373799999999989,-0.274870485772197,-0.366099999999989,,,,,
2021-12-10 00:00:00,133.2058,133.1977,--,133.9525,132.4343,-0.00165165289164345,-0.00220000000001619,-0.00608081630080154,-0.0081000000000131,,,,,
2021-12-09 00:00:00,133.2819,133.1999,--,133.7672,132.592,-0.0780921802796528,-0.104099999999988,-0.0615237327799151,-0.0819999999999936,,,,,
2021-12-08 00:00:00,134.2379,133.304,--,134.6954,133.304,-0.686531247788243,-0.921500000000009,-0.695705162252981,-0.933899999999994,,,,,
2021-12-07 00:00:00,130.4111,134.2255,--,134.2703,130.4111,2.9317711943952,3.82310000000001,2.92490439847529,3.81440000000001,,,,,
2021-12-06 00:00:00,128.8357,130.4024,--,130.7421,128.8357,1.2298737522134,1.58430000000001,1.2160449316455,1.5667,,,,,
2021-12-03 00:00:00,128.8971,128.8181,--,130.3022,128.388,-0.0605913905918144,-0.0781000000000063,-0.0612891989036276,-0.0790000000000077,,,,,
2021-12-02 00:00:00,129.5647,128.8962,--,129.5647,127.7788,-0.411500377041278,-0.532600000000002,-0.515958436209859,-0.668499999999995,,,,,
2021-12-01 00:00:00,127.8099,129.4288,--,129.6474,127.8099,1.25801121570197,1.60799999999999,1.26664679340176,1.6189,,,,,
2021-11-30 00:00:00,128.6802,127.8208,--,128.6802,126.7072,-0.678585886998694,-0.873299999999986,-0.667857215018323,-0.859400000000008,,,,,
2021-11-29 00:00:00,128.5364,128.6941,--,129.9293,128.5364,0.119573301467855,0.153699999999986,0.122688981486961,0.157700000000006,,,,,
2021-11-26 00:00:00,128.45,128.5404,--,130.4912,128.0803,-3.05751746867329,-4.05410000000001,0.0703775788244583,0.0904000000000167,,,,,
2021-11-25 00:00:00,132.5028,132.5945,--,133.1272,132.2598,0.0571994744892722,0.0758000000000152,0.0692060847016086,0.091700000000003,,,,,
2021-11-24 00:00:00,133.2951,132.5187,--,133.4869,131.9259,-0.583212862191767,-0.7774,-0.582467022418675,-0.776399999999995,,,,,
2021-11-23 00:00:00,134.8648,133.2961,--,134.8648,132.5631,-1.16243202401238,-1.5677,-1.16316488809534,-1.56870000000001,,,,,
2021-11-22 00:00:00,134.1737,134.8638,--,135.419,134.1737,0.498529004104489,0.669000000000011,0.514333285882405,0.690100000000001,,,,,
2021-11-19 00:00:00,133.7749,134.1948,--,134.6594,133.5724,0.319509835729765,0.427399999999977,0.313885489729377,0.419899999999984,,,,,
2021-11-18 00:00:00,133.9968,133.7674,--,134.3256,133.6629,-0.167770959802129,-0.224799999999988,-0.171198118164015,-0.229399999999998,,,,,
2021-11-17 00:00:00,134.2233,133.9922,--,134.6349,133.9598,-0.183479404194766,-0.246299999999991,-0.172175769780655,-0.231099999999998,,,,,
2021-11-16 00:00:00,133.6884,134.2385,--,134.3082,133.3451,0.402692294171804,0.538399999999996,0.411479230808347,0.550099999999986,,,,,
2021-11-15 00:00:00,134.1196,133.7001,--,134.4514,133.3256,-0.305198591597607,-0.409300000000002,-0.312780533195744,-0.419499999999999,,,,,
2021-11-12 00:00:00,133.4929,134.1094,--,134.1822,133.0011,0.451061815392714,0.602199999999982,0.461822314145548,0.616500000000002,,,,,
2021-11-11 00:00:00,133.5258,133.5072,--,133.8187,132.8005,-0.0137801290538934,-0.0183999999999855,-0.0139298922006026,-0.0185999999999922,,,,,
2021-11-10 00:00:00,132.7364,133.5256,--,133.6049,132.7364,0.590772735559515,0.784199999999998,0.594561853417747,0.789199999999994,,,,,
2021-11-09 00:00:00,132.5393,132.7414,--,133.2093,132.452,0.152558639255409,0.202200000000005,0.152483074831391,0.202100000000002,,,,,
2021-11-08 00:00:00,131.8103,132.5392,--,132.7213,131.6842,0.53979591527116,0.711600000000004,0.552991685778715,0.728899999999982,,,,,
2021-11-05 00:00:00,131.8319,131.8276,--,132.2483,131.4421,-0.00508213719800042,-0.00670000000002347,-0.00326172952070071,-0.00430000000000064,,,,,
2021-11-04 00:00:00,131.6983,131.8343,--,132.5206,130.7801,0.111095923698458,0.146300000000025,0.103266329178147,0.136000000000024,,,,,
2021-11-03 00:00:00,131.2013,131.688,--,132.3246,131.166,0.391539812646368,0.513599999999997,0.37095669021571,0.486699999999985,,,,,
2021-11-02 00:00:00,130.3847,131.1744,--,131.4301,130.1486,0.61871106208742,0.806600000000003,0.605669223459487,0.789699999999982,,,,,
2021-11-01 00:00:00,129.6482,130.3678,--,130.8053,129.6482,0.56411581614744,0.731299999999976,0.555040486485725,0.719599999999986,,,,,
2021-10-29 00:00:00,128.9932,129.6365,--,129.6399,127.8251,0.491307546276169,0.633800000000008,0.498708459050563,0.643300000000011,,,,,
2021-10-28 00:00:00,129.6178,129.0027,--,129.6178,128.5289,-0.475700763698003,-0.616600000000005,-0.474549020273438,-0.615099999999984,,,,,
2021-10-27 00:00:00,129.1628,129.6193,--,129.7915,128.6956,0.354750772484908,0.458200000000005,0.353429934934831,0.456500000000005,,,,,
2021-10-26 00:00:00,128.4631,129.1611,--,129.498,128.4631,0.533877355318383,0.685900000000004,0.543346688660018,0.698000000000008,,,,,
2021-10-25 00:00:00,127.7565,128.4752,--,128.7515,127.4887,0.555234655909486,0.709400000000002,0.562554547126759,0.718699999999998,,,,,
2021-10-22 00:00:00,126.6836,127.7658,--,128.1845,126.6836,0.872169908519659,1.10469999999999,0.854254220751542,1.0822,,,,,
2021-10-21 00:00:00,127.1321,126.6611,--,127.1321,126.2396,-0.375104217464488,-0.476900000000001,-0.370480783374136,-0.470999999999989,,,,,
2021-10-20 00:00:00,127.0086,127.138,--,127.4571,126.0792,0.0951052298428895,0.120800000000003,0.101882864624918,0.129400000000004,,,,,
2021-10-19 00:00:00,126.8405,127.0172,--,127.1796,126.49,0.138598281002898,0.17580000000001,0.139308816978802,0.176699999999997,,,,,
2021-10-18 00:00:00,127.3134,126.8414,--,127.3134,126.15,-0.369643081563407,-0.470600000000005,-0.37073866537223,-0.472000000000008,,,,,
2021-10-15 00:00:00,127.0513,127.312,--,127.7228,126.6415,-0.0389442343689135,-0.0495999999999981,0.205192705623634,0.2607,,,,,
2021-10-14 00:00:00,125.964,127.3616,--,127.4874,125.7946,1.1014971343293,1.38759999999999,1.10952335587946,1.3976,,,,,
2021-10-13 00:00:00,124.3477,125.974,--,126.1479,123.7672,1.30892410234635,1.6276,1.30786496252042,1.6263,,,,,
2021-10-12 00:00:00,124.5344,124.3464,--,124.5344,122.7116,-0.149278540587465,-0.185900000000004,-0.150962304391399,-0.188000000000002,,,,,
2021-10-11 00:00:00,124.2161,124.5323,--,124.535,123.3926,0.259641348750264,0.322500000000005,0.254556373932211,0.316200000000009,,,,,
2021-10-08 00:00:00,124.9002,124.2098,--,124.9002,123.9167,-0.541692723701482,-0.676500000000004,-0.552761324641591,-0.690399999999997,,,,,
2021-10-07 00:00:00,122.1851,124.8863,--,125.1338,122.1851,2.20882022205236,2.69890000000001,2.21074419057643,2.7012,,,,,
2021-10-06 00:00:00,124.6424,122.1874,--,124.6424,121.3835,-1.97026392133706,-2.4558,-1.96963473103855,-2.455,,,,,
2021-10-05 00:00:00,123.6361,124.6432,--,124.685,123.3488,0.819052888200811,1.01259999999999,0.81456791341687,1.00709999999999,,,,,
2021-10-04 00:00:00,124.0149,123.6306,--,124.9716,123.1283,-0.329170929442294,-0.408299999999997,-0.309882119003439,-0.384299999999996,,,,,
2021-10-01 00:00:00,125.0193,124.0389,--,125.0193,123.121,-0.781579957765412,-0.977100000000007,-0.784198919686803,-0.980400000000003,,,,,
2021-09-30 00:00:00,125.1019,125.016,--,126.0949,124.8909,-0.0728974831184781,-0.0912000000000006,-0.0686640250867454,-0.0858999999999952,,,,,
2021-09-29 00:00:00,124.6772,125.1072,--,126.5299,124.6772,0.344729678353896,0.4298,0.344890645603211,0.430000000000007,,,,,
2021-09-28 00:00:00,126.6747,124.6774,--,126.6747,124.1914,-1.58471800134191,-2.0076,-1.57671579249842,-1.9973,,,,,
2021-09-27 00:00:00,127.294,126.685,--,128.2978,126.5924,-0.482250828561756,-0.613900000000001,-0.478420035508347,-0.608999999999995,,,,,
2021-09-24 00:00:00,128.1719,127.2989,--,128.1719,126.4972,-0.673134542639909,-0.86269999999999,-0.6811165317827,-0.87299999999999,,,,,
2021-09-23 00:00:00,127.1046,128.1616,--,128.3619,127.1046,0.829694666698131,1.05459999999999,0.831598541673541,1.05699999999999,,,,,
2021-09-22 00:00:00,126.2683,127.107,--,127.1246,126.2683,0.66820683444833,0.843699999999998,0.664220552585251,0.838700000000003,,,,,
2021-09-21 00:00:00,124.807,126.2633,--,126.6985,124.807,1.17130002443881,1.4618,1.1668416034357,1.4563,,,,,
2021-09-20 00:00:00,126.6792,124.8015,--,126.6792,124.2245,-1.50549565895425,-1.9076,-1.482248072296,-1.87769999999999,,,,,
2021-09-17 00:00:00,129.3709,126.7091,--,130.1418,126.6618,-2.06877416223417,-2.67669999999998,-2.05749515540203,-2.6618,,,,,
2021-09-16 00:00:00,128.817,129.3858,--,130.5348,128.817,0.435007382084579,0.560399999999987,0.441556626842716,0.568799999999982,,,,,
2021-09-15 00:00:00,129.8987,128.8254,--,130.329,128.7949,-0.825343058950331,-1.07210000000001,-0.826259231231713,-1.07329999999999,,,,,
2021-09-14 00:00:00,130.2309,129.8975,--,130.7001,129.7112,-0.247581206866222,-0.322399999999988,-0.256006830944103,-0.333399999999983,,,,,
2021-09-13 00:00:00,129.6339,130.2199,--,131.1529,129.6339,0.449640149031523,0.582899999999995,0.452042251293824,0.585999999999984,,,,,
2021-09-10 00:00:00,130.0275,129.637,--,130.3956,129.5191,-0.299247612594712,-0.389100000000013,-0.300321085924134,-0.390500000000003,,,,,
2021-09-09 00:00:00,129.5337,130.0261,--,130.6079,128.7019,0.387882680930226,0.502400000000023,0.380132737658234,0.492400000000004,,,,,
2021-09-08 00:00:00,130.3503,129.5237,--,130.5784,129.1336,-0.64496085974326,-0.840800000000002,-0.634137397459011,-0.826600000000013,,,,,
2021-09-07 00:00:00,131.9542,130.3645,--,131.9542,129.9541,-1.13288279918672,-1.49380000000002,-1.20473618876852,-1.58969999999999,,,,,
2021-09-06 00:00:00,130.3728,131.8583,--,132.0028,130.3728,1.14027814318599,1.48660000000001,1.13942478799259,1.4855,,,,,
2021-09-03 00:00:00,130.768,130.3717,--,131.1199,129.6341,-0.295507505844769,-0.386400000000009,-0.303055793466289,-0.396299999999997,,,,,
2021-09-02 00:00:00,130.3881,130.7581,--,131.1834,130.3269,0.383236769234196,0.499200000000002,0.283768227315226,0.370000000000005,,,,,
2021-09-01 00:00:00,130.9325,130.2589,--,131.6775,129.6599,-0.518642410912017,-0.679099999999977,-0.51446355946766,-0.673599999999993,,,,,
2021-08-31 00:00:00,131.8656,130.938,--,132.5992,130.4918,-0.695611549639308,-0.917200000000008,-0.703443506115327,-0.927600000000012,,,,,
2021-08-30 00:00:00,131.0885,131.8552,--,132.1472,131.0885,0.570295368304642,0.747700000000009,0.584872052086938,0.766699999999986,,,,,
2021-08-27 00:00:00,130.6057,131.1075,--,131.2899,130.2004,0.380674418480007,0.497199999999992,0.384209877516812,0.501799999999974,,,,,
2021-08-26 00:00:00,130.8902,130.6103,--,130.8902,129.8014,-0.218417341374309,-0.285899999999998,-0.21384335878469,-0.279899999999998,,,,,
2021-08-25 00:00:00,131.2964,130.8962,--,131.2964,130.4987,-0.307160347145268,-0.403300000000002,-0.304806529348872,-0.400200000000012,,,,,
2021-08-24 00:00:00,131.1363,131.2995,--,131.6631,131.0774,0.123152709359598,0.16149999999999,0.124450666977785,0.163199999999989,,,,,
2021-08-23 00:00:00,130.7155,131.138,--,131.5077,130.5074,0.322990793767856,0.422200000000004,0.323221041116022,0.422500000000014,,,,,
2021-08-20 00:00:00,130.6705,130.7158,--,130.8455,129.7264,0.0439313507589265,0.0574000000000012,0.034667350320078,0.0452999999999975,,,,,
2021-08-19 00:00:00,132.1019,130.6584,--,132.1019,129.4665,-1.10042827233216,-1.4538,-1.09271706160169,-1.4435,,,,,
2021-08-18 00:00:00,131.5016,132.1122,--,132.4952,131.5016,0.460661990595125,0.605799999999988,0.464328951130637,0.610600000000005,,,,,
2021-08-17 00:00:00,131.5368,131.5064,--,131.8343,130.7846,-0.026151581866597,-0.0343999999999767,-0.0231114030446126,-0.030399999999986,,,,,
2021-08-16 00:00:00,131.4901,131.5408,--,131.6139,130.7676,0.0374929177931563,0.0492999999999881,0.0385580359281632,0.0506999999999778,,,,,
2021-08-13 00:00:00,130.7958,131.4915,--,131.7117,130.6682,0.531974675008423,0.695799999999991,0.531897813232526,0.695699999999988,,,,,
2021-08-12 00:00:00,130.5986,130.7957,--,131.4557,130.5986,0.150306969251013,0.196300000000008,0.15092045397118,0.197100000000006,,,,,
2021-08-11 00:00:00,130.157,130.5994,--,130.8693,129.7927,0.341593241278853,0.444600000000008,0.339897201072545,0.442399999999992,,,,,
2021-08-10 00:00:00,129.4336,130.1548,--,130.3523,129.4109,0.57203790919873,0.740299999999991,0.557196894778467,0.721199999999982,,,,,
2021-08-09 00:00:00,129.4642,129.4145,--,130.0263,129.2989,-0.0488886897985586,-0.0632999999999981,-0.038388990933402,-0.0497000000000014,,,,,
2021-08-06 00:00:00,129.6603,129.4778,--,129.8659,129.2642,-0.131355569422149,-0.170299999999997,-0.140752412264976,-0.182500000000005,,,,,
2021-08-05 00:00:00,129.0416,129.6481,--,130.0383,128.5891,0.463152380775265,0.597700000000003,0.470003471748654,0.606500000000011,,,,,
2021-08-04 00:00:00,128.1342,129.0504,--,129.6204,128.1342,0.711337462706477,0.91149999999999,0.715031584073576,0.916200000000003,,,,,
2021-08-03 00:00:00,127.8789,128.1389,--,128.1654,127.3042,0.209586387520539,0.268000000000001,0.203317357280994,0.260000000000005,,,,,
2021-08-02 00:00:00,128.226,127.8709,--,129.5479,127.8692,-0.275921877766145,-0.353800000000007,-0.27693291532138,-0.355099999999993,,,,,
2021-07-30 00:00:00,127.002,128.2247,--,128.5867,125.9712,0.963774215417724,1.22400000000002,0.962740744240262,1.22270000000002,,,,,
2021-07-29 00:00:00,127.5379,127.0007,--,127.5379,126.6424,-0.422145051987986,-0.53840000000001,-0.42120812715279,-0.537199999999999,,,,,
2021-07-28 00:00:00,127.7273,127.5391,--,128.2494,126.748,-0.148674146043572,-0.189899999999994,-0.147345164267932,-0.188199999999995,,,,,
2021-07-27 00:00:00,127.3485,127.729,--,127.9481,126.4989,0.298156330659061,0.3797,0.298786401096203,0.380499999999998,,,,,
2021-07-26 00:00:00,127.8307,127.3493,--,127.9042,127.1971,-0.382358623915717,-0.488799999999998,-0.376591851566168,-0.481399999999994,,,,,
2021-07-23 00:00:00,126.6655,127.8381,--,127.8842,126.6655,0.921602233192049,1.1674,0.925745368707346,1.1726,,,,,
2021-07-22 00:00:00,126.2518,126.6707,--,127.0157,126.0159,0.325996304424784,0.411599999999993,0.331797249623367,0.418899999999994,,,,,
2021-07-21 00:00:00,125.1254,126.2591,--,126.3924,125.1254,0.910889917950378,1.1397,0.906051049587058,1.1337,,,,,
2021-07-20 00:00:00,123.8725,125.1194,--,125.6314,123.8535,0.980676215434002,1.21509999999999,1.00659952774021,1.2469,,,,,
2021-07-19 00:00:00,126.2661,123.9043,--,126.2661,123.1167,-1.86722994030661,-2.35759999999999,-1.87049413896524,-2.36179999999999,,,,,
2021-07-16 00:00:00,126.6993,126.2619,--,127.2006,125.5703,-0.348451580620571,-0.441500000000005,-0.345226848135701,-0.437399999999997,,,,,
2021-07-15 00:00:00,126.5249,126.7034,--,126.9101,125.928,-0.74202549772582,-0.947199999999995,0.141078949677099,0.1785,,,,,
2021-07-14 00:00:00,127.8221,127.6506,--,127.9212,127.113,-0.139561445368419,-0.178399999999996,-0.134170851519423,-0.171500000000009,,,,,
2021-07-13 00:00:00,127.7221,127.829,--,128.2324,127.5423,0.08973146332754631,0.114599999999996,0.0836973397712659,0.106899999999996,,,,,
