iShares STOXX Europe 600 Travel & Leisure UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:42,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Travel & Leisure UCITS (DE) ETF iNAV,SXTPNAV.DE,Last,18.359,EUR,-0.0029,-0.0002,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXTPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,26.3865,2015-04-14 00:00:00,Max,--,--,Advancing,0,Up days,1899.0,Up,0.148627654065251,2020-02-12 00:00:00,0.127323519113371,2008-04-28
Low,7.8831,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1747.0,Down,-0.129968322276015,2020-03-12 00:00:00,-0.101070865698525,2020-03-16
Average,17.9962796875,,Average,--,,,,Unchanged,1.0,Period,0.0660075620313783,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXTPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2010-10-25 00:00:00,12.5393,12.6599,--,12.6771,12.5393,0.648736315718339,0.0815999999999999,0.961776175703585,0.1206,,,,,
2010-10-22 00:00:00,12.5602,12.5783,--,12.5915,12.5294,0.252658090638107,0.0317000000000007,0.144105985573482,0.0181000000000004,,,,,
2010-10-21 00:00:00,12.4569,12.5466,--,12.5687,12.4566,0.452358267748055,0.0564999999999998,0.720082845651812,0.0897000000000006,,,,,
2010-10-20 00:00:00,12.4541,12.4901,--,12.4969,12.3728,0.348686800517407,0.0434000000000001,0.289061433584118,0.0359999999999996,,,,,
2010-10-19 00:00:00,12.5441,12.4467,--,12.5702,12.4379,-0.708388177575692,-0.0888000000000009,-0.776460646837959,-0.0974000000000004,,,,,
2010-10-18 00:00:00,12.4486,12.5355,--,12.5395,12.4143,0.75148689921235,0.0935000000000006,0.698070465755185,0.0869,,,,,
2010-10-15 00:00:00,12.362,12.442,--,12.4646,12.352,0.665059305166752,0.0822000000000003,0.647144475004045,0.0800000000000001,,,,,
2010-10-14 00:00:00,12.4444,12.3598,--,12.5021,12.3097,-0.727687463856585,-0.0906000000000002,-0.679823856513773,-0.0846,,,,,
2010-10-13 00:00:00,12.3487,12.4504,--,12.52,12.3487,0.697174099416055,0.0861999999999998,0.823568472794715,0.101700000000001,,,,,
2010-10-12 00:00:00,12.3955,12.3642,--,12.3955,12.2558,-0.0379985285676148,-0.0046999999999997,-0.252510991892218,-0.0312999999999999,,,,,
2010-10-11 00:00:00,12.2944,12.3689,--,12.3769,12.2944,0.346416576073729,0.0427,0.605966944299848,0.0745000000000005,,,,,
2010-10-08 00:00:00,12.248,12.3262,--,12.3307,12.1962,0.371317362343862,0.0456000000000003,0.638471587197916,0.0782000000000007,,,,,
2010-10-07 00:00:00,12.2886,12.2806,--,12.3425,12.1833,-0.223430098877973,-0.0274999999999999,-0.0651009879074988,-0.0080000000000009,,,,,
2010-10-06 00:00:00,12.1956,12.3081,--,12.388,12.1956,0.942328510973333,0.1149,0.922463839417486,0.112499999999999,,,,,
2010-10-05 00:00:00,11.9682,12.1932,--,12.2112,11.9654,1.69729017406607,0.2035,1.87998195217326,0.225,,,,,
2010-10-04 00:00:00,11.9817,11.9897,--,12.0654,11.8851,-0.0974886263269381,-0.0117000000000012,0.0667684886117923,0.00799999999999912,,,,,
2010-10-01 00:00:00,12.0736,12.0014,--,12.1779,11.9751,-0.713948890194161,-0.0862999999999996,-0.597998939835679,-0.0722000000000005,,,,,
2010-09-30 00:00:00,12.2965,12.0877,--,12.2965,12.0812,-1.39331892156463,-0.1708,-1.69804415890701,-0.2088,,,,,
2010-09-29 00:00:00,12.1647,12.2585,--,12.2975,12.1647,0.791797536629881,0.0962999999999994,0.771083545011384,0.0937999999999999,,,,,
2010-09-28 00:00:00,12.2986,12.1622,--,12.3057,12.1387,-0.92297666082847,-0.113299999999999,-1.10906932496382,-0.1364,,,,,
2010-09-27 00:00:00,12.2794,12.2755,--,12.3659,12.2746,-0.0301322561730427,-0.00370000000000026,-0.0317605094711596,-0.00390000000000157,,,,,
2010-09-24 00:00:00,12.1902,12.2792,--,12.2959,12.0909,0.721005963268884,0.0878999999999994,0.73009466620727,0.0889999999999986,,,,,
2010-09-23 00:00:00,12.1709,12.1913,--,12.267,12.058,0.0730562122406141,0.00890000000000057,0.167612912767342,0.0204000000000004,,,,,
2010-09-22 00:00:00,12.3722,12.1824,--,12.3867,12.167,-1.83004955880575,-0.2271,-1.53408447972066,-0.1898,,,,,
2010-09-21 00:00:00,12.4168,12.4095,--,12.4936,12.3605,-0.0161140877412131,-0.00200000000000067,-0.0587913149925967,-0.00730000000000075,,,,,
2010-09-20 00:00:00,12.2829,12.4115,--,12.4168,12.2829,0.939329863370209,0.115500000000001,1.04698401843213,0.1286,,,,,
2010-09-17 00:00:00,12.2883,12.296,--,12.4714,12.2883,0.0805788655472446,0.00990000000000002,0.062661230601465,0.00769999999999982,,,,,
2010-09-16 00:00:00,12.4101,12.2861,--,12.4285,12.2579,-1.11392812588032,-0.138400000000001,-0.999186146767557,-0.124000000000001,,,,,
2010-09-15 00:00:00,12.4775,12.4245,--,12.4903,12.3371,0.0789386775355043,0.00980000000000025,-0.424764576237219,-0.052999999999999,,,,,
2010-09-14 00:00:00,12.4429,12.4147,--,12.4589,12.332,-0.520048719510239,-0.0648999999999997,-0.226635269912962,-0.0282,,,,,
2010-09-13 00:00:00,12.3975,12.4796,--,12.5057,12.3975,0.574615378416052,0.071299999999999,0.662230288364579,0.0820999999999987,,,,,
2010-09-10 00:00:00,12.4252,12.4083,--,12.464,12.3833,-0.301306464831507,-0.0374999999999996,-0.136013907220807,-0.0168999999999997,,,,,
2010-09-09 00:00:00,12.2304,12.4458,--,12.4472,12.1911,1.75952120092227,0.215199999999999,1.76118524332811,0.215400000000001,,,,,
2010-09-08 00:00:00,12.1851,12.2306,--,12.2668,12.1176,0.773686422174079,0.0939000000000014,0.373406865762288,0.0455000000000005,,,,,
2010-09-07 00:00:00,12.1332,12.1367,--,12.1439,12.0436,0.189040598325876,0.0228999999999999,0.0288464708403302,0.00349999999999895,,,,,
2010-09-06 00:00:00,12.1241,12.1138,--,12.1883,12.0885,-0.0643479408659035,-0.00780000000000136,-0.0849547595285494,-0.0103000000000009,,,,,
2010-09-03 00:00:00,12.0545,12.1216,--,12.2115,12.0391,0.628429590151016,0.0757000000000012,0.55663859969306,0.0670999999999999,,,,,
2010-09-02 00:00:00,11.9771,12.0459,--,12.085,11.9199,0.253840904172978,0.0305,0.574429536365226,0.0687999999999995,,,,,
2010-09-01 00:00:00,11.7086,12.0154,--,12.0197,11.6854,2.79324829539135,0.326499999999999,2.62029619254223,0.306799999999999,,,,,
2010-08-31 00:00:00,11.7587,11.6889,--,11.7587,11.5502,-0.633320298553143,-0.0745000000000005,-0.593603034349027,-0.069799999999999,,,,,
2010-08-30 00:00:00,11.7467,11.7634,--,11.8242,11.7467,0.283030127363564,0.0332000000000008,0.142167587492659,0.0167000000000002,,,,,
2010-08-27 00:00:00,11.6528,11.7302,--,11.7471,11.5828,0.544284159188112,0.0634999999999994,0.66421804201566,0.0774000000000008,,,,,
2010-08-26 00:00:00,11.5347,11.6667,--,11.7177,11.5347,1.33325226696315,0.153500000000001,1.14437306561939,0.132,,,,,
2010-08-25 00:00:00,11.5578,11.5132,--,11.6552,11.4522,-0.447042343643268,-0.0517000000000003,-0.385886587412837,-0.0446000000000009,,,,,
2010-08-24 00:00:00,11.6278,11.5649,--,11.6278,11.4884,-0.86577117924893,-0.101000000000001,-0.540944976693793,-0.0629000000000008,,,,,
2010-08-23 00:00:00,11.611,11.6659,--,11.7249,11.594,0.715704049037386,0.0829000000000004,0.472827491172164,0.0548999999999999,,,,,
2010-08-20 00:00:00,11.7221,11.583,--,11.7264,11.5306,-1.38518777084379,-0.162699999999999,-1.18664744371742,-0.139099999999999,,,,,
2010-08-19 00:00:00,11.8017,11.7457,--,11.9741,11.7076,-0.465230581495856,-0.0548999999999999,-0.474507909877398,-0.0560000000000009,,,,,
2010-08-18 00:00:00,11.7925,11.8006,--,11.8756,11.7237,0.0347560717161813,0.00409999999999933,0.0686877252490895,0.00809999999999889,,,,,
2010-08-17 00:00:00,11.6388,11.7965,--,11.8235,11.6388,1.24360602835662,0.1449,1.35495068220092,0.1577,,,,,
2010-08-16 00:00:00,11.6191,11.6516,--,11.6918,11.5752,0.266767636782959,0.0310000000000006,0.279711853758042,0.0325000000000006,,,,,
2010-08-13 00:00:00,11.6106,11.6206,--,11.7293,11.5571,0.159453891967829,0.0184999999999995,0.0861281932027612,0.00999999999999979,,,,,
2010-08-12 00:00:00,11.7258,11.6021,--,11.7831,11.5725,-1.10301325491199,-0.1294,-1.0549386822221,-0.123699999999999,,,,,
2010-08-11 00:00:00,12.0287,11.7315,--,12.0287,11.725,-2.04730852405086,-0.245199999999999,-2.47075743845968,-0.2972,,,,,
2010-08-10 00:00:00,12.2349,11.9767,--,12.2349,11.9467,-2.29642198691489,-0.281500000000001,-2.11035643936608,-0.2582,,,,,
2010-08-09 00:00:00,12.1172,12.2582,--,12.2775,12.1172,1.0768824829315,0.130600000000001,1.16363516323903,0.141,,,,,
2010-08-06 00:00:00,12.2424,12.1276,--,12.3731,12.0827,-1.00241624763274,-0.122800000000002,-0.937724629157687,-0.114800000000001,,,,,
2010-08-05 00:00:00,12.3626,12.2504,--,12.4025,12.2294,-0.926809543065098,-0.114599999999999,-0.907576076229916,-0.1122,,,,,
2010-08-04 00:00:00,12.343,12.365,--,12.4029,12.2191,0.291181027001158,0.0358999999999998,0.178238677793083,0.0220000000000002,,,,,
2010-08-03 00:00:00,12.3143,12.3291,--,12.3536,12.2644,0.201555553749509,0.0248000000000008,0.120185475422891,0.014800000000001,,,,,
2010-08-02 00:00:00,11.9939,12.3043,--,12.323,11.9939,2.62563076024855,0.3148,2.58798222429735,0.3104,,,,,
2010-07-30 00:00:00,11.9834,11.9895,--,12.0643,11.8557,0.213139418254758,0.0254999999999992,0.0509037501877597,0.00609999999999999,,,,,
2010-07-29 00:00:00,12.035,11.964,--,12.1174,11.9489,-0.724403176420793,-0.087299999999999,-0.589945990859989,-0.0709999999999997,,,,,
2010-07-28 00:00:00,12.1813,12.0513,--,12.3146,12.0229,-1.08507407559405,-0.132200000000001,-1.06720957533269,-0.130000000000001,,,,,
2010-07-27 00:00:00,12.295,12.1835,--,12.295,12.1381,-0.904454765061369,-0.1112,-0.906872712484746,-0.111499999999999,,,,,
2010-07-26 00:00:00,12.255,12.2947,--,12.3351,12.2273,0.207020775431371,0.0254000000000012,0.323949408404732,0.0396999999999998,,,,,
2010-07-23 00:00:00,12.1666,12.2693,--,12.3125,12.1144,1.09838497033619,0.1333,0.844114214324451,0.102699999999999,,,,,
2010-07-22 00:00:00,11.9066,12.136,--,12.1479,11.84,2.01662729802203,0.239899999999999,1.9266625233064,0.2294,,,,,
2010-07-21 00:00:00,11.6561,11.8961,--,11.9537,11.6561,1.96977619296607,0.229800000000001,2.05900772985819,0.24,,,,,
2010-07-20 00:00:00,11.662,11.6663,--,11.7549,11.584,0.0480245611326883,0.00559999999999938,0.0368718916137786,0.00429999999999886,,,,,
2010-07-19 00:00:00,11.8095,11.6607,--,11.8428,11.6088,-1.18637030006695,-0.140000000000001,-1.2600025403277,-0.1488,,,,,
2010-07-16 00:00:00,11.9267,11.8007,--,12.0246,11.7869,-0.959295006294572,-0.114299999999998,-1.05645316810182,-0.125999999999999,,,,,
2010-07-15 00:00:00,12.1161,11.915,--,12.1161,11.8605,-3.57848056193961,-0.442200000000001,-1.65977501011052,-0.2011,,,,,
2010-07-14 00:00:00,12.387,12.3572,--,12.5133,12.2908,0.0996362870497108,0.0122999999999998,-0.24057479615726,-0.0297999999999998,,,,,
2010-07-13 00:00:00,12.0981,12.3449,--,12.3969,12.0886,2.05686130240326,0.248800000000001,2.03998975045669,0.2468,,,,,
2010-07-12 00:00:00,12.0418,12.0961,--,12.1799,12.0227,0.345931775949035,0.0417000000000005,0.45092926306698,0.0542999999999996,,,,,
2010-07-09 00:00:00,12.0348,12.0544,--,12.1252,12.0204,0.137898951635669,0.0165999999999986,0.162861036327972,0.0195999999999987,,,,,
2010-07-08 00:00:00,11.8723,12.0378,--,12.0854,11.8723,1.20560936238904,0.143400000000002,1.39400116236956,0.165500000000002,,,,,
2010-07-07 00:00:00,11.7996,11.8944,--,11.8979,11.6407,0.85299055435907,0.1006,0.803417064985248,0.0947999999999993,,,,,
2010-07-06 00:00:00,11.5628,11.7938,--,11.8517,11.5628,1.98191031250539,0.229199999999999,1.99778600339018,0.231,,,,,
2010-07-05 00:00:00,11.5904,11.5646,--,11.6497,11.5541,-0.219154443485759,-0.0253999999999994,-0.222598012147987,-0.0258000000000003,,,,,
2010-07-02 00:00:00,11.7973,11.59,--,11.7973,11.4934,1.34751090862984,0.1541,-1.75718172802251,-0.2073,,,,,
2010-07-01 00:00:00,11.6903,11.4359,--,11.6903,11.4058,-2.17951020896952,-0.254799999999999,-2.17616314380299,-0.2544,,,,,
2010-06-30 00:00:00,11.882,11.6907,--,11.896,11.6681,-1.69934750437239,-0.2021,-1.60999831678169,-0.1913,,,,,
2010-06-29 00:00:00,12.2868,11.8928,--,12.2868,11.8902,-3.06073376099379,-0.375500000000001,-3.20669336198197,-0.394,,,,,
2010-06-28 00:00:00,12.1463,12.2683,--,12.2799,12.1157,1.12847651548874,0.136900000000001,1.00442109942945,0.122,,,,,
2010-06-25 00:00:00,12.1809,12.1314,--,12.2645,12.1314,-0.304885565188812,-0.0371000000000006,-0.406373913257642,-0.0495000000000001,,,,,
2010-06-24 00:00:00,12.4368,12.1685,--,12.5087,12.1606,-2.22099012446866,-0.276400000000001,-2.15730734594108,-0.2683,,,,,
2010-06-23 00:00:00,12.4882,12.4449,--,12.5401,12.4058,-0.287641817832189,-0.0358999999999998,-0.346727310581191,-0.0433000000000003,,,,,
2010-06-22 00:00:00,12.5305,12.4808,--,12.5437,12.3716,-0.4958941242127,-0.0621999999999989,-0.396632217389567,-0.0496999999999996,,,,,
2010-06-21 00:00:00,12.6658,12.543,--,12.8066,12.5172,-0.971885584355097,-0.123100000000001,-0.969540021159355,-0.122800000000002,,,,,
2010-06-18 00:00:00,12.6157,12.6661,--,12.7048,12.6036,0.447274717082881,0.0564,0.39950220756676,0.0503999999999998,,,,,
2010-06-17 00:00:00,12.6409,12.6097,--,12.7224,12.5801,-0.673482891171464,-0.0854999999999997,-0.246817868980849,-0.0312000000000001,,,,,
2010-06-16 00:00:00,12.7245,12.6952,--,12.8199,12.6423,-0.288252342541174,-0.0366999999999997,-0.230264450469574,-0.029300000000001,,,,,
2010-06-15 00:00:00,12.6507,12.7319,--,12.7515,12.5429,0.915475095906907,0.115499999999999,0.641861715161999,0.0811999999999991,,,,,
2010-06-14 00:00:00,12.4088,12.6164,--,12.6232,12.4088,1.68693731814849,0.209300000000001,1.67300625362647,0.207600000000001,,,,,
2010-06-11 00:00:00,12.4021,12.4071,--,12.5143,12.3324,0.166310095668671,0.0206,0.0403157529773103,0.00499999999999901,,,,,
2010-06-10 00:00:00,12.1621,12.3865,--,12.3883,12.0907,1.90288929840726,0.231299999999999,1.8450760970556,0.224399999999999,,,,,
2010-06-09 00:00:00,11.8917,12.1552,--,12.1596,11.8917,2.42426795871077,0.287700000000001,2.21583121000362,0.263500000000001,,,,,
2010-06-08 00:00:00,12.0638,11.8675,--,12.1485,11.7046,-1.5782315181874,-0.190300000000001,-1.62718214824517,-0.196300000000001,,,,,
2010-06-07 00:00:00,12.1762,12.0578,--,12.1762,11.9909,-0.905654174884936,-0.110199999999999,-0.972388758397525,-0.118399999999999,,,,,
2010-06-04 00:00:00,12.4544,12.168,--,12.557,12.1581,-2.23364936525792,-0.278,-2.29958890030833,-0.2864,,,,,
2010-06-03 00:00:00,12.2052,12.446,--,12.4666,12.2052,2.04734222674089,0.249699999999999,1.97292957100252,0.2408,,,,,
2010-06-02 00:00:00,12.1236,12.1963,--,12.2201,11.9933,1.02212393045582,0.1234,0.599656867597092,0.0727000000000011,,,,,
2010-06-01 00:00:00,11.9861,12.0729,--,12.0956,11.7764,0.854593754699024,0.102300000000001,0.724172166092392,0.0868000000000002,,,,,
2010-05-31 00:00:00,11.8983,11.9706,--,11.9875,11.8768,0.710914429459608,0.0844999999999985,0.607649832328975,0.0722999999999985,,,,,
2010-05-28 00:00:00,11.8957,11.8861,--,12.015,11.8541,-0.000841311773314995,-9.99999999997669e-05,-0.0807014299284527,-0.00959999999999894,,,,,
2010-05-27 00:00:00,11.6364,11.8862,--,11.9005,11.6364,1.94258857432009,0.2265,2.14671204152487,0.2498,,,,,
2010-05-26 00:00:00,11.2851,11.6597,--,11.7216,11.2851,3.33407187486153,0.376200000000001,3.31942118368469,0.374600000000001,,,,,
2010-05-25 00:00:00,11.5896,11.2835,--,11.5896,11.2219,-2.48465992567626,-0.2875,-2.64116104093326,-0.306100000000001,,,,,
2010-05-24 00:00:00,11.5687,11.571,--,11.6806,11.4834,0.500286622544157,0.057599999999999,0.0198812312532953,0.00229999999999997,,,,,
2010-05-21 00:00:00,11.5864,11.5134,--,11.6773,11.3313,-1.28776707020131,-0.1502,-0.630049022992462,-0.0729999999999986,,,,,
2010-05-20 00:00:00,11.8533,11.6636,--,12.0303,11.5292,-2.00055454262836,-0.238099999999999,-1.60039820134477,-0.1897,,,,,
2010-05-19 00:00:00,12.2533,11.9017,--,12.2533,11.8885,-2.6366164921466,-0.3223,-2.86943109203235,-0.351599999999999,,,,,
2010-05-18 00:00:00,12.0931,12.224,--,12.2807,12.0931,1.01727970646812,0.123100000000001,1.08243543839049,0.1309,,,,,
2010-05-17 00:00:00,12.2309,12.1009,--,12.2775,12.061,-1.1703500432858,-0.1433,-1.06288171761686,-0.130000000000001,,,,,
2010-05-14 00:00:00,12.5009,12.2442,--,12.5009,12.2212,-1.93971040492056,-0.2422,-2.0534521514451,-0.2567,,,,,
2010-05-13 00:00:00,12.4649,12.4864,--,12.6163,12.448,0.149987567875382,0.0186999999999991,0.172484336015529,0.0214999999999996,,,,,
2010-05-12 00:00:00,12.1427,12.4677,--,12.4775,12.1186,2.89597913640566,0.350900000000001,2.67650522536175,0.325000000000001,,,,,
2010-05-11 00:00:00,12.0914,12.1168,--,12.1338,11.8676,0.481809813661502,0.0580999999999996,0.210066658947677,0.0253999999999994,,,,,
2010-05-10 00:00:00,11.3228,12.0587,--,12.104,11.3228,5.56693630283293,0.635899999999999,6.49927579750591,0.735899999999999,,,,,
2010-05-07 00:00:00,11.8891,11.4228,--,11.8891,11.308,-4.69961038202585,-0.5633,-3.92207988830104,-0.466299999999999,,,,,
2010-05-06 00:00:00,12.206,11.9861,--,12.3275,11.9702,-1.52242141413477,-0.1853,-1.80157299688677,-0.219899999999999,,,,,
2010-05-05 00:00:00,12.4742,12.1714,--,12.4742,12.1591,-2.24795804454153,-0.2799,-2.42741017460037,-0.3028,,,,,
2010-05-04 00:00:00,12.724,12.4513,--,12.8144,12.4088,-2.11396047231962,-0.2689,-2.14319396416222,-0.2727,,,,,
2010-05-03 00:00:00,12.6834,12.7202,--,12.7292,12.6416,0.328111936649163,0.0416000000000007,0.290143021587268,0.0367999999999995,,,,,
2010-04-30 00:00:00,12.7461,12.6786,--,12.858,12.6439,-0.474134547452715,-0.0604000000000013,-0.529573751971197,-0.0675000000000008,,,,,
2010-04-29 00:00:00,12.4569,12.739,--,12.7428,12.4113,2.04670164617296,0.255500000000001,2.2646083696586,0.282100000000002,,,,,
2010-04-28 00:00:00,12.734,12.4835,--,12.734,12.4335,-1.97949056188951,-0.2521,-1.96717449348202,-0.250500000000001,,,,,
2010-04-27 00:00:00,13.0528,12.7356,--,13.0528,12.7274,-2.67320830849649,-0.3498,-2.4301299338073,-0.3172,,,,,
2010-04-26 00:00:00,12.9601,13.0854,--,13.1742,12.9601,1.35863671572424,0.1754,0.966813527673392,0.125299999999999,,,,,
2010-04-23 00:00:00,12.6651,12.91,--,12.9567,12.6651,2.1902432460244,0.2767,1.9336602158688,0.244899999999999,,,,,
2010-04-22 00:00:00,12.7067,12.6333,--,12.8433,12.6095,-0.419343396523867,-0.0532000000000004,-0.57764801246586,-0.0733999999999995,,,,,
2010-04-21 00:00:00,12.6015,12.6865,--,12.7441,12.6015,0.812924142972945,0.102300000000001,0.674522874261007,0.0850000000000009,,,,,
2010-04-20 00:00:00,12.4234,12.5842,--,12.5925,12.4234,1.34164411802602,0.166599999999999,1.29433166443967,0.160799999999998,,,,,
2010-04-19 00:00:00,12.5071,12.4176,--,12.5071,12.2911,-1.12431123992738,-0.1412,-0.715593542867645,-0.0894999999999992,,,,,
2010-04-16 00:00:00,12.7702,12.5588,--,12.7702,12.558,-1.79921650806559,-0.2301,-1.65541651657767,-0.211400000000001,,,,,
2010-04-15 00:00:00,12.7027,12.7889,--,12.8017,12.7027,0.897823291334975,0.113799999999999,0.678595889062954,0.0861999999999998,,,,,
2010-04-14 00:00:00,12.6427,12.6751,--,12.6934,12.586,0.146168797307344,0.0185000000000013,0.256274371771859,0.0324000000000009,,,,,
2010-04-13 00:00:00,12.6868,12.6566,--,12.7291,12.6153,-0.384872692928271,-0.0489000000000015,-0.238042690040047,-0.0302000000000007,,,,,
2010-04-12 00:00:00,12.7072,12.7055,--,12.7789,12.6904,-0.540917132434666,-0.0690999999999988,-0.0133782422563554,-0.00169999999999959,,,,,
2010-04-09 00:00:00,12.5745,12.7746,--,12.7884,12.5745,1.60747663551402,0.2021,1.59131575808182,0.200099999999999,,,,,
2010-04-08 00:00:00,12.6423,12.5725,--,12.6567,12.4484,-0.612648221343878,-0.0775000000000006,-0.552114725959681,-0.0698000000000008,,,,,
2010-04-07 00:00:00,12.7309,12.65,--,12.7402,12.6091,-0.528418205265308,-0.0671999999999997,-0.63546175054395,-0.0808999999999998,,,,,
2010-04-06 00:00:00,12.6326,12.7172,--,12.7238,12.6326,1.06892797253371,0.134499999999999,0.669695866250811,0.0846,,,,,
2010-04-01 00:00:00,12.3366,12.5827,--,12.6411,12.3366,2.20862982097021,0.2719,1.99487703256975,0.2461,,,,,
2010-03-31 00:00:00,12.3581,12.3108,--,12.455,12.2447,-0.411755664673956,-0.0509000000000004,-0.382744920335649,-0.0472999999999999,,,,,
2010-03-30 00:00:00,12.3567,12.3617,--,12.4337,12.3545,-0.0477052944791122,-0.00589999999999868,0.0404638778962084,0.00500000000000078,,,,,
2010-03-29 00:00:00,12.3911,12.3676,--,12.4434,12.3371,-0.159839837253984,-0.0198,-0.189652250405535,-0.0235000000000003,,,,,
2010-03-26 00:00:00,12.3816,12.3874,--,12.4407,12.3009,-0.156365863881105,-0.019400000000001,0.0468437035601127,0.00579999999999892,,,,,
2010-03-25 00:00:00,12.1617,12.4068,--,12.4393,12.1617,2.18927600691871,0.2658,2.01534324971016,0.245100000000001,,,,,
2010-03-24 00:00:00,12.1621,12.141,--,12.2601,12.1112,0.00906103015674934,0.00109999999999921,-0.173489775614413,-0.0211000000000006,,,,,
2010-03-23 00:00:00,11.9373,12.1399,--,12.1711,11.9373,1.75857704461825,0.209800000000001,1.69720120965378,0.2026,,,,,
2010-03-22 00:00:00,11.9553,11.9301,--,11.9592,11.8129,-0.384098329172278,-0.0460000000000012,-0.21078517477604,-0.0251999999999999,,,,,
2010-03-19 00:00:00,11.963,11.9761,--,12.0951,11.9548,-0.169217431896226,-0.0202999999999989,0.109504304940244,0.0131000000000014,,,,,
2010-03-18 00:00:00,11.9471,11.9964,--,12.0455,11.9403,0.523718147462271,0.0625,0.41265244285223,0.0492999999999988,,,,,
2010-03-17 00:00:00,11.7534,11.9339,--,11.9941,11.7534,1.60315352131862,0.1883,1.53572583252506,0.1805,,,,,
2010-03-16 00:00:00,11.6214,11.7456,--,11.7588,11.6214,0.907216494845352,0.105599999999999,1.06871805462337,0.1242,,,,,
2010-03-15 00:00:00,11.7068,11.64,--,11.7107,11.6195,-0.549370744085502,-0.0642999999999994,-0.570608535210295,-0.0667999999999989,,,,,
2010-03-12 00:00:00,11.647,11.7043,--,11.7519,11.647,0.446263827742159,0.0519999999999996,0.491972181677683,0.0572999999999997,,,,,
2010-03-11 00:00:00,11.5864,11.6523,--,11.6824,11.5579,0.658252779433488,0.0762,0.568770282400064,0.065900000000001,,,,,
2010-03-10 00:00:00,11.5274,11.5761,--,11.5921,11.4934,0.341518805204266,0.0394000000000005,0.422471676180233,0.0487000000000002,,,,,
2010-03-09 00:00:00,11.5317,11.5367,--,11.5502,11.4323,-0.205873448380257,-0.0237999999999996,0.0433587415558764,0.00499999999999901,,,,,
2010-03-08 00:00:00,11.6127,11.5605,--,11.6413,11.5414,-0.623227026562364,-0.0724999999999998,-0.44950786638767,-0.0522000000000009,,,,,
2010-03-05 00:00:00,11.4764,11.633,--,11.6349,11.4764,1.27805540561717,0.146799999999999,1.36453940260011,0.156599999999999,,,,,
2010-03-04 00:00:00,11.4588,11.4862,--,11.5196,11.4,0.280248993810075,0.0320999999999998,0.239117534122247,0.0274000000000001,,,,,
2010-03-03 00:00:00,11.4947,11.4541,--,11.4951,11.3775,-0.314180780143073,-0.0360999999999994,-0.353206260276471,-0.0405999999999995,,,,,
2010-03-02 00:00:00,11.2845,11.4902,--,11.5008,11.2845,1.53044092957497,0.1732,1.82285435774735,0.2057,,,,,
2010-03-01 00:00:00,11.1754,11.317,--,11.3357,11.1231,0.816006556559229,0.0915999999999997,1.26706874026881,0.1416,,,,,
2010-02-26 00:00:00,11.1221,11.2254,--,11.2287,11.1111,0.856236691494236,0.0952999999999999,0.928781435160634,0.103300000000001,,,,,
2010-02-25 00:00:00,11.2757,11.1301,--,11.3312,11.129,-1.32015249578863,-0.148899999999999,-1.29127238220243,-0.1456,,,,,
