iShares STOXX Europe 600 Banks UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:45,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Banks UCITS (DE) ETF iNAV,SX7PNAV.DE,Last,12.715,EUR,-0.0132,-0.001,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SX7PNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,81.5417,2008-04-29 00:00:00,Max,--,--,Advancing,0,Up days,1801.0,Up,0.225402504472272,2020-02-12 00:00:00,0.16955146680792,2008-09-19
Low,7.7278,2020-09-25 00:00:00,Min,--,--,Declining,0,Down days,1845.0,Down,-0.156197573251141,2020-03-12 00:00:00,-0.532173211261975,2008-04-29
Average,17.5002897175761,,Average,--,,,,Unchanged,0.0,Period,-0.702543754319995,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SX7PNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2017-11-08 00:00:00,18.117,18.1052,--,18.1182,17.9446,-0.133484836784452,-0.0242000000000004,-0.0651321962797423,-0.0118000000000009,,,,,
2017-11-07 00:00:00,18.121,18.1294,--,18.2367,18.1119,0.09385835118482069,0.0169999999999995,0.0463550576679087,0.00840000000000174,,,,,
2017-11-06 00:00:00,18.1867,18.1124,--,18.1867,18.0064,-0.438649531117725,-0.0797999999999988,-0.408540306927575,-0.0742999999999974,,,,,
2017-11-03 00:00:00,18.3443,18.1922,--,18.3643,18.1274,-0.824815329680808,-0.151299999999999,-0.829140386932185,-0.152100000000001,,,,,
2017-11-02 00:00:00,18.3393,18.3435,--,18.449,18.2101,-0.0288847227066721,-0.00530000000000186,0.0229016374670643,0.00419999999999732,,,,,
2017-11-01 00:00:00,18.3919,18.3488,--,18.4895,18.3183,-0.380046474254568,-0.0700000000000003,-0.234342291987228,-0.043099999999999,,,,,
2017-10-30 00:00:00,18.4115,18.4188,--,18.5023,18.3952,-0.00705750783112211,-0.00130000000000052,0.0396491323357725,0.00730000000000075,,,,,
2017-10-27 00:00:00,18.509,18.4201,--,18.642,18.3155,-0.390971426099362,-0.0722999999999985,-0.48030687773515,-0.0888999999999989,,,,,
2017-10-26 00:00:00,18.387,18.4924,--,18.5654,18.2691,0.512006609342222,0.0942000000000007,0.573231087181158,0.105399999999999,,,,,
2017-10-25 00:00:00,18.4614,18.3982,--,18.6151,18.3509,-0.384963155073561,-0.0711000000000013,-0.3423359008526,-0.0632000000000019,,,,,
2017-10-24 00:00:00,18.3713,18.4693,--,18.5138,18.3255,0.548218154894765,0.1007,0.533440747252502,0.097999999999999,,,,,
2017-10-23 00:00:00,18.4823,18.3686,--,18.4823,18.326,-0.532842367466281,-0.098399999999998,-0.615183175254151,-0.113699999999998,,,,,
2017-10-20 00:00:00,18.235,18.467,--,18.4869,18.235,1.19236796826196,0.217599999999997,1.27227858513847,0.231999999999999,,,,,
2017-10-19 00:00:00,18.3837,18.2494,--,18.3874,18.1871,-0.814165833297095,-0.149799999999999,-0.730538466141199,-0.1343,,,,,
2017-10-18 00:00:00,18.2979,18.3992,--,18.4189,18.2524,0.588798075608896,0.107700000000001,0.553615442209226,0.101300000000002,,,,,
2017-10-17 00:00:00,18.2493,18.2915,--,18.3774,18.2275,0.292243752124662,0.0533000000000001,0.231241746258747,0.0421999999999976,,,,,
2017-10-16 00:00:00,18.2662,18.2382,--,18.3141,18.197,-0.454113768598478,-0.0832000000000015,-0.153288587664661,-0.0280000000000022,,,,,
2017-10-13 00:00:00,18.464,18.3214,--,18.464,18.2671,-0.481260184682236,-0.0885999999999996,-0.772313691507789,-0.142599999999998,,,,,
2017-10-12 00:00:00,18.5329,18.41,--,18.5329,18.375,-0.457969039778972,-0.0847000000000016,-0.663145001591771,-0.122900000000001,,,,,
2017-10-11 00:00:00,18.4919,18.4947,--,18.6275,18.3994,-0.0891352262413948,-0.0164999999999971,0.0151417647726874,0.00280000000000058,,,,,
2017-10-10 00:00:00,18.5627,18.5112,--,18.6251,18.4555,-0.304828789625047,-0.0565999999999995,-0.277438088209155,-0.0515000000000008,,,,,
2017-10-09 00:00:00,18.6343,18.5678,--,18.7204,18.5454,-0.238553207036262,-0.0444000000000031,-0.356868784982539,-0.0665000000000013,,,,,
2017-10-06 00:00:00,18.6561,18.6122,--,18.6866,18.542,-0.28127963481866,-0.0524999999999984,-0.235311774701021,-0.0438999999999972,,,,,
2017-10-05 00:00:00,18.4956,18.6647,--,18.6936,18.4095,0.851020143511708,0.157499999999999,0.914271502411386,0.1691,,,,,
2017-10-04 00:00:00,18.7279,18.5072,--,18.7279,18.4557,-0.827367428301962,-0.154399999999999,-1.17845567308668,-0.220700000000001,,,,,
2017-10-02 00:00:00,18.7226,18.6616,--,18.7454,18.5626,-0.231490144293734,-0.0432999999999986,-0.325809449542264,-0.0609999999999999,,,,,
2017-09-29 00:00:00,18.6021,18.7049,--,18.7085,18.5375,0.502920268868905,0.0935999999999986,0.552625778809911,0.102799999999998,,,,,
2017-09-28 00:00:00,18.5847,18.6113,--,18.7713,18.5643,0.0946557167212637,0.0176000000000016,0.14312848741168,0.0265999999999984,,,,,
2017-09-27 00:00:00,18.2166,18.5937,--,18.6838,18.2166,2.02360506779185,0.368799999999997,2.07008991798688,0.377099999999999,,,,,
2017-09-26 00:00:00,18.2425,18.2249,--,18.3174,18.1959,-0.0241369663124577,-0.00439999999999685,-0.0964780046594385,-0.0175999999999981,,,,,
2017-09-25 00:00:00,18.399,18.2293,--,18.399,18.1944,-0.786445917556525,-0.144500000000001,-0.922332735474767,-0.169700000000002,,,,,
2017-09-22 00:00:00,18.3378,18.3738,--,18.4019,18.2991,0.0441039546545946,0.00809999999999889,0.196315806694357,0.0359999999999978,,,,,
2017-09-21 00:00:00,18.1252,18.3657,--,18.4279,18.1252,1.44441621281251,0.261500000000002,1.32688191026858,0.240500000000001,,,,,
2017-09-20 00:00:00,18.1733,18.1042,--,18.2018,18.0295,-0.449796546794244,-0.0818000000000012,-0.380228136882142,-0.0691000000000024,,,,,
2017-09-19 00:00:00,18.1153,18.186,--,18.208,18.1153,0.287307198120643,0.0520999999999994,0.390277831446339,0.0706999999999987,,,,,
2017-09-18 00:00:00,18.0544,18.1339,--,18.2152,18.0544,0.486531715994045,0.0878000000000014,0.440335873803613,0.0794999999999995,,,,,
2017-09-15 00:00:00,18.2125,18.0461,--,18.2125,17.9946,-0.908217335200295,-0.165400000000002,-0.913658201784486,-0.166399999999999,,,,,
2017-09-14 00:00:00,18.1499,18.2115,--,18.2534,18.0559,0.350453771510759,0.063600000000001,0.339395809343314,0.0616000000000021,,,,,
2017-09-13 00:00:00,18.0961,18.1479,--,18.2172,18.0157,0.309530784494724,0.0560000000000009,0.286249523377966,0.0518000000000001,,,,,
2017-09-12 00:00:00,17.8059,18.0919,--,18.1309,17.8059,1.64274277367342,0.292400000000001,1.60620917785677,0.285999999999998,,,,,
2017-09-11 00:00:00,17.5333,17.7995,--,17.8076,17.5333,1.52867695291331,0.267999999999997,1.51825383698447,0.266199999999998,,,,,
2017-09-08 00:00:00,17.3714,17.5315,--,17.5763,17.3197,0.934412638463498,0.162300000000002,0.921629805312179,0.1601,,,,,
2017-09-07 00:00:00,17.5013,17.3692,--,17.5522,17.3652,-0.808077346993556,-0.141500000000001,-0.754801071920379,-0.132100000000001,,,,,
2017-09-06 00:00:00,17.559,17.5107,--,17.5732,17.435,-0.269392869347306,-0.0472999999999999,-0.275072612335561,-0.0483000000000011,,,,,
2017-09-05 00:00:00,17.7783,17.558,--,17.8382,17.5532,-1.23915109993645,-0.220300000000002,-1.23915109993645,-0.220300000000002,,,,,
2017-09-04 00:00:00,17.9251,17.7783,--,17.9251,17.7674,-0.865419466361821,-0.155199999999997,-0.818963353063575,-0.146799999999999,,,,,
2017-09-01 00:00:00,17.8611,17.9335,--,17.9848,17.8155,0.45765693095373,0.0816999999999979,0.405350174401343,0.0723999999999982,,,,,
2017-08-31 00:00:00,17.7511,17.8518,--,17.9473,17.7511,0.605261378237652,0.107400000000002,0.567288787737097,0.1007,,,,,
2017-08-30 00:00:00,17.6277,17.7444,--,17.8016,17.6277,0.755192659300221,0.132999999999999,0.662026242788328,0.116699999999998,,,,,
2017-08-29 00:00:00,17.8581,17.6114,--,17.8581,17.5728,-1.39083304404305,-0.2484,-1.38144595449684,-0.246700000000001,,,,,
2017-08-28 00:00:00,17.9052,17.8598,--,17.9501,17.842,-0.384855651242688,-0.0689999999999991,-0.253557625717673,-0.0454000000000008,,,,,
2017-08-25 00:00:00,17.9227,17.9288,--,18.0767,17.9227,0.0613914654700869,0.0109999999999992,0.0340350505225217,0.00609999999999999,,,,,
2017-08-24 00:00:00,17.8658,17.9178,--,18.0177,17.8658,0.367461713402269,0.0655999999999999,0.291058894647872,0.0519999999999996,,,,,
2017-08-23 00:00:00,17.9912,17.8522,--,18.0543,17.7967,-0.784180778400858,-0.141100000000002,-0.772599937747339,-0.138999999999999,,,,,
2017-08-22 00:00:00,17.9064,17.9933,--,18.0737,17.9064,0.472396097985905,0.0846000000000018,0.485301344770585,0.0869,,,,,
2017-08-21 00:00:00,18.0759,17.9087,--,18.0759,17.8631,-0.914573420382881,-0.165300000000002,-0.924988520626918,-0.167200000000001,,,,,
2017-08-18 00:00:00,18.1116,18.074,--,18.1116,17.8779,-0.19547859122886,-0.0353999999999992,-0.207601757989342,-0.0375999999999976,,,,,
2017-08-17 00:00:00,18.4022,18.1094,--,18.4022,18.0597,-1.6413565360968,-0.302199999999999,-1.59111410592212,-0.2928,,,,,
2017-08-16 00:00:00,18.3111,18.4116,--,18.4962,18.3111,0.56697145478976,0.1038,0.548847420417125,0.1005,,,,,
2017-08-15 00:00:00,18.2746,18.3078,--,18.3856,18.2222,0.245853615800349,0.0449000000000019,0.18167292307356,0.0332000000000008,,,,,
2017-08-14 00:00:00,18.002,18.2629,--,18.3378,18.002,1.41322938184401,0.254499999999997,1.44928341295411,0.260899999999999,,,,,
2017-08-11 00:00:00,18.2856,18.0084,--,18.2856,17.931,-1.56331992303655,-0.285999999999998,-1.51594697466858,-0.277199999999997,,,,,
2017-08-10 00:00:00,18.5723,18.2944,--,18.5723,18.2424,-1.42094287669535,-0.2637,-1.49631440370874,-0.277899999999999,,,,,
2017-08-09 00:00:00,18.8448,18.5581,--,18.8448,18.4268,-1.39841562485057,-0.263200000000001,-1.52137459670572,-0.2867,,,,,
2017-08-08 00:00:00,18.7651,18.8213,--,18.8308,18.7153,0.282391052998944,0.0530000000000008,0.299492142328048,0.0562000000000005,,,,,
2017-08-07 00:00:00,18.7473,18.7683,--,18.781,18.7206,0.0191849589921433,0.00359999999999872,0.112016130322771,0.0210000000000008,,,,,
2017-08-04 00:00:00,18.5359,18.7647,--,18.8022,18.4827,1.29283354565672,0.2395,1.23436142836334,0.2288,,,,,
2017-08-03 00:00:00,18.4808,18.5252,--,18.5578,18.3607,0.414663363814268,0.0765000000000029,0.240249339855434,0.0444000000000031,,,,,
2017-08-02 00:00:00,18.5824,18.4487,--,18.6277,18.4002,-0.767025436628969,-0.142600000000002,-0.719498019631485,-0.133700000000001,,,,,
2017-08-01 00:00:00,18.4348,18.5913,--,18.6247,18.4348,0.783880043585034,0.144600000000001,0.848937878360499,0.156500000000001,,,,,
2017-07-31 00:00:00,18.482,18.4467,--,18.6225,18.4258,-0.141829382500849,-0.0261999999999993,-0.190996645384696,-0.0352999999999994,,,,,
2017-07-28 00:00:00,18.6122,18.4729,--,18.6122,18.4159,-0.858696177191957,-0.16,-0.748433822976339,-0.139300000000002,,,,,
2017-07-27 00:00:00,18.6641,18.6329,--,18.6739,18.519,-0.202456254987765,-0.0378000000000007,-0.167165842446204,-0.0312000000000019,,,,,
2017-07-26 00:00:00,18.5903,18.6707,--,18.6723,18.5477,0.409798596359139,0.0762,0.432483607042387,0.0804000000000009,,,,,
2017-07-25 00:00:00,18.2791,18.5945,--,18.6626,18.2791,1.67485045001695,0.3063,1.7254678840862,0.3154,,,,,
2017-07-24 00:00:00,18.1554,18.2882,--,18.3271,18.1016,0.830875258442456,0.150700000000001,0.731462815470877,0.1328,,,,,
2017-07-21 00:00:00,18.3398,18.1375,--,18.3398,18.0675,-1.13433193790338,-0.208100000000002,-1.10306546418173,-0.202300000000001,,,,,
2017-07-20 00:00:00,18.4121,18.3456,--,18.5001,18.3172,-0.412018565263419,-0.0759000000000007,-0.361175531308204,-0.0664999999999978,,,,,
2017-07-19 00:00:00,18.3471,18.4215,--,18.4425,18.25,0.530443182004228,0.0972000000000008,0.405513677910954,0.0744000000000007,,,,,
2017-07-18 00:00:00,18.6026,18.3243,--,18.6026,18.2596,-1.44993788285406,-0.269600000000001,-1.49602743702492,-0.278299999999998,,,,,
2017-07-17 00:00:00,19.045,18.5939,--,19.045,18.5264,-2.1662036452414,-0.4117,-2.36860068259386,-0.4511,,,,,
2017-07-14 00:00:00,19.1096,19.0056,--,19.1553,18.8964,-0.539544814665559,-0.103099999999998,-0.544229078578302,-0.103999999999999,,,,,
2017-07-13 00:00:00,18.946,19.1087,--,19.1402,18.946,0.873131925271723,0.165399999999998,0.858756465744734,0.162699999999997,,,,,
2017-07-12 00:00:00,18.787,18.9433,--,19.032,18.787,0.699029332652904,0.131499999999999,0.831958269015818,0.156300000000002,,,,,
2017-07-11 00:00:00,18.9128,18.8118,--,19.0212,18.8,-0.53823703578376,-0.101799999999997,-0.534029863372949,-0.100999999999999,,,,,
2017-07-10 00:00:00,18.856,18.9136,--,18.9987,18.8226,0.315049166763905,0.0594000000000001,0.305473058973256,0.0575999999999972,,,,,
2017-07-07 00:00:00,18.9098,18.8542,--,18.9292,18.7704,-0.251300147605787,-0.047500000000003,-0.29402743550964,-0.0556000000000019,,,,,
2017-07-06 00:00:00,18.7872,18.9017,--,18.9206,18.7193,0.617490963871473,0.116000000000003,0.60945750298077,0.114500000000003,,,,,
2017-07-05 00:00:00,18.7842,18.7857,--,18.866,18.7186,-0.00372609973173105,-0.000700000000001921,0.00798543456734946,0.00150000000000006,,,,,
2017-07-04 00:00:00,18.8176,18.7864,--,18.8779,18.7054,-0.169515843620307,-0.0319000000000003,-0.165802227701717,-0.0311999999999983,,,,,
2017-07-03 00:00:00,18.3218,18.8183,--,18.8212,18.3218,2.74970378985188,0.503600000000002,2.70988658319598,0.496500000000001,,,,,
2017-06-30 00:00:00,18.5067,18.3147,--,18.599,18.2883,-0.941651161784447,-0.174100000000003,-1.03746210831753,-0.192,,,,,
2017-06-29 00:00:00,18.3913,18.4888,--,18.7974,18.3913,0.505003832375693,0.0929000000000002,0.530141969300703,0.0975000000000001,,,,,
2017-06-28 00:00:00,18.1309,18.3959,--,18.4125,17.9829,1.32579095796246,0.2407,1.46159319173345,0.265000000000001,,,,,
2017-06-27 00:00:00,18.0131,18.1552,--,18.1921,17.9262,0.77208718868123,0.139099999999999,0.788870322154428,0.142099999999999,,,,,
2017-06-26 00:00:00,17.8661,18.0161,--,18.1582,17.8661,0.874584964081556,0.156200000000002,0.839578867240204,0.150000000000002,,,,,
2017-06-23 00:00:00,17.9673,17.8599,--,18.0144,17.8228,-0.521346812599207,-0.0935999999999986,-0.597752583860691,-0.107400000000002,,,,,
2017-06-22 00:00:00,18.0497,17.9535,--,18.0497,17.8426,-0.54068727113585,-0.0976000000000035,-0.532972847194154,-0.0962000000000032,,,,,
2017-06-21 00:00:00,18.068,18.0511,--,18.0955,17.8213,-0.130569248728877,-0.0235999999999983,-0.0935355324330291,-0.0168999999999997,,,,,
2017-06-20 00:00:00,18.2951,18.0747,--,18.378,18.0731,-1.17606534789883,-0.2151,-1.20469415307925,-0.220400000000001,,,,,
2017-06-19 00:00:00,18.0825,18.2898,--,18.3642,18.0825,1.09050711620837,0.197299999999998,1.14641227706346,0.2073,,,,,
2017-06-16 00:00:00,18.0876,18.0925,--,18.2206,17.9985,0.0785472085317891,0.0142000000000024,0.0270903823614122,0.00490000000000279,,,,,
2017-06-15 00:00:00,18.0548,18.0783,--,18.101,17.9108,0.120177663568995,0.0216999999999992,0.13015929281963,0.0234999999999985,,,,,
2017-06-14 00:00:00,18.3026,18.0566,--,18.3833,18.0425,-1.29391635188839,-0.236699999999999,-1.3440713341274,-0.246000000000002,,,,,
2017-06-13 00:00:00,18.2345,18.2933,--,18.3809,18.2345,0.394040007683229,0.0717999999999996,0.322465655762417,0.058799999999998,,,,,
2017-06-12 00:00:00,18.4434,18.2215,--,18.4434,18.1778,-1.2486519003463,-0.230399999999999,-1.20314041879481,-0.221900000000002,,,,,
2017-06-09 00:00:00,18.2546,18.4519,--,18.4911,18.2257,0.451850682403401,0.0829999999999984,1.0808234636749,0.197299999999998,,,,,
2017-06-08 00:00:00,18.1889,18.3689,--,18.444,18.1522,1.01238396902908,0.184100000000001,0.989614545134668,0.18,,,,,
2017-06-07 00:00:00,18.0514,18.1848,--,18.3042,17.9771,0.7596535846673,0.1371,0.739000853119416,0.133399999999998,,,,,
2017-06-06 00:00:00,18.1415,18.0477,--,18.1415,18.009,-0.549389995261041,-0.0997000000000021,-0.517046550726245,-0.0938000000000017,,,,,
2017-06-02 00:00:00,18.1493,18.1474,--,18.4524,18.0985,-0.115585301952826,-0.0209999999999972,-0.0104687233116381,-0.00189999999999912,,,,,
2017-06-01 00:00:00,18.1187,18.1684,--,18.1897,18.0253,0.141654770238151,0.0256999999999969,0.274302240226936,0.0496999999999979,,,,,
2017-05-31 00:00:00,18.2701,18.1427,--,18.3861,18.1402,-0.657620956260799,-0.120099999999997,-0.697314190945851,-0.127399999999998,,,,,
2017-05-30 00:00:00,18.4539,18.2628,--,18.4539,18.1834,-0.670615301776888,-0.1233,-1.03555346024419,-0.191100000000002,,,,,
2017-05-29 00:00:00,18.4653,18.3861,--,18.4653,18.3527,-0.26417427908087,-0.0487000000000002,-0.428912609055906,-0.0792000000000002,,,,,
2017-05-26 00:00:00,18.5139,18.4348,--,18.5139,18.2358,-0.570639569377486,-0.105800000000002,-0.427246555290892,-0.0791000000000004,,,,,
2017-05-25 00:00:00,18.5728,18.5406,--,18.6573,18.518,-0.226554806352133,-0.0420999999999978,-0.173371812543071,-0.0321999999999996,,,,,
2017-05-24 00:00:00,18.5713,18.5827,--,18.6292,18.5192,0.136333753650823,0.0252999999999979,0.0613850403579626,0.0113999999999983,,,,,
2017-05-23 00:00:00,18.3945,18.5574,--,18.608,18.3377,1.05589892994256,0.193900000000003,0.885590801598307,0.1629,,,,,
2017-05-22 00:00:00,18.4926,18.3635,--,18.5536,18.3491,-0.696506113355298,-0.128800000000002,-0.698117084671713,-0.129100000000001,,,,,
2017-05-19 00:00:00,18.2806,18.4923,--,18.5019,18.2806,1.03039276211914,0.188600000000001,1.15805826942223,0.2117,,,,,
2017-05-18 00:00:00,18.4449,18.3037,--,18.4449,17.9889,-0.572002824705306,-0.1053,-0.765523261172472,-0.141200000000001,,,,,
2017-05-17 00:00:00,18.7826,18.409,--,18.7826,18.3332,-2.05946978362533,-0.3871,-1.98907499494213,-0.3736,,,,,
2017-05-16 00:00:00,18.8583,18.7961,--,18.8661,18.727,-0.414320001271584,-0.0782000000000025,-0.329828245387976,-0.0622000000000007,,,,,
2017-05-15 00:00:00,18.7388,18.8743,--,18.8746,18.7388,0.795176605039151,0.148900000000001,0.723098597562279,0.1355,,,,,
2017-05-12 00:00:00,18.7684,18.7254,--,18.8385,18.6864,-0.212094728540061,-0.0397999999999996,-0.229108501523834,-0.0429999999999993,,,,,
2017-05-11 00:00:00,18.8463,18.7652,--,18.9556,18.6842,-0.422926096715817,-0.079699999999999,-0.430323193411966,-0.0810999999999993,,,,,
2017-05-10 00:00:00,18.7541,18.8449,--,18.8629,18.6377,0.525434216702929,0.0984999999999978,0.48416079683908,0.090799999999998,,,,,
2017-05-09 00:00:00,18.8247,18.7464,--,18.9679,18.7443,-0.233100233100219,-0.0437999999999974,-0.415942883551922,-0.0782999999999987,,,,,
2017-05-08 00:00:00,18.9109,18.7902,--,19.0075,18.6844,-0.381715812577551,-0.0720000000000027,-0.638256243753618,-0.120700000000003,,,,,
2017-05-05 00:00:00,18.7031,18.8622,--,18.8673,18.5947,0.815085223173006,0.1525,0.850661120349045,0.159100000000002,,,,,
2017-05-04 00:00:00,18.4293,18.7097,--,18.7137,18.4293,1.46203111696792,0.269600000000001,1.52149023565735,0.2804,,,,,
2017-05-03 00:00:00,18.328,18.4401,--,18.4477,18.273,0.57486623724413,0.105399999999999,0.611632474901799,0.112100000000002,,,,,
2017-05-02 00:00:00,18.182,18.3347,--,18.3362,18.182,0.645547315434416,0.117600000000003,0.839841601584,0.152700000000003,,,,,
2017-04-28 00:00:00,18.1916,18.2171,--,18.299,18.1038,0.152286496530943,0.0276999999999994,0.140174586072679,0.0254999999999974,,,,,
2017-04-27 00:00:00,18.7725,18.1894,--,18.7725,18.1461,-2.85982835689377,-0.535500000000003,-3.10613929950727,-0.583100000000002,,,,,
2017-04-26 00:00:00,18.686,18.7249,--,18.7454,18.5797,0.264517683596167,0.0494000000000021,0.208177244996263,0.0389000000000017,,,,,
2017-04-25 00:00:00,18.5613,18.6755,--,18.7623,18.5206,0.519403627751757,0.0964999999999989,0.615258629514098,0.1142,,,,,
2017-04-24 00:00:00,17.6482,18.579,--,18.5994,17.6482,4.81036651754739,0.852700000000002,5.27419226889995,0.930800000000001,,,,,
2017-04-21 00:00:00,17.6321,17.7263,--,17.8114,17.5804,0.60272075640886,0.106199999999998,0.534252868348054,0.0941999999999972,,,,,
2017-04-20 00:00:00,17.4815,17.6201,--,17.6693,17.4142,0.789378850366956,0.138000000000002,0.792838143179935,0.1386,,,,,
2017-04-19 00:00:00,17.1975,17.4821,--,17.5045,17.1903,1.74955620871286,0.300599999999999,1.65489169937489,0.284599999999998,,,,,
2017-04-18 00:00:00,17.393,17.1815,--,17.4368,17.1358,-1.67616627752598,-0.292899999999999,-1.21600643937217,-0.211500000000001,,,,,
2017-04-13 00:00:00,17.6828,17.4744,--,17.6828,17.3991,-1.19921974387244,-0.2121,-1.17854638405683,-0.208400000000001,,,,,
2017-04-12 00:00:00,17.7952,17.6865,--,17.9422,17.653,-0.568932464568225,-0.101200000000002,-0.610838877899672,-0.108700000000002,,,,,
2017-04-11 00:00:00,17.8993,17.7877,--,17.9141,17.6801,-0.556263696945296,-0.099499999999999,-0.623488069365837,-0.111599999999999,,,,,
2017-04-10 00:00:00,17.9588,17.8872,--,17.9915,17.8721,-0.304317292579343,-0.0546000000000006,-0.398690335657171,-0.0716000000000001,,,,,
2017-04-07 00:00:00,17.9668,17.9418,--,17.9895,17.8442,-0.141924496168044,-0.025500000000001,-0.139145535098062,-0.0249999999999986,,,,,
2017-04-06 00:00:00,17.922,17.9673,--,17.9774,17.6859,0.38999860315687,0.0698000000000008,0.252761968530304,0.045300000000001,,,,,
2017-04-05 00:00:00,17.8204,17.8975,--,18.0727,17.8204,0.394904387140922,0.0703999999999994,0.432650221094933,0.0771000000000015,,,,,
2017-04-04 00:00:00,17.8899,17.8271,--,17.945,17.6893,-0.472872631449648,-0.084699999999998,-0.351036059452536,-0.0627999999999993,,,,,
2017-04-03 00:00:00,18.1992,17.9118,--,18.2064,17.8683,-1.36130844209483,-0.247199999999999,-1.57919029407887,-0.287400000000002,,,,,
2017-03-31 00:00:00,18.139,18.159,--,18.1724,18.006,0.285520204558384,0.0517000000000003,0.110259661502837,0.0199999999999996,,,,,
2017-03-30 00:00:00,18.0363,18.1073,--,18.108,17.9378,0.480558468871892,0.0865999999999971,0.393650582436519,0.070999999999998,,,,,
2017-03-29 00:00:00,18.0346,18.0207,--,18.1453,17.9086,-0.0776281279976897,-0.0139999999999993,-0.0770740687345413,-0.0138999999999996,,,,,
2017-03-28 00:00:00,17.8134,18.0347,--,18.0401,17.8134,1.23948152846934,0.220800000000001,1.24232319489822,0.221299999999999,,,,,
2017-03-27 00:00:00,17.8977,17.8139,--,17.9375,17.614,-0.518241775424843,-0.0928000000000004,-0.468216586488767,-0.0838000000000001,,,,,
2017-03-24 00:00:00,17.961,17.9067,--,17.9854,17.8557,-0.362234166861422,-0.065100000000001,-0.302321697010177,-0.0542999999999978,,,,,
2017-03-23 00:00:00,17.8397,17.9718,--,17.9739,17.8017,0.752908199018939,0.134300000000003,0.740483304091443,0.132100000000001,,,,,
2017-03-22 00:00:00,17.9978,17.8375,--,18.04,17.6317,-0.926445349166599,-0.166800000000002,-0.890664414539571,-0.160300000000003,,,,,
2017-03-21 00:00:00,18.0175,18.0043,--,18.3169,17.9308,0.181953749248826,0.032700000000002,-0.0732621062855427,-0.0131999999999977,,,,,
2017-03-20 00:00:00,18.0749,17.9716,--,18.0749,17.9448,-0.66658560042449,-0.1206,-0.571510769077565,-0.103300000000001,,,,,
2017-03-17 00:00:00,18.1392,18.0922,--,18.3066,18.0574,-0.247008876881525,-0.0448000000000022,-0.259107347622831,-0.0470000000000006,,,,,
2017-03-16 00:00:00,17.9504,18.137,--,18.2246,17.9504,0.965285354828658,0.173400000000001,1.03953115250915,0.186600000000002,,,,,
2017-03-15 00:00:00,17.8399,17.9636,--,18.0075,17.833,0.863569495446329,0.1538,0.693389536936863,0.123699999999999,,,,,
2017-03-14 00:00:00,18.0045,17.8098,--,18.0111,17.7431,-1.22020210984039,-0.220000000000002,-1.08139631758728,-0.194700000000001,,,,,
