Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,ETF Segment of Deutsche Börse Group,,,,,,,,,,,
,Monthly Report: December 2021,,,,,,,,,,,
,,,,,,,,,,,,
,,Product Name,ISIN,Xetra Ticker,Product Family,ETF Type,Replication,Income Treatment,Xetra Order Book Turnover (€ m),,Assets under Management (€ m),Xetra Liquidity Measure (XLM)*
,,Exchange Traded Funds,,,,,,,12-2021,November 2021,December 2021,December 2021
,1551,Amundi Prime Global Govies UCITS ETF DR - EUR (D),LU1931975236,PR1G,Amundi,Passive,Full Replication,Distributing,0.14970025,0.25489888699999996,21.5174887799184,43.5764285714286
,1552,WisdomTree BioRevolution UCITS ETF - USD Acc,IE000O8KMPM1,WRNA,WisdomTree,Passive,Full Replication,Accumulating,0.147901315,0,0.6684893166166342,
,1553,UC Refinitiv European Convertible Bond UCITS ETF (dis),LU1372156916,ECBC,Unicredit ETF,Passive,Swap-based,Distributing,0.14689036,0.0078935,17.21702277944552,54.26145
,1554,Invesco Euro Corporate Hybrid Bond UCITS ETF Dist,IE00BKWD3966,EHBD,Invesco,Passive,Full Replication,Distributing,0.145731004,0.69216504,53.13490153026999,44.7891428571429
,1555,Xtrackers II EUR Overnight Rate Swap UCITS ETF 1D,LU0335044896,DX22,Xtrackers,Passive,Swap-based,Distributing,0.14447892199999998,0.052793014000000006,5.60378166,3.212
,1556,PIMCO Euro Short-Term High Yield Corporate Bond Index UCITS ETF EUR Inc,IE00BD8D5H32,EUHI,PIMCO,Passive,Full Replication,Distributing,0.14389544880000002,0.21143981839999998,65.4140894,39.4989047619048
,1557,Invesco US Treasury Bond 7-10 Year UCITS ETF Dist,IE00BF2FN646,TRDX,Invesco,Passive,Full Replication,Distributing,0.141513447,0.197348044,208.13623059857488,8.47657142857143
,1558,SPDR Bloomberg Barclays Global Aggregate Bond USD Hdg UCITS ETF,IE00BF1QPH33,SPFU,SPDR,Passive,Optimised,Distributing,0.14074130596697249,0.13298504245253698,868.4325301077168,18.3731904761905
,1559,UBS ETF (LU) FTSE 100 UCITS ETF (GBP) A-dis,LU0136242590,UIM3,UBS ETF,Passive,Full Replication,Distributing,0.14072548000000001,0.01253678,98.76348497,62.8765714285714
,1560,BNP Paribas Easy ESG Quality Europe UCITS ETF - C,LU1377382103,QUEU,EasyETF,Passive,Swap-based,Accumulating,0.14070774,0.33170592,18.3945,18.7644
,1561,SPDR S&P Euro Dividend Aristocrats ESG UCITS ETF (Dist),IE00BYTH5T38,ZPD9,SPDR,Passive,Full Replication,Distributing,0.13987201000000002,0.12658291,1.0548273000000001,26.8941
,1562,SPDR S&P Global Dividend Aristocrats ESG UCITS ETF (Dist),IE00BYTH5S21,ZPD3,SPDR,Passive,Optimised,Distributing,0.13916573000000002,0.196400648,2.20395767261169,31.0509523809524
,1563,UC MSCI European Green Bond EUR UCITS ETF,LU1899270539,ECBI,Unicredit ETF,Passive,Full Replication,Accumulating,0.13914305999999999,0.32052307999999996,20.130672788274765,90.3976190476191
,1564,BNP Paribas Easy EUR High Yield SRI Fossil Free UCITS ETF - Acc,LU2244386053,ASRF,EasyETF,Passive,Full Replication,Accumulating,0.1382770165,0.064263391,99.1665,73.44105
,1565,Invesco US Treasury Bond UCITS ETF Dist,IE00BF2GFH28,TRDS,Invesco,Passive,Full Replication,Distributing,0.137979025,0.04836367400000001,558.4335525056703,8.10495238095238
,1566,Global X Internet of Things UCITS ETF,IE00BLCHJT74,SN5R,Global X,Passive,Full Replication,Accumulating,0.135642584,0.01804455,2.2225148154688323,91.62115
,1567,Invesco STOXX Europe Small 200 UCITS ETF Acc,IE00B60SWZ49,SC0F,Invesco,Passive,Swap-based,Accumulating,0.13527919,0.12028462000000001,2.5683581056,35.1959
,1568,UBS ETF (LU) SBI Foreign AAA-BBB 5-10 ESG UCITS ETF (CHF) A-dis,LU0879399441,UEFZ,UBS ETF,Passive,Full Replication,Distributing,0.1350287305,0.0688539695,209.03992927000002,95.1848
,1569,Lyxor MSCI Europe UCITS ETF,LU0392494646,X011,Lyxor,Passive,Swap-based,Accumulating,0.13495224,1.5124689,0,34.1508333333333
,1570,WisdomTree Europe Equity Income UCITS ETF,IE00BQZJBX31,WTEE,WisdomTree,Passive,Full Replication,Distributing,0.133837604,0.231763236,19.57198849,28.3341428571429
,1571,Xtrackers MSCI Japan ESG Screened UCITS ETF 3C EUR Hedged,IE00BRB36B93,XDNE,Xtrackers,Passive,Full Replication,Accumulating,0.133610476,0.5626999079999999,7.592705326,32.842
,1572,WisdomTree US Equity Income UCITS ETF - Acc,IE00BD6RZT93,WTD9,WisdomTree,Passive,Full Replication,Accumulating,0.132474705,0.0072458999999999996,42.744180363764784,50.1014
,1573,UBS ETF (LU) Bloomberg MSCI Euro Area Liquid Corporates Sustainable UCITS ETF (EUR) A-acc,LU1484799843,4UBF,UBS ETF,Passive,Optimised,Accumulating,0.1324064365,0.36442895799999997,418.21107982,24.8984
,1574,Lyxor ESG Euro Corporate Bond Ex Financials (DR) UCITS ETF - Acc,LU1829218822,LYBF,Lyxor,Passive,Optimised,Accumulating,0.130634535,0.060161625,55.84421579999999,16.2660476190476
,1575,Vanguard ESG Global Corporate Bond UCITS ETF EUR Hedged - Dist,IE00BNDS1Q47,V3GE,Vanguard,Passive,Optimised,Distributing,0.1298811976,0.47344898739999997,12.374142800000001,56.0569523809524
,1576,VanEck Vectors iBoxx EUR Corporates UCITS ETF,NL0009690247,TCBT,VanEck Vectors,Passive,Full Replication,Distributing,0.12975662300000002,0.30793894450000003,46.50694179,31.4023333333333
,1577,BNP Paribas Easy ESG Low Vol US UCITS ETF D,LU1481201298,VLUD,EasyETF,Passive,Swap-based,Distributing,0.12823884,0.05332432,0.4554,38.5952380952381
,1578,Invesco FTSE RAFI Emerging Markets UCITS ETF Dist,IE00B23D9570,6PSK,Invesco,Passive,Full Replication,Distributing,0.127366908,0.448281738,28.71297110243573,85.47075
,1579,SPDR Bloomberg Barclays 0-3 Year US Corporate Bond UCITS ETF,IE00BC7GZX26,SYBF,SPDR,Passive,Optimised,Distributing,0.127266155,1.223461717,115.6377215698393,21.21145
,1580,Amundi Index Barclays Global AGG 500M UCITS ETF DR - EUR (D),LU1737654019,10AM,Amundi,Passive,Optimised,Distributing,0.125074736,2.202384818,8.519618531987405,36.7776
,1581,UBS ETF (IE) CMCI Commodity Carry Ex-Agriculture SF UCITS ETF (hedged to EUR) A-acc,IE00BN941009,UBF7,UBS ETF,Passive,Swap-based,Accumulating,0.12394286,0.06514586,3.58558008122903,41.73665
,1582,Xtrackers II iBoxx Germany Covered Bond Swap UCITS ETF 1D,LU0962081203,XBCD,Xtrackers,Passive,Swap-based,Distributing,0.12387600500000001,0,0,59.377
,1583,iShares MSCI USA ESG Enhanced UCITS ETF EUR Hedged (Acc),IE000U7L59A3,CBUC,iShares,Passive,Full Replication,Accumulating,0.123141436,0.020972693,0.58046647,30.85375
,1584,BNP Paribas Easy ESG Low Vol US UCITS ETF C,LU1377381980,VLUS,EasyETF,Passive,Swap-based,Accumulating,0.1213631,0.0442648,11.4349,38.4101428571429
,1585,Xtrackers II GBP Overnight Rate Swap UCITS ETF 1D,LU0321464652,DXS1,Xtrackers,Passive,Swap-based,Distributing,0.12120452599999999,0.055766699999999995,77.932542937142,4.8541
,1586,Xtrackers II USD Emerging Markets Bond UCITS ETF 2C,LU1920015440,XUEB,Xtrackers,Passive,Optimised,Accumulating,0.11950482300000001,2.807183581,7.862307663188,54.555380952381
,1587,Xtrackers II Eurozone Government Bond 3-5 UCITS ETF 1D,LU0614173895,X03C,Xtrackers,Passive,Optimised,Distributing,0.11902775,0.70910296,19.5249889401,5.50885
,1588,iShares USD Corp Bond ESG UCITS ETF USD (Acc),IE00BKKKWJ26,5UOA,iShares,Passive,Optimised,Accumulating,0.1179888026,0.44616539410000006,486.7963120784036,31.1338571428571
,1589,HSBC MSCI EM Far East UCITS ETF,IE00B5LP3W10,H4ZI,HSBC ETF,Passive,Optimised,Distributing,0.11756372999999999,0.51104343,23.665160739999997,51.0436666666667
,1590,JPM BetaBuilders US Treasury Bond 0-1yr UCITS ETF - USD (acc),IE00BJK3WF00,BBLL,J.P. Morgan ETF,Passive,Optimised,Accumulating,0.116613484,0.34531109600000004,195.32650973865444,11.6232857142857
,1591,L&G Quality Equity Dividends ESG Exclusions Europe ex-UK UCITS ETF - Dist,IE00BMYDM919,LGGE,L&G ETF,Passive,Optimised,Distributing,0.115543304,1.787751656,21.57595512,36.1251904761905
,1592,L&G ESG Emerging Markets Corporate Bond (USD) UCITS ETF,IE00BLRPRF81,EMAB,L&G ETF,Passive,Full Replication,Distributing,0.1150790984,0.09466985060000001,196.76683627052796,129.856095238095
,1593,L&G Pharma Breakthrough UCITS ETF,IE00BF0H7608,ETLI,L&G ETF,Passive,Full Replication,Accumulating,0.114348398,0.29488361199999996,29.469920227794454,42.83715
,1594,Xtrackers Bloomberg Commodity Swap UCITS ETF 1C,LU2278080713,XCMC,Xtrackers,Passive,Swap-based,Accumulating,0.11081962,0.04442216,1.191900527367,104.084142857143
,1595,L&G Japan Equity UCITS ETF,IE00BFXR5T61,ETLR,L&G ETF,Passive,Optimised,Accumulating,0.109078164,0.019440396,223.62946108069926,31.8847
,1596,UBS ETF (IE) Factor MSCI USA Low Volatility UCITS ETF (hedged to EUR) A-acc,IE00BWT3KJ20,UBUV,UBS ETF,Passive,Full Replication,Accumulating,0.10762411,0.14781318499999999,12.81291117,105.5911
,1597,Amundi ETF MSCI Europe ex EMU UCITS ETF - EUR (C/D),FR0010821819,540H,Amundi,Passive,Swap-based,Accumulating,0.1068881,0.1724687,239.03433895998472,34.0366
,1598,Lyxor MSCI Europe Mid Cap UCITS ETF,LU0392496260,X025,Lyxor,Passive,Swap-based,Distributing,0.10521356,0.29625751999999994,24.230031497661287,34.8401
,1599,Global X Cleantech UCITS ETF,IE00BMH5YL08,CT3C,Global X,Passive,Full Replication,Accumulating,0.104133276,0.268327934,1.7838590764612394,57.0835238095238
,1600,Franklin LibertyQ European Equity UCITS ETF,IE00BFWXDW46,FVUE,Franklin LibertyShares,Passive,Optimised,Accumulating,0.10371775500000001,0.10925148,10.31897867,51.1017619047619
,1601,UBS ETF (IE) Global Gender Equality UCITS ETF (hedged to EUR) A-acc,IE00BDR5H073,GGUE,UBS ETF,Passive,Full Replication,Accumulating,0.10276081,0.135289072,199.8067147,142.182428571429
,1602,UBS ETF (LU) MSCI Europe UCITS ETF (hedged to EUR) A-acc,LU1600334798,UIMF,UBS ETF,Passive,Full Replication,Accumulating,0.10256889,0.117292032,46.2491583,57.60315
,1603,SPDR Bloomberg SASB U.S. Corporate ESG UCITS ETF,IE00BLF7VX27,SPPU,SPDR,Passive,Optimised,Accumulating,0.100644494,0.019233252,4966.38814615928,28.20235
,1604,JPM Global High Yield Corporate Bond Multi-Factor UCITS ETF - USD (acc),IE00BKKCKJ46,JGHY,J.P. Morgan ETF,Passive,Full Replication,Accumulating,0.098256292,0.14289988,73.01098946671375,46.0130952380952
,1605,BNP Paribas Easy ESG Dividend Europe UCITS ETF,LU1615090864,EDEU,EasyETF,Passive,Swap-based,Accumulating,0.0946568,0.16890025999999997,12.9287,36.4698571428571
,1606,Xtrackers ESG USD Emerging Markets Bond Quality Weighted UCITS ETF 1D,IE00BD4DX952,XQUA,Xtrackers,Passive,Optimised,Distributing,0.093692423,0.6241732155,159.605887156378,55.1277142857143
,1607,JPM USD Emerging Markets Sovereign Bond UCITS ETF,IE00BDFC6G93,JPBM,J.P. Morgan ETF,Passive,Optimised,Distributing,0.09030722599999999,0.17109153800000004,105.02775650715168,57.2251904761905
,1608,Invesco USD Corporate Bond UCITS ETF Dist,IE00BF51K025,PUIG,Invesco,Passive,Optimised,Distributing,0.0898155145,0.051001497,13.965382970488884,31.0628
,1609,Lyxor STOXX Europe 600 Construction & Materials UCITS ETF - Dist,LU2082996898,CSTD,Lyxor,Passive,Swap-based,Distributing,0.08531678,0.04671134,7.101753165,21.8502380952381
,1610,Invesco US Treasury Bond 3-7 Year UCITS ETF Dist,IE00BF2FNQ44,TRD7,Invesco,Passive,Full Replication,Distributing,0.084742974,0.002653034,34.69128912706639,7.63505
,1611,SPDR Bloomberg Barclays 1-10 Year U.S. Corporate Bond UCITS ETF,IE00BYV12Y75,SYBR,SPDR,Passive,Optimised,Distributing,0.084125272,0.281088082,65.21247164930249,32.9028
,1612,Invesco Euro Government Bond 5-7 Year UCITS ETF,IE00BGJWWT11,EIB7,Invesco,Passive,Optimised,Distributing,0.08234873200000001,0.0026669239999999998,3.1051499249999996,8.11604761904762
,1613,Invesco Euro Corporate Hybrid Bond UCITS ETF Acc,IE00BKWD3B81,EHBA,Invesco,Passive,Full Replication,Accumulating,0.080571356,1.744728421,21.034536190509996,44.5059523809524
,1614,WisdomTree Emerging Markets Equity Income UCITS ETF - Acc,IE00BDF12W49,WTD8,WisdomTree,Passive,Optimised,Accumulating,0.08019314,0.056650650000000004,1.736298472541056,101.716294117647
,1615,UBS ETF (LU) Bloomberg US 7-10 Year Treasury Bond UCITS ETF (USD) A-dis,LU0721552973,UEFI,UBS ETF,Passive,Full Replication,Distributing,0.079795869,0.671567237,30.605686289999998,20.0367142857143
,1616,WisdomTree European Union Bond UCITS ETF – EUR Acc,IE00BMXWRM76,W1TG,WisdomTree,Passive,Full Replication,Accumulating,0.079439864,0.00459283,15.043081,56.0722631578947
,1617,iShares MSCI Japan ESG Enhanced UCITS ETF USD (Dist),IE00BHZPJ346,EMNJ,iShares,Passive,Optimised,Distributing,0.07748954,0.038853329000000006,126.88568216493026,27.6561904761905
,1618,L&G Europe ex UK Equity UCITS ETF,IE00BFXR5V83,ETLN,L&G ETF,Passive,Optimised,Accumulating,0.076108468,0.11893029799999999,123.88289662000001,41.1771
,1619,WisdomTree Japan Equity UCITS ETF - USD Hedged,IE00BVXC4854,WTDX,WisdomTree,Passive,Optimised,Distributing,0.073717886,0.01693352,12.956364153275649,77.5997
,1620,UBS ETF (LU) MSCI Europe Socially Responsible UCITS ETF (EUR) A-acc,LU2206597804,UIW1,UBS ETF,Passive,Full Replication,Accumulating,0.07343835400000001,0.038654608,1.2747549599999999,65.392
,1621,Xtrackers II Eurozone AAA Government Bond Swap UCITS ETF 1D,LU0975326215,XBAI,Xtrackers,Passive,Swap-based,Distributing,0.07109795,0.14932826999999999,0,57.61
,1622,iShares MSCI World Small Cap ESG Enhanced UCITS ETF USD (Acc),IE000T9EOCL3,CBUG,iShares,Passive,Full Replication,Accumulating,0.070882345,0,9.10383966095709,93.5893333333333
,1623,Tabula European iTraxx Crossover Credit Short UCITS ETF (EUR) - Acc,IE00BH05CB83,TAB1,Tabula,Passive,Full Replication,Accumulating,0.06886644,0.802790546,10.06650164,47.3300476190476
,1624,JPM USD Corporate Bond Research Enhanced Index UCITS ETF,IE00BF59RV63,JRUB,J.P. Morgan ETF,Active ,Full Replication,Accumulating,0.067883105,0.01226084,52.42269080875861,33.7311904761905
,1625,Franklin LibertyQ AC Asia ex Japan UCITS ETF,IE00BFWXDV39,FVSJ,Franklin LibertyShares,Passive,Optimised,Accumulating,0.06723411,0.067641625,5.098217888045205,51.4181428571429
,1626,iShares EUR Govt Bond Climate UCITS ETF EUR (Dist),IE00BLDGH447,SECD,iShares,Passive,Optimised,Distributing,0.0670863464,0.6308428092999999,34.46031759,11.2492380952381
,1627,Xtrackers MSCI World Swap UCITS ETF 1D,LU2263803533,XWD1,Xtrackers,Passive,Swap-based,Distributing,0.06660783199999999,0.121318393,1.184627696115,35.34395
,1628,Invesco FTSE RAFI Europe UCITS ETF Dist,IE00B23D8X81,6PSC,Invesco,Passive,Full Replication,Distributing,0.066054064,0.057193311999999996,7.46840866914,22.11475
,1629,SPDR Bloomberg SASB Euro Corporate ESG UCITS ETF,IE00BLF7VW10,SPPR,SPDR,Passive,Optimised,Accumulating,0.065796911,0.22475602,124.36984668000001,16.3420952380952
,1630,BNP Paribas Easy ESG Value Europe UCITS ETF - C,LU1481201702,VALD,EasyETF,Passive,Swap-based,Distributing,0.06177694,0.10811922,1.6089,26.6154285714286
,1631,HSBC MSCI Mexico Capped UCITS ETF,IE00B3QMYK80,H4ZS,HSBC ETF,Passive,Full Replication,Distributing,0.061707235,0.044335755,11.196345970000001,69.5694285714286
,1632,WisdomTree Emerging Markets ex-State-Owned Enterprises ESG Screened UCITS ETF – Acc,IE00BM9TSP27,XSOE,WisdomTree,Passive,Optimised,Accumulating,0.0616678,0.02959138,2.5697715433515804,59.567
,1633,Fidelity US Quality Income UCITS ETF - Acc-EUR Hedged,IE00BYV1Y969,FUSU,Fidelity ETF,Passive,Full Replication,Accumulating,0.059523523999999994,0.060211947999999994,3.81160149,25.894
,1634,L&G ESG Emerging Markets Government Bond (USD) 0-5 Year UCITS ETF,IE00BLRPQP15,EMA5,L&G ETF,Passive,Full Replication,Distributing,0.059289434,0.088197649,46.02180814056154,135.63105
,1635,UBS ETF (IE) MSCI EMU ESG Universal Low Carbon Select UCITS ETF (EUR) A-acc,IE00BNC0M913,AW1H,UBS ETF,Passive,Optimised,Accumulating,0.058674408000000004,0.080020698,42.38273125,75.2442857142857
,1636,Global X Cloud Computing UCITS ETF,IE00BMH5YF48,CL0U,Global X,Passive,Full Replication,Accumulating,0.057351468,0.115829086,59.10318104361646,93.3284285714286
,1637,Goldman Sachs ActiveBeta Emerging Markets Equity UCITS ETF,IE00BJ5CMD00,GACB,Goldman Sachs ETF,Passive,Full Replication,Accumulating,0.05642544,0.00593507,11.821069348861831,107.1832
,1638,Cleaner Living ESG-S UCITS ETF - Acc,IE00BMFNWJ02,DTOX,HANetf,Passive,Full Replication,Accumulating,0.055813515,0.120357909,0.7758874095002648,84.6672380952381
,1639,BNP Paribas Easy ESG Momentum Europe UCITS ETF - C,LU1377382012,MOEU,EasyETF,Passive,Swap-based,Accumulating,0.05524756,0.0170124,2.8624,33.35175
,1640,Expat Czech PX UCITS ETF,BGCZPX003174,CZX,Expat,Passive,Full Replication,Accumulating,0.0532591428,0.6619147371999999,0.26643384999999997,
,1641,Xtrackers II ESG Global Government Bond UCITS ETF - 1D,LU2385068163,XZWG,Xtrackers,Passive,Optimised,Distributing,0.051550555399999996,0,9.8254978445,19.7054545454545
,1642,Lyxor MSCI World ESG Leaders Extra (DR) UCITS ETF - Dist,LU1799934499,WGES,Lyxor,Passive,Full Replication,Distributing,0.05082149,0.00334846,0.2,53.2062
,1643,Xtrackers II ESG EUR Corporate Bond UCITS ETF 1C,LU0484968903,XB4D,Xtrackers,Passive,Optimised,Accumulating,0.050583924,0.36234961979999997,1.5191235477,21.47575
,1644,Global X E-Commerce UCITS ETF,IE00BMH5XY61,E6IZ,Global X,Passive,Full Replication,Accumulating,0.050045872000000005,0.019169982,1.1301320413208547,48.0485
,1645,Lyxor Euro Government Bond 5-7Y (DR) UCITS ETF - Dist,LU2090062865,EGV7,Lyxor,Passive,Full Replication,Distributing,0.049557290000000004,0.27007264000000003,8.337700469,8.00775
,1646,Xtrackers II USD Asia ex Japan Corporate Bond UCITS ETF 1D,LU1409136006,ALQD,Xtrackers,Passive,Optimised,Distributing,0.048530489999999996,0.446341445,0,101.336333333333
,1647,Lyxor STOXX Europe 600 Personal & Household Goods UCITS ETF,LU2082998324,MTDA,Lyxor,Passive,Swap-based,Distributing,0.0476686,0.1989895,11.4037536915,22.2992380952381
,1648,Fidelity Sustainable Research Enhanced Global Equity UCITS ETF - Acc,IE00BKSBGV72,FGLR,Fidelity ETF,Active ,Full Replication,Accumulating,0.047213639,0.032902459,30.06914283948437,41.3648095238095
,1649,Ossiam Solactive Moody's Analytics IG EUR Select Credit - UCITS ETF 1C (EUR),LU1093307442,OSXF,Ossiam,Passive,Swap-based,Accumulating,0.0461421,0.004804625,40.30114019,13.5618571428571
,1650,BNP Paribas Easy ESG Momentum Europe UCITS ETF - D,LU1481201538,MOED,EasyETF,Passive,Swap-based,Distributing,0.0456003,0.34666294,0.9101,35.1523
,1651,Amundi MSCI Japan ESG Universal Select UCITS ETF DR (C),LU2300294746,JUPI,Amundi,Passive,Optimised,Accumulating,0.04467375,0.20112595,1.6355609998089335,37.3811904761905
,1652,iShares Edge MSCI Europe Size Factor UCITS ETF EUR (Acc),IE00BQN1KC32,CEMT,iShares,Passive,Optimised,Accumulating,0.044516754,0.544003622,30.5924042,32.272
,1653,WisdomTree Enhanced Commodity ex-Agriculture UCITS ETF – EUR Hedged Acc,IE00BDVPNV63,EXAG,WisdomTree,Passive,Swap-based,Accumulating,0.044056845000000004,2.156100488,69.45399181529224,98.7291
,1654,Xtrackers II EUR Covered Bond Swap UCITS ETF 1C,LU0820950128,XLIQ,Xtrackers,Passive,Swap-based,Accumulating,0.04356179,0.18252886499999998,5.6200127411,57.1894285714286
,1655,Lyxor Euro Government Bond 10-15Y (DR) UCITS ETF - Dist,LU1650489898,NADB,Lyxor,Passive,Full Replication,Distributing,0.04194278,0.5488182349999999,4.25603816,17.4063
,1656,L&G Europe Equity (Responsible Exclusions) UCITS ETF - Acc,IE00BKLTRN76,DELF,L&G ETF,Passive,Full Replication,Accumulating,0.04170086,0.06728506199999999,130.34788206,49.0479523809524
,1657,Fischer Sports Betting and iGaming UCITS ETF - Acc,IE00BNTVVW33,BETS,HANetf,Passive,Optimised,Accumulating,0.040712997,0.27671709499999997,2.857492768850433,85.41955
,1658,iShares MSCI EMU USD Hedged UCITS ETF (Acc),IE00BWZN1T31,CEBP,iShares,Passive,Full Replication,Accumulating,0.040636004999999996,0.24387833299999997,231.44187837718522,28.31165
,1659,WisdomTree Enhanced Commodity ex-Agriculture UCITS ETF – USD Acc,IE00BDVPNS35,WAXG,WisdomTree,Passive,Swap-based,Accumulating,0.04039704,0.059356379,0.2265308405438813,140.130888888889
,1660,WisdomTree EUR Aggregate Bond ESG Enhanced Yield UCITS ETF – EUR,IE00BD49R912,WTDP,WisdomTree,Passive,Optimised,Distributing,0.039918082,0.043462924,7.15168638530814,30.082
,1661,Ossiam US ESG Low Carbon Equity Factors UCITS ETF (USD),IE00BJBLDJ48,OUFU,Ossiam,Active ,Full Replication,Accumulating,0.0392034570949819,0.2431411888867835,90.7645654590222,39.5978095238095
,1662,Ossiam Emerging Markets ESG Low Carbon UCITS ETF - 1C (EUR),LU0705291903,OSX9,Ossiam,Active ,Full Replication,Accumulating,0.03842976,0.03347544,33.174519111753696,69.9196666666667
,1663,Global X Clean Water UCITS ETF,IE000BWKUES1,AKWA,Global X,Passive,Full Replication,Accumulating,0.038361599999999996,0,0.9306227971040084,77.9212142857143
,1664,WisdomTree AT1 CoCo Bond UCITS ETF – EUR Hedged,IE00BFNNN236,WTEB,WisdomTree,Passive,Optimised,Distributing,0.037169745000000004,0.0724845,58.4719084,67.078
,1665,Invesco Goldman Sachs Equity Factor Index Emerging Markets UCITS ETF (GS EFI EM ETF),IE00BD5KGK77,FEEM,Invesco,Passive,Swap-based,Accumulating,0.03696128,0.07844925,27.826866348223636,41.3944
,1666,UBS ETF (IE) CMCI Commodity Carry SF UCITS ETF (hedged to EUR) A-acc,IE00BMC5DV85,UEQV,UBS ETF,Passive,Swap-based,Accumulating,0.03644124,0.018400200000000002,21.193284213314495,40.4464761904762
