date,smb,hml
31/03/2017,0.005800,-0.003200
03/04/2017,-0.011000,-0.000800
04/04/2017,-0.002300,0.003200
05/04/2017,-0.008000,-0.003000
06/04/2017,0.006700,0.004800
07/04/2017,0.001200,-0.002600
10/04/2017,0.001000,0.000700
11/04/2017,0.008000,0.002300
12/04/2017,-0.008300,-0.005500
13/04/2017,-0.002400,-0.008100
17/04/2017,0.002400,0.002400
18/04/2017,0.003700,-0.001800
19/04/2017,0.006000,-0.004500
20/04/2017,0.005300,0.002600
21/04/2017,0.001100,-0.001500
24/04/2017,0.001800,0.005000
25/04/2017,0.003600,-0.000700
26/04/2017,0.007100,0.003100
27/04/2017,-0.001300,-0.009700
28/04/2017,-0.006900,-0.006100
01/05/2017,0.002600,-0.001200
02/05/2017,-0.004700,-0.002100
03/05/2017,-0.005500,0.002100
04/05/2017,-0.000600,-0.003500
05/05/2017,0.000800,0.000000
08/05/2017,-0.002400,0.002600
09/05/2017,0.005000,-0.008000
10/05/2017,0.001900,0.000200
11/05/2017,-0.003900,-0.001600
12/05/2017,-0.003000,-0.006000
15/05/2017,0.002500,0.002100
16/05/2017,0.001500,-0.000900
17/05/2017,-0.008600,-0.006000
18/05/2017,0.000600,-0.003900
19/05/2017,-0.003700,0.004000
22/05/2017,0.002900,-0.003000
23/05/2017,-0.001000,0.006400
24/05/2017,-0.001200,-0.004600
25/05/2017,-0.002700,-0.007400
26/05/2017,-0.000400,0.001000
30/05/2017,-0.004900,-0.003500
31/05/2017,0.000400,-0.005300
01/06/2017,0.010000,0.000400
02/06/2017,0.005800,-0.007600
05/06/2017,-0.004600,-0.000300
06/06/2017,0.000900,-0.000200
07/06/2017,-0.001700,-0.000300
08/06/2017,0.011400,0.009300
09/06/2017,0.000400,0.024200
12/06/2017,-0.002500,0.003300
13/06/2017,0.000800,-0.001300
14/06/2017,-0.004700,-0.005200
15/06/2017,-0.002400,-0.001100
16/06/2017,-0.002300,-0.001500
19/06/2017,0.001200,-0.007500
20/06/2017,-0.004000,-0.005000
21/06/2017,-0.000400,-0.016800
22/06/2017,0.005200,-0.004100
23/06/2017,0.008300,-0.004800
26/06/2017,-0.000300,0.007000
27/06/2017,-0.003900,0.013400
28/06/2017,0.007400,0.002200
29/06/2017,-0.001300,0.013700
30/06/2017,-0.000900,-0.002900
03/07/2017,0.003600,0.012100
05/07/2017,-0.006800,-0.005800
06/07/2017,-0.005000,0.001200
07/07/2017,0.004200,-0.004100
10/07/2017,-0.004500,-0.000700
11/07/2017,0.003600,-0.005500
12/07/2017,0.001300,-0.005200
13/07/2017,-0.000800,0.003900
14/07/2017,-0.001300,-0.005200
17/07/2017,0.002100,0.001000
18/07/2017,-0.002900,-0.003000
19/07/2017,0.005200,0.000300
20/07/2017,0.000500,-0.000500
21/07/2017,-0.004100,-0.002400
24/07/2017,0.001000,-0.001800
25/07/2017,0.003600,0.009600
26/07/2017,-0.003500,-0.007600
27/07/2017,-0.006400,0.004400
28/07/2017,-0.000300,0.002700
31/07/2017,-0.003500,0.004600
01/08/2017,-0.001900,0.001400
02/08/2017,-0.011700,0.001500
03/08/2017,-0.003400,-0.003300
04/08/2017,0.003200,0.003900
07/08/2017,-0.001000,-0.005800
08/08/2017,-0.000700,0.002400
09/08/2017,-0.007700,-0.000700
10/08/2017,-0.003000,0.002700
11/08/2017,0.002300,-0.008700
14/08/2017,0.002900,0.001200
15/08/2017,-0.008600,-0.000200
16/08/2017,-0.001300,-0.004400
17/08/2017,-0.001700,-0.001700
18/08/2017,0.001200,0.002400
21/08/2017,-0.002400,-0.002200
22/08/2017,-0.000200,-0.002400
23/08/2017,0.000900,0.004200
24/08/2017,0.005900,0.001700
25/08/2017,0.001200,0.005500
28/08/2017,0.003400,-0.007400
29/08/2017,0.001300,-0.003800
30/08/2017,0.000000,-0.003200
31/08/2017,0.004800,-0.004300
01/09/2017,0.004100,0.004100
05/09/2017,0.000800,-0.009800
06/09/2017,-0.000500,0.001200
07/09/2017,0.001400,-0.009100
08/09/2017,0.000300,0.003800
11/09/2017,-0.001100,0.006400
12/09/2017,0.002300,0.007200
13/09/2017,0.002700,0.003200
14/09/2017,-0.000300,-0.000600
15/09/2017,0.002900,0.001400
18/09/2017,0.003900,0.002000
19/09/2017,-0.002900,0.003900
20/09/2017,0.002200,0.004900
21/09/2017,0.001000,0.003700
22/09/2017,0.004400,0.001200
25/09/2017,0.003200,0.005900
26/09/2017,0.004000,0.001700
27/09/2017,0.013900,0.002200
28/09/2017,0.001800,-0.000400
29/09/2017,-0.001300,-0.002600
02/10/2017,0.008500,0.001300
03/10/2017,-0.000300,-0.000500
04/10/2017,-0.002700,-0.004500
05/10/2017,-0.003300,0.003800
06/10/2017,-0.000600,-0.002500
09/10/2017,-0.002800,0.000000
10/10/2017,-0.000100,0.004300
11/10/2017,-0.001900,-0.001900
12/10/2017,0.000400,-0.005200
13/10/2017,-0.002300,0.001400
16/10/2017,-0.002800,0.003600
17/10/2017,-0.003400,-0.003100
18/10/2017,0.002900,0.002200
19/10/2017,-0.003900,0.001600
20/10/2017,-0.000900,0.002700
23/10/2017,-0.004400,0.001800
24/10/2017,-0.001900,0.005000
25/10/2017,0.000200,0.001500
26/10/2017,0.000400,0.002900
27/10/2017,-0.000300,-0.009800
30/10/2017,-0.008100,-0.000500
31/10/2017,0.008400,-0.002500
01/11/2017,-0.007900,0.000800
02/11/2017,-0.000200,0.005000
03/11/2017,-0.004300,-0.007200
06/11/2017,0.002300,0.001900
07/11/2017,-0.013600,-0.004000
08/11/2017,0.000400,-0.005900
09/11/2017,-0.000400,0.002200
10/11/2017,0.000700,-0.004300
13/11/2017,-0.003000,0.000900
14/11/2017,-0.001200,0.000100
15/11/2017,-0.000400,0.002300
16/11/2017,0.008600,-0.005400
17/11/2017,0.007500,0.002800
20/11/2017,0.005600,0.000200
21/11/2017,0.004100,-0.003300
22/11/2017,0.001100,-0.000700
24/11/2017,0.000200,-0.004400
27/11/2017,-0.003700,0.000100
28/11/2017,0.003900,0.008600
29/11/2017,0.000700,0.014900
30/11/2017,-0.005600,-0.005200
01/12/2017,-0.003600,0.003700
04/12/2017,-0.003300,0.012300
05/12/2017,-0.004600,-0.002300
06/12/2017,-0.004600,-0.005300
07/12/2017,0.002600,-0.002000
08/12/2017,-0.004600,-0.001400
11/12/2017,-0.004300,-0.001800
12/12/2017,-0.005200,0.005000
13/12/2017,0.007200,-0.008900
14/12/2017,-0.007000,-0.002200
15/12/2017,0.006800,0.000400
18/12/2017,0.007500,0.002700
19/12/2017,-0.003600,-0.002400
20/12/2017,0.003500,0.000600
21/12/2017,0.002600,0.006300
22/12/2017,-0.002100,-0.002100
26/12/2017,0.003300,-0.000700
27/12/2017,-0.001300,-0.002000
28/12/2017,0.001200,0.000500
29/12/2017,-0.003100,0.000000
02/01/2018,0.003500,-0.002100
03/01/2018,-0.003900,-0.001900
04/01/2018,-0.002600,0.002500
05/01/2018,-0.003500,-0.002500
08/01/2018,-0.001500,0.000400
09/01/2018,-0.003500,-0.000400
10/01/2018,0.000600,0.005600
11/01/2018,0.011400,0.003000
12/01/2018,-0.003200,0.001600
16/01/2018,-0.010200,0.000100
17/01/2018,-0.000300,-0.001000
18/01/2018,-0.005000,-0.002500
19/01/2018,0.009400,-0.000500
22/01/2018,-0.003400,-0.001600
23/01/2018,0.001400,-0.003600
24/01/2018,-0.008400,0.004400
25/01/2018,0.001400,-0.005400
26/01/2018,-0.006000,-0.005100
29/01/2018,-0.000400,-0.002800
30/01/2018,0.001400,-0.002100
31/01/2018,-0.007400,0.001100
01/02/2018,0.000800,0.005300
02/02/2018,0.000400,-0.002900
05/02/2018,0.007800,-0.005800
06/02/2018,-0.005200,-0.001800
07/02/2018,0.005200,0.002000
08/02/2018,0.008100,0.005100
09/02/2018,-0.005800,0.001500
12/02/2018,-0.004700,-0.003000
13/02/2018,0.000800,-0.002400
14/02/2018,0.002600,0.004800
15/02/2018,-0.001400,-0.006300
16/02/2018,0.003600,0.001600
20/02/2018,-0.003600,-0.002400
21/02/2018,0.007800,0.002300
22/02/2018,0.000400,-0.004100
23/02/2018,-0.003800,-0.001500
26/02/2018,-0.005100,-0.000700
27/02/2018,-0.001900,0.000300
28/02/2018,-0.004200,-0.003200
01/03/2018,0.010100,-0.000200
02/03/2018,0.011700,-0.004900
05/03/2018,-0.003900,0.002300
06/03/2018,0.006900,0.001200
07/03/2018,0.007800,-0.004400
08/03/2018,-0.004800,-0.003600
09/03/2018,-0.002500,0.002800
12/03/2018,0.004700,-0.000800
13/03/2018,0.000800,0.000300
14/03/2018,0.002300,-0.005700
15/03/2018,-0.003900,0.003100
16/03/2018,0.004600,0.001700
19/03/2018,0.003500,0.004100
20/03/2018,-0.000800,-0.003600
21/03/2018,0.007500,0.004400
22/03/2018,0.005100,-0.004900
23/03/2018,0.002100,-0.002300
26/03/2018,-0.006800,0.000300
27/03/2018,-0.002100,0.003700
28/03/2018,0.001300,0.006400
29/03/2018,-0.003100,-0.002200
02/04/2018,-0.001400,0.003700
03/04/2018,-0.000300,0.001900
04/04/2018,0.003300,-0.003100
05/04/2018,0.000300,0.004700
06/04/2018,0.003900,-0.000600
09/04/2018,-0.001500,-0.005200
10/04/2018,0.004000,-0.001200
11/04/2018,0.009200,-0.003100
12/04/2018,-0.002300,0.001800
13/04/2018,0.000300,-0.002500
16/04/2018,0.000800,-0.000200
17/04/2018,0.001600,-0.011800
18/04/2018,0.002100,0.000200
19/04/2018,-0.004700,0.010800
20/04/2018,0.000600,0.005800
23/04/2018,-0.000700,0.001900
24/04/2018,0.005300,0.010200
25/04/2018,-0.003400,0.000600
26/04/2018,-0.003800,-0.008400
27/04/2018,-0.002600,0.000400
30/04/2018,0.000300,-0.000900
01/05/2018,0.002300,-0.005300
02/05/2018,0.012800,-0.003600
03/05/2018,-0.005200,-0.001500
04/05/2018,0.000200,-0.002000
07/05/2018,0.004200,-0.003300
08/05/2018,0.005000,0.002400
09/05/2018,-0.002300,0.002500
10/05/2018,-0.004300,-0.000400
11/05/2018,0.001200,-0.003800
14/05/2018,-0.003600,0.001100
15/05/2018,0.006700,0.004000
16/05/2018,0.007100,-0.002500
17/05/2018,0.009000,0.002900
18/05/2018,0.005700,-0.006100
21/05/2018,-0.001900,0.004400
22/05/2018,-0.007600,0.006100
23/05/2018,0.000500,-0.007000
24/05/2018,0.003700,-0.003500
25/05/2018,0.002500,-0.003900
29/05/2018,0.013200,-0.010300
30/05/2018,0.000400,0.003700
31/05/2018,0.000800,-0.004200
01/06/2018,-0.002300,-0.001100
04/06/2018,0.001700,-0.004500
05/06/2018,0.008200,-0.004400
06/06/2018,-0.003300,0.002000
07/06/2018,-0.003000,0.009300
08/06/2018,0.000800,-0.004000
11/06/2018,0.001700,-0.001700
12/06/2018,0.002300,-0.006300
13/06/2018,0.000800,-0.002000
14/06/2018,0.003200,-0.010000
15/06/2018,0.000500,-0.002400
18/06/2018,0.007200,0.000800
19/06/2018,0.005700,-0.001400
20/06/2018,0.007300,-0.005100
21/06/2018,-0.006300,0.003300
22/06/2018,0.000000,0.004600
25/06/2018,-0.005400,0.005700
26/06/2018,0.006300,-0.002400
27/06/2018,-0.009900,0.003600
28/06/2018,-0.001800,-0.005100
29/06/2018,-0.002000,-0.002400
02/07/2018,0.004300,-0.002500
03/07/2018,0.008100,-0.000200
05/07/2018,0.004400,-0.004300
06/07/2018,0.000500,-0.003000
09/07/2018,-0.004100,0.008600
10/07/2018,-0.007800,-0.001700
11/07/2018,-0.000200,-0.004500
12/07/2018,-0.003500,-0.011400
13/07/2018,-0.001200,-0.002900
16/07/2018,-0.007700,0.009800
17/07/2018,0.002600,-0.007500
18/07/2018,-0.002700,0.006700
19/07/2018,0.009600,-0.003600
20/07/2018,-0.001800,0.001300
23/07/2018,-0.003000,0.005500
24/07/2018,-0.013600,0.003900
25/07/2018,-0.004300,-0.010600
26/07/2018,0.006400,0.005700
27/07/2018,-0.013800,0.010700
30/07/2018,-0.002100,0.015600
31/07/2018,0.008500,-0.011100
01/08/2018,0.000400,-0.001800
02/08/2018,0.003100,-0.006700
03/08/2018,-0.010700,0.005200
06/08/2018,0.002500,-0.003300
07/08/2018,0.000300,-0.001700
08/08/2018,-0.001200,0.002600
09/08/2018,0.003700,-0.003600
10/08/2018,0.003900,-0.002100
13/08/2018,-0.001500,-0.003000
14/08/2018,0.003000,0.002100
15/08/2018,-0.005400,-0.001200
16/08/2018,-0.000700,0.002600
17/08/2018,0.000900,0.000200
20/08/2018,0.001200,0.001400
21/08/2018,0.009000,0.001200
22/08/2018,0.003600,-0.003500
23/08/2018,-0.000600,-0.003300
24/08/2018,-0.000200,-0.005800
27/08/2018,-0.006700,-0.001600
28/08/2018,-0.001200,-0.002800
29/08/2018,-0.000500,-0.005800
30/08/2018,0.002900,-0.004200
31/08/2018,0.005000,-0.003900
04/09/2018,-0.003700,0.000100
05/09/2018,-0.001800,0.006600
06/09/2018,-0.003500,-0.002400
07/09/2018,0.001000,-0.002100
10/09/2018,0.001200,-0.003700
11/09/2018,-0.002900,-0.002400
12/09/2018,-0.000600,-0.002200
13/09/2018,-0.004400,-0.004000
14/09/2018,0.002700,0.002500
17/09/2018,-0.004500,0.008400
18/09/2018,0.000500,-0.004900
19/09/2018,-0.006600,0.012800
20/09/2018,0.003000,-0.002200
21/09/2018,-0.004200,0.003000
24/09/2018,0.000600,-0.009100
25/09/2018,0.002700,-0.003800
26/09/2018,-0.003800,-0.006300
27/09/2018,-0.002600,-0.005500
28/09/2018,0.004000,-0.002000
01/10/2018,-0.016200,0.003400
02/10/2018,-0.009800,0.006000
03/10/2018,0.008400,0.005000
04/10/2018,-0.010600,0.015800
05/10/2018,-0.004200,0.003900
08/10/2018,-0.004000,0.012200
09/10/2018,-0.002900,0.002800
10/10/2018,0.003000,0.011200
11/10/2018,0.004500,-0.009100
12/10/2018,-0.008800,-0.017400
15/10/2018,0.009200,0.005100
16/10/2018,0.006800,-0.014300
17/10/2018,-0.006800,0.002600
18/10/2018,-0.005400,0.004300
19/10/2018,-0.013300,0.007200
22/10/2018,0.004800,-0.012500
23/10/2018,-0.000900,-0.004200
24/10/2018,-0.009300,0.007800
25/10/2018,0.004100,-0.005900
26/10/2018,0.005800,0.003500
29/10/2018,-0.003300,0.016100
30/10/2018,0.004100,0.000700
31/10/2018,-0.006500,-0.007200
01/11/2018,0.013500,-0.011400
02/11/2018,0.008000,0.006700
05/11/2018,-0.010100,0.015600
06/11/2018,-0.001600,0.000300
07/11/2018,-0.003300,-0.010600
08/11/2018,-0.002500,0.002500
09/11/2018,-0.008600,0.004200
12/11/2018,0.000100,0.008500
13/11/2018,-0.001100,0.001600
14/11/2018,0.000300,-0.002800
15/11/2018,0.003600,-0.004100
16/11/2018,0.000200,-0.000600
19/11/2018,-0.007300,0.023000
20/11/2018,0.001400,-0.005400
21/11/2018,0.009800,-0.003400
23/11/2018,0.008300,-0.006000
26/11/2018,-0.006600,-0.002000
27/11/2018,-0.010900,0.002600
28/11/2018,0.004500,-0.011700
29/11/2018,-0.001000,-0.001000
30/11/2018,-0.003300,-0.004300
03/12/2018,-0.000500,-0.008100
04/12/2018,-0.009600,-0.001900
06/12/2018,0.001300,-0.010500
07/12/2018,0.002100,0.013300
10/12/2018,-0.001100,-0.016200
11/12/2018,-0.000600,-0.004200
12/12/2018,0.005700,-0.001900
13/12/2018,-0.015100,-0.001900
14/12/2018,-0.000700,0.005100
17/12/2018,-0.002600,0.010800
18/12/2018,0.000200,-0.006100
19/12/2018,-0.006100,0.000300
20/12/2018,-0.002900,0.009700
21/12/2018,-0.005500,0.007700
24/12/2018,0.010000,-0.004900
26/12/2018,-0.000500,-0.010100
27/12/2018,-0.006700,-0.001300
28/12/2018,0.007700,0.002600
31/12/2018,-0.001000,-0.004500
02/01/2019,0.005900,0.011200
03/01/2019,0.003600,0.012000
04/01/2019,0.004100,-0.007000
07/01/2019,0.010000,-0.007500
08/01/2019,0.005200,-0.006300
09/01/2019,0.004600,0.001000
10/01/2019,0.000300,-0.004600
11/01/2019,0.001300,0.002200
14/01/2019,-0.005900,0.009400
15/01/2019,0.000000,-0.008800
16/01/2019,0.000300,0.009200
17/01/2019,0.001100,-0.002400
18/01/2019,-0.003600,0.001200
22/01/2019,-0.004000,0.003300
23/01/2019,-0.003900,-0.001400
24/01/2019,0.004400,0.000000
25/01/2019,0.004600,-0.003500
28/01/2019,-0.001600,0.006300
29/01/2019,-0.000100,0.001700
30/01/2019,-0.001500,-0.009400
31/01/2019,0.001200,-0.010800
01/02/2019,-0.001400,0.004300
04/02/2019,0.004900,-0.004600
05/02/2019,-0.000800,-0.006000
06/02/2019,-0.000200,0.000700
07/02/2019,-0.001400,0.004000
08/02/2019,0.000500,-0.006800
11/02/2019,0.006600,0.002200
12/02/2019,0.000200,-0.001700
13/02/2019,0.000700,0.000700
14/02/2019,0.005200,-0.005800
15/02/2019,0.002500,0.004700
19/02/2019,0.003000,0.003000
20/02/2019,0.002100,0.005500
21/02/2019,-0.000700,-0.002200
22/02/2019,0.005500,-0.014700
25/02/2019,-0.002600,-0.001800
26/02/2019,-0.006300,-0.003300
27/02/2019,0.001900,-0.001200
28/02/2019,0.000100,-0.002400
01/03/2019,0.002900,-0.004100
04/03/2019,-0.004000,0.003900
05/03/2019,-0.003100,-0.002300
06/03/2019,-0.012700,0.000500
07/03/2019,-0.000700,-0.003300
08/03/2019,0.000500,-0.001500
11/03/2019,0.003600,-0.005200
12/03/2019,-0.002700,-0.000800
13/03/2019,-0.003100,0.000700
14/03/2019,-0.004000,0.003100
15/03/2019,-0.002500,-0.002400
18/03/2019,0.001600,0.004400
19/03/2019,-0.003800,-0.009100
20/03/2019,0.000200,-0.010400
21/03/2019,0.003000,-0.012300
22/03/2019,-0.015100,-0.000600
25/03/2019,0.006600,-0.002700
26/03/2019,0.001700,0.004600
27/03/2019,0.001000,0.004900
28/03/2019,0.003400,0.000200
29/03/2019,-0.002200,-0.009200
01/04/2019,-0.003000,0.009900
02/04/2019,-0.001300,-0.004400
03/04/2019,0.002200,-0.003900
04/04/2019,0.002100,0.009200
05/04/2019,0.005300,-0.000800
08/04/2019,-0.002900,0.001000
09/04/2019,-0.005700,-0.001400
10/04/2019,0.009700,-0.001000
11/04/2019,-0.003100,0.004100
12/04/2019,-0.005000,0.006400
15/04/2019,-0.002200,-0.005400
16/04/2019,0.001200,0.007000
17/04/2019,-0.007000,0.008300
18/04/2019,-0.002500,-0.005100
22/04/2019,-0.004600,-0.005500
23/04/2019,0.007200,-0.004900
24/04/2019,0.002700,-0.000800
25/04/2019,-0.007500,-0.001900
26/04/2019,0.004300,0.000700
29/04/2019,0.000800,0.006400
30/04/2019,-0.007000,0.002800
01/05/2019,-0.001000,-0.000200
02/05/2019,0.004500,-0.002700
03/05/2019,0.009300,-0.002700
06/05/2019,0.006000,-0.004200
07/05/2019,-0.002800,0.005100
08/05/2019,-0.001500,-0.003200
09/05/2019,0.000800,0.001200
10/05/2019,-0.003700,0.000800
13/05/2019,-0.007300,0.002900
14/05/2019,0.004000,-0.000200
15/05/2019,0.000400,-0.009600
16/05/2019,-0.004000,-0.003200
17/05/2019,-0.008000,0.003000
20/05/2019,-0.002300,0.007200
21/05/2019,0.004300,-0.003500
22/05/2019,-0.005200,-0.005900
23/05/2019,-0.006900,-0.002700
24/05/2019,0.005000,0.003100
28/05/2019,0.002900,-0.006300
29/05/2019,-0.002900,0.004200
30/05/2019,-0.002800,-0.007700
31/05/2019,-0.002200,-0.000900
03/06/2019,0.003500,0.016500
04/06/2019,0.004200,-0.000200
05/06/2019,-0.009800,-0.009700
06/06/2019,-0.010400,0.000100
07/06/2019,0.000500,-0.012000
10/06/2019,-0.000400,0.000800
11/06/2019,-0.002500,0.005500
12/06/2019,0.004100,-0.009800
13/06/2019,0.006700,-0.000400
14/06/2019,-0.007900,0.003100
17/06/2019,0.006300,-0.011200
18/06/2019,0.001600,0.003300
19/06/2019,0.001100,-0.005900
20/06/2019,-0.003600,-0.002300
21/06/2019,-0.004700,-0.000300
24/06/2019,-0.008900,0.000900
25/06/2019,0.003400,0.007100
26/06/2019,-0.000500,0.002500
27/06/2019,0.014200,-0.000900
28/06/2019,0.006400,0.006100
01/07/2019,-0.005400,-0.001300
02/07/2019,-0.007900,-0.008100
03/07/2019,-0.000400,-0.003300
05/07/2019,0.001600,0.009100
08/07/2019,-0.004500,0.000500
09/07/2019,-0.001500,-0.004300
10/07/2019,-0.001500,-0.003600
11/07/2019,-0.007900,0.000400
12/07/2019,0.001800,0.004100
15/07/2019,-0.003400,-0.010700
16/07/2019,0.003500,0.001000
17/07/2019,-0.001500,-0.006500
18/07/2019,-0.002900,0.000200
19/07/2019,0.001500,0.008600
22/07/2019,-0.004400,-0.004900
23/07/2019,-0.002300,0.008100
24/07/2019,0.007400,0.008500
25/07/2019,-0.006600,-0.001200
26/07/2019,0.003900,-0.001900
29/07/2019,-0.003400,-0.004600
30/07/2019,0.013600,0.008900
31/07/2019,0.001200,0.006100
01/08/2019,-0.004200,-0.018900
02/08/2019,-0.003100,0.000700
05/08/2019,-0.000100,0.000000
06/08/2019,-0.004200,-0.005900
07/08/2019,0.000800,-0.009100
08/08/2019,0.000400,-0.002300
09/08/2019,-0.004200,-0.002300
12/08/2019,0.002800,-0.002700
13/08/2019,-0.001700,-0.005400
14/08/2019,0.002300,-0.005100
15/08/2019,-0.006100,-0.005200
16/08/2019,0.005200,0.006000
19/08/2019,0.000100,0.002200
20/08/2019,0.003100,-0.005000
21/08/2019,0.000500,-0.003000
22/08/2019,-0.005300,0.004900
23/08/2019,-0.005500,-0.001700
26/08/2019,-0.000200,-0.001800
27/08/2019,-0.008800,-0.006700
28/08/2019,0.004600,0.006200
29/08/2019,0.003000,0.003400
30/08/2019,-0.003700,0.002400
03/09/2019,-0.009500,0.001000
04/09/2019,-0.002200,0.004300
05/09/2019,0.004000,0.007000
06/09/2019,-0.003900,0.000400
09/09/2019,0.007400,0.030600
10/09/2019,0.010600,0.011200
11/09/2019,0.013300,-0.000400
12/09/2019,-0.003000,-0.001300
13/09/2019,0.000100,0.007400
16/09/2019,0.009000,0.005300
17/09/2019,-0.005900,-0.011900
18/09/2019,-0.007600,0.000600
19/09/2019,-0.004300,-0.004600
20/09/2019,0.002900,0.001500
23/09/2019,-0.001700,0.005100
24/09/2019,-0.007300,0.000000
25/09/2019,0.003600,0.005200
26/09/2019,-0.009600,0.001200
27/09/2019,-0.003400,0.008800
30/09/2019,-0.001700,-0.004800
01/10/2019,-0.004600,-0.005800
02/10/2019,0.009000,-0.003600
03/10/2019,-0.002200,-0.008900
04/10/2019,-0.004700,-0.000700
07/10/2019,0.001600,-0.000200
08/10/2019,-0.001300,-0.001200
09/10/2019,-0.005500,-0.000900
10/10/2019,-0.004000,0.002600
11/10/2019,0.004700,0.001900
14/10/2019,-0.003400,-0.000400
15/10/2019,0.002500,-0.002500
16/10/2019,0.004000,0.002300
17/10/2019,0.008000,-0.002800
18/10/2019,-0.003500,0.008700
21/10/2019,0.001600,0.003400
22/10/2019,0.002200,0.008600
23/10/2019,-0.000900,0.002600
24/10/2019,-0.002600,-0.008900
25/10/2019,0.002700,0.000800
28/10/2019,0.002700,-0.002500
29/10/2019,0.003000,0.005000
30/10/2019,-0.003600,-0.011700
31/10/2019,-0.002600,-0.004300
01/11/2019,0.004800,0.008300
04/11/2019,0.000100,0.013600
05/11/2019,0.002400,0.004400
06/11/2019,-0.007200,0.002300
07/11/2019,-0.001400,0.005100
08/11/2019,0.000600,-0.003600
11/11/2019,0.000000,-0.001900
12/11/2019,-0.001200,-0.001500
13/11/2019,-0.002200,-0.008200
14/11/2019,-0.001100,-0.002500
15/11/2019,-0.002500,-0.003300
18/11/2019,-0.003500,-0.005100
19/11/2019,0.005800,-0.009500
20/11/2019,0.000000,-0.004500
21/11/2019,-0.003500,0.001100
22/11/2019,0.000600,0.002200
25/11/2019,0.013200,-0.003800
26/11/2019,0.000600,-0.009000
27/11/2019,0.002300,-0.000200
29/11/2019,-0.000400,-0.003100
02/12/2019,-0.002500,0.004800
03/12/2019,0.006000,-0.008300
04/12/2019,0.001300,0.002500
05/12/2019,-0.002100,0.004600
06/12/2019,0.002400,0.003700
09/12/2019,0.003700,0.001200
10/12/2019,0.003100,-0.000900
11/12/2019,-0.000700,0.001300
12/12/2019,-0.001400,0.011400
13/12/2019,-0.002700,-0.005400
16/12/2019,0.000300,-0.000400
17/12/2019,0.004100,0.006700
18/12/2019,0.002000,0.000800
19/12/2019,-0.000200,-0.004200
20/12/2019,-0.003000,-0.003100
23/12/2019,0.002000,-0.003400
24/12/2019,0.003900,-0.000100
26/12/2019,-0.005400,0.000000
27/12/2019,-0.005300,-0.000700
30/12/2019,0.001900,0.005600
31/12/2019,-0.000100,0.001100
02/01/2020,-0.008800,-0.003300
03/01/2020,0.003800,0.000100
06/01/2020,-0.000700,-0.005500
07/01/2020,-0.000100,-0.002500
08/01/2020,-0.000600,-0.006400
09/01/2020,-0.006400,-0.004900
10/01/2020,-0.001900,-0.003300
13/01/2020,-0.001100,-0.000800
14/01/2020,0.003900,-0.001800
15/01/2020,0.004700,-0.008100
16/01/2020,0.005200,-0.001100
17/01/2020,-0.006400,-0.001300
21/01/2020,-0.005100,-0.006100
22/01/2020,-0.002600,0.000100
23/01/2020,-0.000500,-0.001300
24/01/2020,-0.004400,-0.002800
27/01/2020,0.003700,-0.004100
28/01/2020,-0.001300,-0.004200
29/01/2020,-0.002400,-0.009700
30/01/2020,-0.006800,0.006800
31/01/2020,-0.004200,-0.003500
03/02/2020,0.006200,-0.006800
04/02/2020,-0.000500,-0.006800
05/02/2020,0.003100,0.014600
06/02/2020,-0.004400,-0.008300
07/02/2020,-0.007900,-0.000300
10/02/2020,0.000000,-0.008800
11/02/2020,0.000500,0.010400
12/02/2020,0.001500,-0.003500
13/02/2020,0.002000,0.000000
14/02/2020,-0.003800,-0.006600
18/02/2020,0.001600,-0.006400
19/02/2020,0.001800,0.000300
20/02/2020,0.004900,0.006600
21/02/2020,-0.001100,0.000200
24/02/2020,0.001800,0.000100
25/02/2020,-0.001000,-0.006800
26/02/2020,-0.003800,-0.012000
27/02/2020,0.007800,0.000500
28/02/2020,0.002900,-0.008000
02/03/2020,-0.016900,-0.004300
03/03/2020,0.008100,-0.006300
04/03/2020,-0.010800,-0.011700
05/03/2020,0.002400,-0.014000
06/03/2020,0.000600,-0.014900
09/03/2020,-0.003800,-0.047500
10/03/2020,-0.024900,0.007900
11/03/2020,-0.008300,-0.008100
12/03/2020,-0.004500,-0.011800
13/03/2020,-0.027300,0.029800
16/03/2020,-0.002600,-0.007600
17/03/2020,0.008300,-0.006900
18/03/2020,-0.035700,-0.047100
19/03/2020,0.055000,0.008700
20/03/2020,0.003400,-0.008900
23/03/2020,0.022200,-0.033000
24/03/2020,-0.012500,0.023900
25/03/2020,-0.007300,0.019300
26/03/2020,-0.007200,0.010900
27/03/2020,-0.008300,-0.007600
30/03/2020,-0.003000,-0.021100
31/03/2020,0.018000,-0.003900
01/04/2020,-0.015000,-0.014200
02/04/2020,-0.009800,-0.002800
03/04/2020,-0.010900,-0.011500
06/04/2020,0.007600,0.003000
07/04/2020,-0.005700,0.021000
08/04/2020,0.003100,0.012900
09/04/2020,0.019300,0.031700
13/04/2020,-0.008400,-0.024000
14/04/2020,-0.001800,-0.031300
15/04/2020,-0.012300,-0.025400
16/04/2020,-0.002100,-0.029700
17/04/2020,0.007400,0.027700
20/04/2020,0.007700,-0.009100
21/04/2020,0.009300,0.001600
22/04/2020,-0.007000,-0.016500
23/04/2020,0.011100,0.005500
24/04/2020,0.002700,-0.001200
27/04/2020,0.016100,0.027000
28/04/2020,0.009800,0.028400
